<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:42119b515b72bb5e768a25d3bf5fa3c5e6937a2da98285cdfde48ef81aa8d345
size 9492
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,30,23,28,65,85,85,120,80,38,45,145,105,95,95,110,NR,42,220,19,30,40,40
BATHINDA,32,22,25,70,95,105,115,78,40,45,152,109,107,107,109,98,42,210,19,20,40,38
CHANDIGARH,32,25,27,70,91,92,102,79,39,48,130,112,92,107,110,NR,35,225,20,20,28,25
DEHRADUN,26,27,28,63,82,106,107,90,38,40,142,98,100,98,120,NR,40,220,20,40,40,30
DELHI,35,24,28,83,101,108,101,78,40,46,171,132,106,121,132,96,55,241,20,28,35,33
DHARAMSHALA,28,NR,28,70,100,110,105,70,40,40,120,135,100,100,120,85,40,200,20,25,35,40
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,30,25,28,64,85,100,110,68,38,56,150,120,109,109,131,93,35,220,20,25,27,25
HALDWANI,26,24,30,54,80,85,84,56,40,45,100,100,72,90,95,65,32,230,20,20,30,20
HARIDWAR,30,26,28,65,93,110,105,85,40,50,150,110,100,102,110,NR,40,270,20,30,40,35
HISAR,31,24,26,62,95,99,108,72,38,55,145,100,92,98,102,90,35,210,19,20,22,28
