<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:fe2613eb26257347ae5b603df06e6e7720ea3a6ad39ff9aebd514dc880f2add5
size 9237
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,22,21,24,58,68,60,65,51,35,48,118,92,83,87,92,71,27,200,18,8,15,12
ALLAHABAD,25,21,22,55,65,49,65,49,36,40,140,98,75,90,96,74,30,190,19,16,15,18
AMRITSAR,31,20,22,70,81,70,81,74,38,44,140,94,81,92,102,NR,40,200,18,13,20,26
BATHINDA,26,19,21,65,71,65,80,60,34,44,116,101,86,86,124,NR,32,210,18,10,20,20
CHANDIGARH,28,23,25,56,59,54,72,52,36,44,128,100,76,87,88,NR,32,220,16,14,18,25
DEHRADUN,24,21,25,68,72,75,74,77,37,42,138,84,85,80,108,NR,38,220,18,20,25,25
DELHI,36,24,27,76,84,86,88,77,39,42,162,121,92,99,110,78,49,236,18,17,23,29
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,24,21,25,65,70,60,82,56,38,42,153,120,69,92,126,76,40,180,18,15,20,20
GURGAON,30,20,22,60,73,75,68,55,37,42,150,92,93,101,107,85,40,240,17,25,20,20
HALDWANI,24,22,25,65,74,78,76,74,37,43,132,100,85,85,105,NR,35,190,18,20,25,24
HARIDWAR,25,22,25,70,70,78,72,72,38,43,140,100,80,85,105,NR,38,200,18,20,25,25
HISAR,32,20,24,60,70,67,70,55,36,42,148,104,90,107,104,89,30,200,18,20,25,30
JAMMU,38,22,27,66,80,82,82,62,42,45,NR,122,95,120,121,102,40,240,19,12,20,25
JHANSI,30,21,24,60,70,65,65,55,40,50,90,100,85,90,100,80,40,200,20,10,10,10
KANPUR,26,20,24,63,75,64,65,51,40,52,110,99,76,98,108,81,39,130,14,17,23,28
KARNAL,25,21,26,58,82,75,72,55,36,45,156,96,85,85,103,76,42,190,18,20,20,15
LUCKNOW,27,20,22,60,68,62,75,60,36,52,142,110,80,96,98,93,32,230,19,12,20,16
LUDHIANA,32,20,23,67,77,69,74,74,36,44,138,95,80,92,100,NR,42,210,18,14,20,27
MANDI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MEERUT,35,20,25,66,72,70,75,66,36,52,NR,100,90,95,NR,90,35,200,20,10,12,16
PANCHKULA,30,20,24,62,70,70,65,65,40,46,160,100,90,95,95,75,45,210,19,25,25,25
RUDRAPUR,23,21,24,66,75,80,70,72,36,42,129,90,85,85,105,NR,38,220,18,20,24,22
SHIMLA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SOLAN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,26,21,25,73,75,78,87,68,40,48,152,131,92,101,123,80,49,225,18,16,20,22
AHMEDABAD,23,20,22,58,64,58,63,54,36,48,104,86,73,85,83,75,44,210,17,18,17,25
AMBIKAPUR,26,23,30,82,80,55,90,53,40,40,104,109,65,94,107,93,45,220,10,20,25,20
BHOPAL,27,22,25,57,74,65,78,58,37,48,105,100,68,92,85,72,48,250,16,15,10,10
BHUJ,22,20,22,58,86,60,68,58,36,50,102,85,72,75,87,70,43,195,15,20,15,25
BILASPUR,27,25,30,50,66,72,70,50,38,40,125,86,86,85,85,78,38,185,18,20,18,15
