<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ef7b9f2fe823406c6fe223aa90bad0987712b36e736e6b3c0ffb4abc4b04fc50
size 9244
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,22,18,22,49,61,48,57,47,31,48,118,83,76,81,92,71,30,200,18,20,15,10
ALLAHABAD,20,18,20,52,60,50,56,50,32,40,140,100,72,88,98,75,26,190,17,12,25,25
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,26,19,23,NR,93,91,80,72,NR,50,153,NR,87,NR,NR,NR,40,210,18,12,10,8
CHANDIGARH,28,23,25,48,60,52,61,45,35,44,128,100,76,87,88,NR,31,220,16,14,15,16
DEHRADUN,23,21,23,68,72,75,74,77,37,42,138,84,85,80,108,NR,38,220,18,15,22,20
DELHI,34,20,23,68,82,79,83,68,33,42,164,120,94,102,110,88,51,239,18,24,20,19
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,24,21,22,59,70,50,75,50,36,42,153,120,69,91,126,76,35,180,18,18,20,15
GURGAON,30,19,20,58,73,73,70,55,35,42,137,109,93,101,107,85,40,260,17,10,18,20
HALDWANI,24,22,25,65,74,78,76,74,37,43,132,100,85,85,105,NR,35,190,18,15,20,20
HARIDWAR,25,22,25,70,70,78,72,72,38,43,140,100,80,85,105,NR,38,200,18,15,20,22
HISAR,32,20,24,50,65,67,68,50,36,42,148,106,90,107,104,89,30,200,18,14,13,12
JAMMU,32,20,23,56,75,74,76,54,37,40,NR,112,96,115,121,102,36,240,18,20,18,20
JHANSI,26,19,22,58,75,58,70,52,40,50,90,88,80,90,100,NR,35,200,16,20,12,10
KANPUR,24,19,23,65,64,56,57,51,38,52,133,100,80,101,109,81,39,160,14,10,20,19
KARNAL,24,19,24,55,78,72,70,50,40,45,156,95,85,85,100,75,35,200,18,15,15,10
LUCKNOW,28,20,19,60,68,60,75,55,33,52,126,108,80,96,101,93,38,220,18,20,15,15
LUDHIANA,34,19,23,75,75,75,80,70,42,46,160,98,89,86,103,NR,47,210,18,10,15,12
MANDI,33,NR,23,55,69,61,72,53,34,NR,NR,113,85,89,NR,NR,28,NR,18,15,20,15
MEERUT,32,20,24,58,70,70,72,62,32,52,NR,92,92,92,NR,85,30,200,20,17,12,10
PANCHKULA,40,20,25,74,75,70,70,70,40,48,152,100,85,95,100,75,50,254,21,10,15,10
RUDRAPUR,22,21,24,66,75,80,70,72,36,42,129,90,85,85,105,NR,38,220,18,15,20,18
SHIMLA,30,NR,24,70,70,70,74,61,40,30,158,126,97,97,NR,NR,40,180,17,22,16,20
SOLAN,35,NR,22,55,56,57,67,NR,35,39,NR,126,91,98,NR,90,36,170,18,15,15,15
SRINAGAR,29,22,24,60,80,80,60,60,50,37,NR,120,95,120,130,NR,45,240,18,20,25,25
VARANASI,25,18,23,69,70,75,83,62,36,48,153,132,92,101,125,80,51,225,18,12,15,15
AHMEDABAD,26,20,23,62,61,58,63,52,37,48,101,86,73,85,83,75,50,210,17,20,20,18
AMBIKAPUR,27,22,25,80,80,60,80,60,36,40,104,109,87,98,104,93,40,250,10,20,15,10
