<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f79a6170219579dc9372a67d99c026371c7801448e62925f5359d01f07be4199
size 9452
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,18,18,20,90,100,100,60,68,39,48,122,95,74,76,95,65,40,200,18,20,15,20
ALLAHABAD,20,18,20,85,100,90,85,80,43,40,150,111,75,85,109,72,39,190,15,15,10,25
AMRITSAR,28,20,23,96,135,132,85,84,42,43,135,100,73,85,99,NR,36,185,18,22,15,27
BATHINDA,27,19,24,105,145,160,76,86,42,44,171,115,82,90,120,NR,54,210,18,15,18,20
CHANDIGARH,30,19,22,94,118,120,84,80,39,44,122,100,72,86,100,NR,37,225,18,18,15,22
DEHRADUN,23,21,23,70,140,135,120,95,40,40,135,95,75,87,100,NR,34,230,17,20,20,40
DELHI,31,20,22,103,120,142,87,87,42,39,164,131,81,88,106,NR,52,221,17,29,21,27
DHARAMSHALA,28,NR,22,110,150,153,90,90,42,40,120,130,80,80,90,70,35,180,18,20,15,40
GORAKHPUR,20,20,23,95,85,75,75,75,41,40,NR,115,65,80,115,62,43,180,20,18,15,30
GURGAON,28,18,21,106,135,140,105,102,40,40,118,90,81,92,92,70,36,180,18,20,18,35
HALDWANI,22,21,23,70,140,130,115,95,40,40,135,90,78,87,110,NR,36,230,17,20,22,40
HARIDWAR,23,21,23,75,140,135,120,95,40,40,135,95,75,82,108,NR,33,210,17,20,20,40
HISAR,34,18,20,93,125,120,75,80,39,40,110,100,74,85,85,70,40,200,18,20,10,25
JAMMU,33,18,21,112,148,144,84,84,46,40,NR,128,80,105,122,91,50,240,18,25,18,30
JHANSI,25,20,22,90,120,120,90,80,39,50,NR,95,77,75,NR,NR,38,180,18,20,10,20
KANPUR,22,18,22,90,110,110,65,75,42,50,150,110,75,85,110,70,50,190,14,25,16,30
