<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4364e527e40f9beacd95cae607ae072d051afd0725ee17991fc1a6cc993a3bfb
size 9490
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,30,23,28,60,85,100,120,90,37,45,145,105,95,95,110,NR,42,220,19,20,20,20
BATHINDA,32,22,25,60,95,98,110,78,37,45,152,109,107,107,109,98,40,210,18,20,16,18
CHANDIGARH,32,25,27,70,90,90,100,77,38,48,130,110,90,105,108,NR,34,220,20,15,17,15
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,35,23,27,76,104,111,113,79,39,46,179,132,106,121,132,98,55,240,20,30,23,22
DHARAMSHALA,30,NR,26,60,98,100,112,78,38,40,120,135,100,100,120,90,40,200,20,25,20,20
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,30,25,27,62,98,98,112,75,36,56,150,120,100,109,131,85,40,220,20,25,20,12
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
