<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e06b456fe0b13fb7b4b08788d78c1df344b4ed6946f8b78bde58a9da3848900e
size 9544
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,24,20,24,60,93,93,NR,66,37,55,120,92,86,92,103,84,30,200,20,20,20,30
ALLAHABAD,28,22,25,60,80,120,100,65,38,40,140,110,95,100,110,90,39,170,19,20,20,25
AMRITSAR,30,23,28,60,85,100,120,90,37,45,145,105,95,95,110,NR,42,220,19,20,20,20
BATHINDA,32,22,25,62,95,105,110,80,38,45,152,109,107,107,109,98,40,210,19,20,20,38
CHANDIGARH,32,25,27,70,90,90,100,77,38,48,130,110,90,105,108,NR,34,220,20,18,20,20
DEHRADUN,26,NR,27,62,82,106,102,89,38,40,142,103,100,103,120,NR,40,220,20,22,32,20
DELHI,35,23,27,86,106,114,115,81,40,46,178,132,106,121,132,99,55,240,20,30,28,29
DHARAMSHALA,30,NR,26,60,98,110,112,78,38,40,120,135,100,100,120,90,40,200,20,22,20,30
GORAKHPUR,26,21,25,65,92,90,110,75,40,44,153,120,69,92,126,81,38,180,18,22,15,20
GURGAON,30,25,27,62,98,98,112,75,36,56,150,120,109,109,131,93,40,220,20,22,20,12
HALDWANI,26,24,28,54,80,85,84,56,40,45,100,100,72,90,95,NR,32,220,20,24,24,22
HARIDWAR,30,26,28,65,93,110,105,85,40,50,155,110,100,102,110,NR,40,275,20,28,38,22
HISAR,31,22,24,56,96,98,110,75,37,55,145,100,90,95,102,85,35,210,19,20,15,15
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JHANSI,32,22,26,65,95,85,95,65,40,46,NR,115,104,109,126,98,40,200,20,25,22,22
KANPUR,28,19,28,65,97,130,94,71,41,52,120,110,76,117,131,98,42,120,20,25,25,20
KARNAL,27,22,25,59,97,107,112,73,36,46,133,94,87,105,110,85,35,185,18,20,18,19
LUCKNOW,25,22,25,65,95,120,100,65,37,56,137,126,115,104,115,104,40,270,20,22,20,20
LUDHIANA,32,21,25,67,95,110,120,80,36,45,145,105,95,110,108,NR,40,220,19,25,20,35
MANDI,36,NR,28,74,90,104,118,80,40,50,130,126,96,96,NR,NR,45,320,20,18,23,25
MEERUT,35,23,28,68,98,110,110,85,40,50,NR,110,94,105,NR,92,40,220,20,25,22,24
PANCHKULA,36,25,28,70,105,110,110,85,40,56,159,120,104,120,120,98,45,210,20,25,25,30
RUDRAPUR,26,NR,27,61,80,104,105,NR,38,43,142,98,100,98,120,NR,45,200,20,22,32,22
SHIMLA,35,NR,28,75,100,95,105,65,40,40,158,131,101,104,NR,NR,42,180,20,23,17,22
SOLAN,33,NR,26,67,90,88,100,62,40,40,NR,138,107,104,NR,NR,40,190,20,25,20,20
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,27,21,27,65,95,100,112,70,40,45,148,131,96,115,126,79,45,240,20,20,18,18
AHMEDABAD,26,25,24,60,70,90,85,65,37,52,130,90,80,100,95,85,48,220,10,20,25,20
AMBIKAPUR,28,30,32,NR,90,110,124,70,39,40,160,110,70,110,120,NR,40,180,10,25,23,25
BHOPAL,27,24,26,75,105,75,95,65,40,48,120,105,68,110,85,72,40,250,16,28,20,15
BHUJ,25,25,22,58,100,110,68,55,37,52,164,102,72,86,89,72,43,200,15,25,32,20
BILASPUR,27,28,30,65,95,100,120,70,40,45,140,120,80,105,110,85,45,220,15,25,25,28
DURG,29,30,30,65,95,90,120,80,40,43,155,122,80,93,105,88,45,280,10,25,20,20
GWALIOR,30,23,25,55,90,85,86,70,38,45,145,98,90,90,102,75,40,200,18,15,15,13
INDORE,26,23,25,66,94,78,90,62,36,45,105,95,68,92,83,NR,40,220,15,25,32,28
JABALPUR,27,25,26,63,94,72,85,58,40,54,130,105,85,83,103,84,38,220,10,15,22,16
JAGDALPUR,26,30,35,70,90,110,120,70,40,55,160,110,79,110,120,82,34,180,10,25,20,15
JAIPUR,30,22,28,58,88,95,115,72,40,44,164,104,87,107,120,NR,37,160,20,20,15,10
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,35,23,28,75,100,100,100,80,38,50,164,110,75,105,120,80,50,200,20,30,20,20
MUMBAI,31,35,36,87,115,129,154,97,42,44,172,120,105,90,101,76,62,280,19,35,36,42
NAGPUR,33,29,28,63,96,95,101,70,41,42,140,107,85,108,122,96,46,201,18,30,23,20
NASHIK,44,39,39,84,79,83,83,64,39,37,125,107,79,81,92,78,46,248,14,37,29,20
PANAJI,46,36,34,75,111,127,144,91,39,53,178,153,126,109,130,96,51,230,15,28,22,21
PUNE,55,34,35,71,100,117,127,92,37,38,150,145,103,101,106,87,33,225,19,50,26,40
RAIPUR,28,32,34,65,95,105,110,72,38,45,150,116,80,100,108,87,40,180,12,20,15,15
RAJKOT,27,22,28,63,73,100,110,68,38,52,144,94,76,97,97,85,50,200,18,17,30,14
REWA,25,21,23,60,80,70,80,60,40,45,116,90,70,85,92,NR,42,210,12,25,20,15
SAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SURAT,28,27,26,58,74,77,88,57,37,52,142,103,75,93,92,86,45,210,10,20,25,20
UDAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BALASORE,28,35,27,65,88,94,103,75,40,46,NR,115,85,NR,102,94,52,200,20,22,20,30
BERHAMPUR,29,34,32,66,88,105,106,66,40,40,NR,118,90,NR,NR,96,44,NR,NR,24,18,20
BHAGALPUR,27,22,27,58,95,92,100,68,38,42,NR,108,85,105,135,84,38,300,10,20,18,20
BHUBANESHWAR,28,32,30,62,90,96,102,75,40,46,NR,118,90,NR,112,88,46,180,19,22,18,20
CUTTACK,28,36,30,64,85,86,90,72,40,46,NR,110,90,NR,110,90,44,220,19,20,17,20
DARBHANGA,30,21,26,60,80,100,110,70,38,39,NR,126,98,118,153,93,45,200,10,22,16,20
GAYA,28,22,24,59,89,94,99,73,39,44,NR,135,115,119,NR,103,37,177,19,23,21,19
JEYPORE,28,34,32,70,86,100,110,75,40,46,NR,118,87,NR,109,89,45,200,19,22,17,20
KHARAGPUR,36,24,32,110,90,110,110,106,40,45,147,106,80,90,100,85,65,220,14,20,28,10
KOLKATA,32,NR,30,80,90,100,106,70,41,38,150,115,90,105,112,92,46,140,9,20,20,30
MALDA,27,17,23,64,92,104,90,80,37,42,NR,110,100,106,106,70,55,140,10,18,20,20
MUZZAFARPUR,30,19,26,57,77,95,102,67,38,42,NR,105,98,88,100,85,40,180,12,18,12,19
PATNA,30,20,25,61,95,100,110,75,40,43,NR,105,82,115,124,96,40,200,18,20,20,15
PURNIA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PURULIA,32,24,29,72,95,110,110,85,40,42,131,120,87,118,126,94,44,170,12,20,32,16
RAIGANJ,29,19,27,85,95,80,85,90,44,22,85,110,80,90,95,70,42,250,10,20,25,20
RAMPURHAT,33,17,22,75,75,70,80,70,40,40,145,90,70,85,87,65,38,220,11,20,30,10
RANCHI,36,32,28,70,95,100,115,76,40,45,162,111,90,115,123,98,40,260,20,23,20,20
ROURKELA,26,34,32,64,87,90,101,75,41,40,NR,115,78,99,112,92,39,180,20,22,17,15
SAMBALPUR,27,32,26,64,90,90,102,71,40,46,NR,119,85,NR,116,93,40,220,20,22,17,20
SILIGURI,38,26,30,82,95,100,98,100,42,42,175,125,90,120,130,90,45,180,12,18,25,15
AGARTALA,31,NR,39,61,NR,87,96,93,43,55,NR,115,62,101,NR,NR,54,178,20,26,26,21
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DIMAPUR,26,60,45,65,95,75,112,70,50,65,115,95,110,90,118,110,60,180,10,30,40,25
GANGTOK,57,30,34,65,100,110,120,85,45,55,NR,131,82,119,131,NR,55,300,18,30,30,30
GUWAHATI,32,25,30,62,85,100,110,75,40,56,NR,120,100,110,125,NR,44,200,15,22,22,22
IMPHAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ITANAGAR,34,NR,38,80,100,120,140,110,45,60,NR,148,NR,130,150,NR,90,320,10,30,35,40
JOWAI,40,40,35,90,130,130,140,85,45,65,NR,120,NR,100,NR,NR,NR,NR,22,30,40,NR
SHILLONG,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
TURA,34,32,30,80,120,120,140,85,45,64,NR,142,96,131,131,120,90,440,10,30,40,40
ADILABAD,34,30,35,60,88,101,128,78,38,60,130,120,60,77,101,87,50,200,19,30,15,10
BENGALURU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
CHENNAI,53,37,37,76,122,128,133,80,45,43,162,128,104,NR,118,93,72,220,20,40,40,30
COIMBATORE,43,38,40,75,101,120,124,80,41,43,164,132,92,NR,109,94,60,220,18,38,20,13
CUDDALORE,43,39,42,76,109,113,128,82,41,NR,171,142,102,NR,109,96,57,NR,16,37,23,14
DHARMAPURI,50,36,35,70,98,120,125,70,39,43,175,NR,87,NR,115,92,60,220,19,30,20,10
DHARWAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DINDIGUL,53,37,40,80,110,130,125,84,44,43,172,138,97,NR,115,94,65,220,19,40,25,15
ERNAKULAM,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HYDERABAD,45,30,32,64,90,110,115,65,38,50,115,110,95,93,100,86,55,220,13,25,15,8
JADCHERLA,35,28,30,65,84,116,120,77,36,50,140,NR,78,NR,100,86,60,260,10,30,16,8
KARIMNAGAR,36,38,41,74,110,130,125,67,40,48,130,150,75,NR,110,86,50,188,18,35,18,8
KOZHIKODE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KURNOOL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MANGALORE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MAYABUNDER,57,NR,57,79,110,130,120,89,53,64,NR,149,130,NR,137,109,80,440,17,50,45,60
MYSORE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PALAKKAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PORT BLAIR,41,42,55,79,110,130,122,91,52,62,NR,142,148,NR,126,113,80,200,13,40,40,50
PUDUCHERRY,35,38,35,68,108,125,122,75,39,42,184,132,118,NR,112,93,60,240,19,32,25,10
RAMANATHAPURAM,43,34,38,68,98,128,134,77,40,44,170,NR,114,NR,112,98,55,215,17,40,24,20
SURYAPET,42,31,34,68,100,124,110,80,40,60,142,120,72,NR,104,90,60,270,12,37,14,11
T.PURAM,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
THIRUCHIRAPALLI,55,35,57,75,120,130,135,85,44,50,180,130,110,NR,115,90,65,220,13,25,18,8
THRISSUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
TIRUNELVELI,35,34,45,80,108,127,127,60,40,44,183,131,95,NR,113,83,55,210,17,35,20,20
TIRUPATHI,46,32,43,70,102,130,120,90,40,41,142,160,85,91,110,90,60,180,15,35,22,12
VELLORE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VIJAYWADA,40,35,33,65,95,115,115,68,42,43,135,120,76,84,97,89,48,200,15,28,17,14
VISAKHAPATNAM,37,31,31,63,90,114,126,75,44,46,143,114,74,NR,102,79,37,210,11,23,15,14
WARANGAL,37,28,32,64,98,108,115,69,37,52,140,127,76,105,102,78,45,220,15,26,18,13
WAYANAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
Maximum Price,57,60,57,110,130,130,154,110,53,65,184,160,148,131,153,120,90,440,22,50,45,60
Minimum Price,24,17,22,54,70,70,68,55,36,22,85,90,60,77,83,65,30,120,9,15,12,8
Modal Price,28,22,28,65,95,105,110,72.5,40,45,130,110,90,105,115,87.5,40,220,20,20,20,20
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
