<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c5ddab02e3c92777c9a8da3cfe4d6a743ceaffbe492bbe296d32e9bee88989ae
size 9318
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,23,19,23,58,87,66,75,55,38,50,118,85,76,82,92,73,34,200,18,15,18,40
ALLAHABAD,25,21,22,52,84,65,73,49,38,40,130,95,78,90,96,75,36,190,19,10,15,35
AMRITSAR,31,21,23,67,78,72,79,70,38,44,140,91,78,92,100,NR,40,200,18,14,21,26
BATHINDA,35,20,23,67,75,75,80,NR,35,50,141,95,86,92,102,NR,33,205,19,10,20,30
CHANDIGARH,28,23,26,55,72,52,72,52,37,44,128,100,76,87,88,NR,31,220,16,13,16,24
DEHRADUN,24,27,29,60,82,73,81,72,40,42,138,89,85,85,108,NR,38,220,18,15,18,30
DELHI,35,22,25,76,96,87,90,74,40,44,163,119,91,100,116,77,55,240,19,21,26,37
DHARAMSHALA,28,NR,25,65,NR,NR,80,75,38,40,120,125,85,90,100,75,35,200,19,18,18,40
GORAKHPUR,25,21,24,65,80,68,82,60,38,42,153,120,69,92,126,76,36,180,18,12,15,30
GURGAON,30,19,21,60,73,70,70,55,34,42,150,98,93,98,104,82,40,220,17,15,15,40
HALDWANI,26,24,26,68,74,76,79,76,34,44,132,100,85,85,105,NR,34,190,18,20,10,40
HARIDWAR,28,20,22,65,90,80,90,65,38,45,140,90,80,90,105,NR,37,180,18,15,17,35
HISAR,32,20,24,60,82,70,72,55,38,42,148,104,90,107,104,89,30,200,18,15,14,30
JAMMU,36,22,27,66,100,84,90,66,42,45,NR,120,94,120,121,102,42,240,20,20,20,30
JHANSI,30,20,24,75,80,75,85,60,38,50,95,100,85,90,95,80,35,200,20,12,15,30
