<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:bfd81875a46e88b2e094327095ada9f30ea2f5577f6d73d49f72998f431f2556
size 9412
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,23,21,25,57,86,90,83,57,38,50,118,87,78,84,92,75,30,200,18,20,60,50
ALLAHABAD,28,23,25,60,85,105,100,65,40,40,142,100,80,97,100,75,40,170,19,12,50,30
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,30,21,23,63,83,70,80,65,39,45,138,98,93,96,109,87,38,210,17,15,48,50
CHANDIGARH,28,25,27,55,76,60,81,53,38,44,124,98,78,92,98,NR,36,220,16,23,50,45
DEHRADUN,29,26,29,57,76,76,87,65,42,42,135,90,84,90,105,NR,38,220,20,20,60,48
DELHI,34,26,28,72,98,97,95,71,40,44,162,120,91,105,116,81,52,240,19,25,75,51
DHARAMSHALA,28,NR,25,65,95,75,80,65,40,40,120,125,85,90,100,75,40,200,20,20,50,40
GORAKHPUR,26,22,24,62,85,68,85,60,40,42,153,120,69,92,126,76,38,180,18,18,50,40
GURGAON,40,19,21,60,75,70,70,55,34,42,150,98,93,98,104,82,40,220,17,20,50,55
HALDWANI,24,22,25,58,80,65,80,62,38,45,96,89,82,92,100,NR,40,230,20,22,62,50
HARIDWAR,28,22,24,50,80,80,80,65,42,50,140,100,80,90,100,NR,30,200,18,20,65,50
HISAR,32,22,24,60,82,65,73,55,38,42,148,104,90,107,104,89,31,200,18,20,68,70
JAMMU,40,25,28,68,100,90,88,64,44,45,NR,140,125,120,121,102,42,240,20,20,70,50
JHANSI,30,21,24,70,80,70,70,65,40,50,90,100,85,NR,NR,NR,38,200,20,18,53,40
KANPUR,24,21,25,55,90,85,72,52,42,52,115,110,76,101,142,82,43,120,14,19,42,60
KARNAL,25,20,25,58,80,75,72,55,36,46,156,96,85,85,103,76,40,190,18,18,75,30
LUCKNOW,34,23,23,66,90,78,82,62,38,54,125,115,102,101,109,101,42,280,19,18,65,50
LUDHIANA,32,22,25,65,90,78,87,70,38,45,140,100,78,95,105,NR,40,210,19,14,50,50
MANDI,33,NR,27,65,97,88,90,62,41,50,140,120,82,85,NR,NR,36,320,20,24,75,45
MEERUT,37,22,26,67,94,75,82,75,38,52,NR,98,90,95,NR,89,38,200,20,16,70,45
PANCHKULA,30,20,24,65,70,70,68,66,40,46,160,100,90,95,90,75,45,210,19,20,80,50
RUDRAPUR,26,22,24,65,90,90,70,60,38,45,130,95,80,93,100,NR,40,190,20,20,60,45
SHIMLA,34,NR,26,70,80,75,80,61,40,30,158,131,97,101,NR,NR,42,180,18,20,40,25
SOLAN,37,NR,27,65,95,87,83,63,40,39,NR,131,93,93,NR,NR,42,190,20,20,55,44
SRINAGAR,33,30,32,90,120,100,100,80,55,40,NR,135,100,110,145,NR,45,230,20,30,50,70
VARANASI,28,22,26,73,91,100,98,72,40,50,145,137,94,105,121,79,44,235,18,14,70,50
AHMEDABAD,24,22,23,63,69,64,76,61,36,52,114,91,72,87,87,71,45,220,11,18,55,50
AMBIKAPUR,25,20,35,70,85,60,95,55,38,40,190,98,65,90,109,NR,45,200,10,15,50,30
BHOPAL,27,24,26,65,90,70,85,55,36,48,105,98,68,90,85,72,40,250,16,22,65,40
BHUJ,23,21,22,58,86,60,68,55,35,50,102,85,72,86,87,70,43,220,15,16,50,40
BILASPUR,26,30,30,55,85,65,85,60,40,40,150,100,64,95,95,80,40,215,15,20,70,40
DURG,26,30,30,65,95,100,95,60,36,43,123,105,63,83,87,70,37,220,10,24,60,40
GWALIOR,30,23,26,60,86,72,75,58,39,45,135,86,80,88,105,75,38,200,18,20,35,45
INDORE,26,23,25,62,88,74,84,58,36,44,105,95,68,92,83,NR,40,220,15,20,55,33
JABALPUR,27,23,25,63,92,72,85,58,38,53,130,105,85,83,103,84,40,220,10,20,70,35
JAGDALPUR,26,27,30,56,90,56,65,55,39,55,137,109,79,93,98,82,34,180,10,20,50,25
JAIPUR,30,24,26,58,87,94,82,57,39,42,156,90,60,85,100,NR,38,160,17,12,50,30
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,31,33,35,73,86,82,100,64,41,42,141,122,87,87,90,72,69,276,19,29,62,46
NAGPUR,32,28,28,61,86,69,77,59,40,44,119,90,62,93,95,80,45,201,18,25,52,43
NASHIK,35,30,30,72,70,74,73,57,39,37,114,101,76,73,87,71,44,248,11,31,51,34
PANAJI,42,33,32,85,100,90,110,75,39,50,175,148,117,106,117,84,55,250,20,37,65,47
