<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:89d6de5cdfd4f60347a3a2cdef2aa469bc9eab5f24b42232ecbf697367425ad4
size 9351
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,23,21,24,55,84,57,69,55,38,50,118,87,76,82,92,75,36,200,18,15,50,20
ALLAHABAD,25,21,25,58,84,70,73,58,42,40,142,100,80,94,96,70,43,170,19,10,50,23
AMRITSAR,32,22,24,65,90,68,88,67,38,45,138,94,78,92,100,NR,40,210,19,16,40,35
BATHINDA,32,21,23,65,86,70,80,68,38,48,129,98,90,98,107,87,35,210,18,15,44,35
CHANDIGARH,28,25,27,55,76,60,81,53,38,44,124,98,78,92,98,NR,36,220,16,18,44,35
DEHRADUN,25,27,29,56,79,75,84,67,41,42,135,90,84,90,105,NR,38,220,20,21,50,35
DELHI,34,24,27,74,97,87,89,72,40,44,162,120,92,105,116,79,56,240,19,25,60,38
DHARAMSHALA,28,NR,25,65,95,75,80,75,40,40,120,125,85,90,100,75,40,200,20,20,50,50
GORAKHPUR,26,22,24,65,86,65,86,60,40,42,153,120,69,92,126,76,38,180,18,18,55,40
GURGAON,40,19,21,60,75,70,70,55,34,42,150,98,93,98,104,82,40,220,17,20,60,30
HALDWANI,24,22,25,58,80,65,80,62,38,45,130,89,82,92,100,NR,40,230,20,22,55,50
HARIDWAR,28,23,26,70,90,85,90,67,40,50,140,92,87,92,105,NR,38,190,18,20,60,45
HISAR,32,22,24,60,82,65,73,55,38,42,148,104,90,107,104,89,31,200,18,20,60,40
JAMMU,40,24,28,66,100,82,88,64,44,45,NR,140,125,120,121,102,44,240,20,20,60,40
JHANSI,30,21,24,70,80,70,75,60,38,50,95,100,85,95,90,90,35,200,18,10,25,22
KANPUR,23,18,23,54,87,69,68,50,40,52,117,110,76,101,141,82,42,120,14,20,70,47
KARNAL,25,20,25,58,80,75,72,55,36,46,156,96,85,85,103,76,40,190,18,18,50,30
LUCKNOW,34,22,22,65,88,75,80,60,38,54,145,115,87,90,97,85,42,260,19,15,60,40
LUDHIANA,32,22,24,65,90,70,85,68,36,45,135,93,78,92,100,NR,38,210,18,14,40,30
MANDI,32,NR,27,65,98,72,84,62,39,50,NR,120,80,84,NR,NR,36,320,20,20,50,30
MEERUT,38,22,25,65,92,74,82,75,38,52,NR,96,85,95,NR,89,38,200,20,14,55,30
PANCHKULA,30,20,24,65,70,70,68,66,40,46,160,100,90,95,90,75,45,210,19,25,50,30
RUDRAPUR,25,24,27,61,85,78,80,68,36,43,130,98,83,92,105,NR,39,225,20,20,50,40
SHIMLA,34,NR,26,67,80,75,80,61,40,30,158,131,97,101,NR,NR,42,180,18,25,60,30
SOLAN,36,NR,26,65,NR,66,85,NR,40,39,NR,134,95,96,NR,NR,45,180,20,20,40,30
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,28,22,26,75,93,89,98,72,40,50,142,131,91,105,121,79,49,230,18,14,50,35
AHMEDABAD,23,22,23,62,65,59,72,60,35,50,112,87,73,85,83,75,45,215,13,13,50,35
AMBIKAPUR,25,20,35,70,85,60,95,55,38,40,NR,98,65,90,109,NR,45,200,10,15,50,30
BHOPAL,27,24,26,65,95,72,92,58,36,48,105,98,68,92,85,72,40,250,16,15,45,25
BHUJ,23,21,22,58,86,60,68,55,35,50,102,85,72,86,87,70,43,220,15,18,70,25
BILASPUR,26,30,30,55,85,62,87,60,40,40,145,100,64,95,93,80,40,215,15,15,50,40
DURG,27,28,30,65,90,70,90,60,36,43,123,105,63,83,87,70,37,220,10,20,40,20
GWALIOR,30,23,26,58,85,60,70,58,39,45,135,90,80,90,105,75,38,200,18,15,40,30
INDORE,26,23,25,62,84,71,80,58,36,44,105,95,68,90,83,NR,40,220,15,17,50,28
