<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4a989cf1104b75a7ecbc08b06dbe6bfb210af39ba7f2fda0f3d77e64914f33a3
size 9418
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,18,17,20,62,125,126,84,68,36,48,120,83,70,72,95,65,29,200,18,10,15,20
ALLAHABAD,20,19,20,57,115,82,110,63,36,40,150,112,72,85,104,66,31,190,15,10,20,28
AMRITSAR,32,18,22,65,140,132,100,90,36,44,135,100,75,86,100,NR,41,205,18,10,16,22
BATHINDA,26,18,22,68,155,150,107,75,38,42,159,101,70,90,107,NR,38,210,18,10,16,20
CHANDIGARH,28,18,22,60,138,120,94,68,32,44,122,100,72,86,100,NR,35,225,17,12,18,22
DEHRADUN,23,21,23,68,125,115,115,95,36,38,135,92,75,87,100,NR,34,230,17,8,14,20
DELHI,28,19,21,75,144,146,103,87,37,38,152,122,76,85,105,NR,43,202,17,15,24,23
DHARAMSHALA,28,NR,22,65,140,140,100,80,38,40,120,130,75,75,90,65,35,180,18,10,15,40
GORAKHPUR,18,18,21,55,120,90,120,65,36,40,NR,120,60,80,NR,68,34,180,20,10,15,12
GURGAON,28,18,21,63,160,132,102,NR,34,48,118,110,74,87,92,70,36,180,18,22,23,26
HALDWANI,21,20,21,70,138,120,110,96,35,38,135,88,78,87,110,NR,36,230,17,10,16,20
HARIDWAR,23,21,22,66,130,120,110,95,36,38,135,88,75,82,108,NR,33,210,17,8,12,20
HISAR,30,16,19,64,160,130,87,79,33,46,110,102,71,77,91,NR,34,180,15,10,20,25
JAMMU,30,18,20,65,156,152,95,75,40,40,NR,134,74,115,128,83,38,240,18,15,20,20
JHANSI,25,20,22,70,140,110,100,80,32,50,NR,90,70,NR,NR,NR,32,170,15,10,12,10
KANPUR,20,20,22,70,160,140,110,76,37,50,140,90,65,85,100,70,34,190,14,10,15,20
KARNAL,23,18,22,64,155,120,95,84,31,43,133,89,72,84,99,72,38,180,17,10,22,28
LUCKNOW,23,17,20,70,115,145,100,75,36,47,125,105,60,85,92,67,40,230,16,8,15,15
LUDHIANA,28,19,22,65,140,130,100,90,34,40,135,100,75,85,105,60,40,185,16,8,15,20
MANDI,30,NR,22,70,150,130,90,70,35,28,NR,142,70,75,NR,NR,29,180,17,10,20,20
MEERUT,28,20,24,64,135,125,90,85,34,45,NR,88,70,84,NR,75,32,150,12,10,16,15
PANCHKULA,25,19,23,65,160,120,95,NR,32,45,130,95,75,84,103,NR,40,180,20,10,20,25
RUDRAPUR,21,20,21,68,138,115,110,98,35,38,130,90,77,82,105,NR,36,220,17,10,16,20
SHIMLA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SOLAN,30,NR,21,63,135,125,98,96,36,34,137,137,79,78,98,63,34,175,17,10,20,25
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,26,19,22,71,131,95,100,75,36,45,133,118,65,84,105,69,41,200,16,11,18,20
AHMEDABAD,28,22,25,58,119,130,94,68,26,42,109,85,57,75,83,58,48,205,17,14,22,22
AMBIKAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHOPAL,23,18,21,60,130,125,90,70,34,38,120,90,65,70,90,57,38,250,14,9,9,10
