<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e864a34a14459529c2e0e30a1e42a86936e715eac19bd701b99c4f6e383bc722
size 9256
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,20,17,21,70,65,66,54,51,41,48,122,82,75,81,95,72,38,200,18,7,10,16
ALLAHABAD,20,18,20,68,60,68,52,67,42,40,135,88,78,78,100,64,38,190,15,10,10,15
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,26,18,23,82,95,100,80,75,43,46,170,96,87,90,98,NR,45,210,18,9,15,18
CHANDIGARH,28,23,25,76,68,75,74,66,42,44,128,105,75,85,92,NR,37,220,16,12,16,20
DEHRADUN,23,21,24,75,110,115,105,83,43,42,136,95,77,85,105,NR,38,230,18,10,14,16
DELHI,32,20,23,85,82,97,82,79,42,42,162,120,87,92,103,77,50,228,17,19,21,33
DHARAMSHALA,28,NR,25,80,90,90,80,78,44,40,120,130,85,85,90,70,40,180,18,10,15,20
GORAKHPUR,22,18,21,77,68,71,75,61,44,42,NR,110,63,80,115,70,42,180,20,10,15,30
GURGAON,40,20,20,75,80,80,65,65,42,39,100,85,80,80,95,70,40,180,18,8,15,10
HALDWANI,23,22,25,74,114,115,107,90,43,42,132,100,75,87,105,NR,37,230,18,12,14,17
HARIDWAR,25,22,25,76,115,117,107,88,43,43,136,96,80,86,108,NR,38,210,18,10,15,16
HISAR,34,19,24,70,90,80,65,70,39,40,110,100,68,85,80,64,34,180,17,10,9,10
JAMMU,30,20,23,80,78,95,76,68,46,40,NR,110,88,115,123,110,44,240,18,15,20,20
JHANSI,25,20,22,80,80,95,70,75,42,50,NR,90,75,80,NR,NR,40,180,18,8,12,20
KANPUR,24,18,20,80,65,75,64,64,44,52,150,95,75,90,105,75,46,190,14,8,13,15
KARNAL,26,21,23,76,82,77,70,70,42,44,156,98,80,88,97,75,38,210,20,13,15,13
LUCKNOW,23,17,20,83,60,105,75,60,42,50,110,95,72,80,95,72,48,230,18,14,20,18
LUDHIANA,30,19,28,130,115,130,85,116,42,47,175,126,80,86,104,NR,52,220,18,20,25,30
MANDI,30,NR,24,82,85,80,70,68,43,28,NR,126,78,80,NR,NR,36,180,17,10,17,15
MEERUT,30,19,21,85,82,85,80,85,42,52,NR,95,90,NR,NR,NR,38,200,18,7,12,20
PANCHKULA,27,23,25,80,90,80,70,71,42,44,145,100,78,84,100,76,42,200,18,10,15,12
RUDRAPUR,22,21,23,75,115,114,100,90,42,43,129,94,77,85,105,NR,38,220,18,10,15,16
SHIMLA,30,NR,26,80,81,80,70,66,43,30,157,137,87,87,NR,NR,40,180,17,15,15,21
SOLAN,37,NR,22,79,74,78,67,62,43,39,NR,118,82,79,NR,73,40,170,18,15,15,20
SRINAGAR,27,20,25,90,100,100,80,80,48,37,NR,130,120,100,120,NR,46,230,18,20,20,20
VARANASI,25,17,20,90,74,90,90,70,45,45,137,115,82,82,113,70,44,225,18,9,14,30
AHMEDABAD,28,22,26,72,66,76,63,55,44,48,111,96,70,79,81,70,54,210,17,15,15,20
AMBIKAPUR,24,25,30,84,75,95,76,63,44,40,107,109,74,78,103,71,43,200,10,10,12,10
BHOPAL,23,19,24,85,73,85,70,55,42,44,123,85,70,75,95,62,40,250,14,10,8,12
BHUJ,23,20,23,98,78,87,94,78,43,50,145,84,60,80,89,66,52,195,15,NR,9,17
BILASPUR,25,25,30,82,72,79,80,78,41,40,168,116,78,75,87,72,43,212,16,12,14,15
DURG,23,25,26,75,60,80,70,50,40,58,120,90,65,70,80,60,42,180,10,14,16,11
GWALIOR,22,20,22,75,65,75,60,50,42,42,140,85,80,80,115,68,40,200,17,10,10,20
INDORE,23,19,21,88,76,88,68,55,41,38,137,89,66,73,90,NR,45,220,14,9,8,12
JABALPUR,23,19,21,66,72,78,70,53,42,NR,120,95,66,82,82,65,34,214,12,12,8,12
JAGDALPUR,20,27,28,83,67,80,68,58,43,45,NR,105,63,77,82,65,50,200,15,10,20,20
JAIPUR,25,18,22,67,58,68,59,57,41,38,120,75,68,75,92,NR,32,150,17,8,9,15
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
