<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f9350c14f0df128e35544ca38e8cd25fa1338d78edf9f89bfe624ea5d95fdcc1
size 22001
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,02/03/2006,718.7, ,NR,NR,NR
,10/03/2006,634.3, ,NR,NR,NR
Akole,13/03/2006,27, ,NR,NR,NR
,24/03/2006,5, ,NR,NR,NR
,27/03/2006,3.6, ,NR,NR,NR
Aurangabad,01/03/2006,9.2, ,NR,NR,NR
,02/03/2006,22, ,NR,NR,NR
,04/03/2006,26.2, ,NR,NR,NR
,05/03/2006,31, ,NR,NR,NR
,06/03/2006,14, ,NR,NR,NR
,07/03/2006,5, ,NR,NR,NR
,08/03/2006,16, ,NR,NR,NR
,09/03/2006,26.6, ,NR,NR,NR
,11/03/2006,22.8, ,NR,NR,NR
,12/03/2006,9, ,NR,NR,NR
,13/03/2006,4.4, ,NR,NR,NR
,16/03/2006,9.4, ,NR,NR,NR
,18/03/2006,6.5, ,NR,NR,NR
,19/03/2006,12, ,NR,NR,NR
,20/03/2006,11, ,NR,NR,NR
,21/03/2006,9, ,NR,NR,NR
,22/03/2006,2.5, ,NR,NR,NR
,23/03/2006,16, ,NR,NR,NR
,25/03/2006,1.2, ,NR,NR,NR
,26/03/2006,17.4, ,NR,NR,NR
,27/03/2006,9, ,NR,NR,NR
,28/03/2006,7.2, ,NR,NR,NR
,29/03/2006,7.5, ,NR,NR,NR
Baramati,01/03/2006,15, ,NR,NR,NR
,08/03/2006,25, ,NR,NR,NR
,11/03/2006,31.6, ,NR,NR,NR
,15/03/2006,11.5, ,NR,NR,NR
,18/03/2006,20.3, ,NR,NR,NR
,25/03/2006,11.3, ,NR,NR,NR
,29/03/2006,20, ,NR,NR,NR
Barshi,08/03/2006,160, ,NR,NR,NR
,10/03/2006,9.3, ,NR,NR,NR
,13/03/2006,108.1, ,NR,NR,NR
Bhusaval,22/03/2006,9, ,NR,NR,NR
,29/03/2006,23.9, ,NR,NR,NR
Chandrapur,01/03/2006,18,Other,300,450,350
,02/03/2006,9,Other,200,450,300
,10/03/2006,9,Other,300,500,450
,11/03/2006,9,Other,250,500,300
,13/03/2006,9,Other,250,400,300
,14/03/2006,9,Other,300,450,350
,17/03/2006,1,Other,200,350,300
,20/03/2006,9,Other,250,350,300
,21/03/2006,18,Other,250,350,300
,22/03/2006,9,Other,250,350,300
,23/03/2006,18,Other,200,350,300
,24/03/2006,18,Other,200,350,300
