<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c6626baf511f19d817a41749bd3cfbfe8cfbcddc783e7b281c1f6c34f905d16a
size 32297
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,01/07/2013,611.7,Other,400,2000,1200,
,11/07/2013,712.9,Other,400,2250,1325,
,13/07/2013,373.1,Other,400,2450,1425,
,15/07/2013,594.6,Other,500,2625,1565,
Akole,05/07/2013,382.2,Other,500,2511,2177,
,07/07/2013,382.2,Other,500,2511,2177,
,11/07/2013,417.5,Other,400,2400,2050,
,14/07/2013,289.6,Other,1111,2611,2075,
,18/07/2013,360.3,Other,800,2900,1650,
,21/07/2013,353,Other,900,2651,2025,
Aurangabad,01/07/2013,4.5,Other,1000,1500,1250,
,02/07/2013,4.5,Other,800,1500,1150,
,03/07/2013,9,Other,1000,1800,1400,
,04/07/2013,9.5,Other,1600,2000,1800,
,06/07/2013,13.6,Other,1350,2100,1750,
,07/07/2013,28.3,Other,1800,2300,2050,
,08/07/2013,13.2,Other,2000,2300,2150,
,09/07/2013,11.4,Other,1500,2300,1900,
,10/07/2013,28.1,Other,1400,2300,1850,
,11/07/2013,27.5,Other,1600,2100,1850,
,13/07/2013,14.7,Other,1700,2100,1900,
,14/07/2013,20.3,Other,1400,2200,1800,
,15/07/2013,17.1,Other,1500,2100,1800,
,16/07/2013,10.5,Other,1500,2200,1850,
,17/07/2013,15.5,Other,1600,2200,1900,
,18/07/2013,21.2,Other,2200,3000,2600,
,20/07/2013,17.2,Other,2000,2700,2350,
,21/07/2013,69.7,Other,1000,2100,1550,
,22/07/2013,11.2,Other,1600,2200,1900,
,23/07/2013,15,Other,1250,2300,1775,
,24/07/2013,17.7,Other,800,2300,1550,
,25/07/2013,34.8,Other,700,2100,1400,
,27/07/2013,16.2,Other,800,2200,1400,
,28/07/2013,29.2,Other,900,2100,1500,
,29/07/2013,10.5,Other,1600,2300,1950,
,30/07/2013,11.4,Other,1500,2400,1950,
,31/07/2013,11,Other,1200,2400,1800,
Baramati,01/07/2013,9.3,Red,1111,1953,1551,
,10/07/2013,27.2,Red,1350,2500,2250,
,27/07/2013,32.6,Red,1500,2800,2400,
,29/07/2013,18.2,Red,1500,2631,2350,
,31/07/2013,14.7,Red,1500,2651,2400,
Barshi,29/07/2013,1.5,Other,2100,2105,2105,
,31/07/2013,5.3,Other,2000,2555,2300,
Bhivandi,15/07/2013,0.1,Other,1000,1500,1250,
,18/07/2013,0.1,Other,1000,1500,1250,
,22/07/2013,0.1,Other,1000,1500,1250,
,25/07/2013,0.1,Other,1000,1500,1250,
,29/07/2013,0.1,Other,1000,1500,1250,
Chalisgaon,06/07/2013,5,Red,1000,1800,1500,
,29/07/2013,4,Red,1200,2300,1900,
,30/07/2013,5,Other,1225,2300,1950,
,31/07/2013,8,Red,1200,2350,2000,
Chandrapur(Ganjwad),01/07/2013,30,Other,1800,2200,2000,
,02/07/2013,38.4,Other,1800,2200,2000,
,03/07/2013,10,Other,1800,2200,2000,
,04/07/2013,21.6,Other,1800,2200,2000,
,05/07/2013,31,Other,1800,2200,2000,
,06/07/2013,53.5,Other,1800,2200,2000,
,09/07/2013,34,Other,1800,2200,2000,
,10/07/2013,42,Other,1800,2200,2000,
,11/07/2013,37.5,Other,1800,2200,2000,
,12/07/2013,20,Other,1800,2200,2000,
,13/07/2013,43.4,Other,2000,2400,2200,
,15/07/2013,25,Other,2100,2500,2200,
,16/07/2013,30,Other,2100,2500,2300,
,17/07/2013,24,Other,2000,2500,2300,
,18/07/2013,12.5,Other,2000,2500,2300,
,20/07/2013,22.5,Other,2200,2800,2500,
,23/07/2013,60,Other,2200,3000,2600,
,24/07/2013,60,Other,2300,3000,2500,
,25/07/2013,39.7,Other,2800,3000,2900,
,29/07/2013,35,Other,2000,3000,2500,
,30/07/2013,22,Other,2000,3000,2500,
Chandvad,02/07/2013,250.6,Other,1150,1779,1725,
,03/07/2013,279.5,Other,800,1750,1700,
,04/07/2013,296.9,Other,1011,1875,1725,
,05/07/2013,222.7,Other,1022,1997,1800,
,09/07/2013,514.9,Other,1500,2070,1900,
,10/07/2013,363.2,Other,1500,1950,1800,
,11/07/2013,259.1,Other,1500,1950,1800,
,12/07/2013,226.5,Other,1359,2062,1900,
,13/07/2013,133.8,Other,1445,2149,2100,
,16/07/2013,267,Other,2099,2527,2300,
,17/07/2013,300.4,Other,1300,2617,2500,
,18/07/2013,297.1,Other,2075,2550,2450,
,20/07/2013,136.5,Other,1260,2400,2250,
,23/07/2013,220,Other,1452,2357,2250,
,24/07/2013,167.6,Other,600,2370,2250,
,27/07/2013,128.7,Other,1100,2359,2250,
,30/07/2013,221.9,Other,900,2397,2300,
,31/07/2013,145.4,Other,1751,2600,2300,
Devala,01/07/2013,615,Other,999,1808,1725,
,02/07/2013,750,Other,900,1785,1700,
,03/07/2013,460,Other,900,1751,1600,
,04/07/2013,540,Other,1000,1911,1700,
,05/07/2013,585,Other,1300,2000,1900,
,09/07/2013,860,Other,1150,2119,1975,
,10/07/2013,630,Other,1300,2050,1950,
,11/07/2013,510,Other,700,2001,1900,
,12/07/2013,470,Other,1366,2093,1951,
,16/07/2013,629.6,Other,1101,2500,2375,
,17/07/2013,536.3,Other,1600,2701,2475,
,18/07/2013,711.1,Other,1501,2571,2450,
,23/07/2013,606.1,Other,1051,2403,2300,
,24/07/2013,572.7,Other,1025,2475,2350,
,25/07/2013,927.9,Other,1000,2393,2225,
,26/07/2013,564.9,Other,1000,2356,2250,
,29/07/2013,702.9,Other,1100,2438,2325,
,30/07/2013,669.8,Other,1551,2465,2385,
,31/07/2013,515,Other,1600,2553,2450,
Dhule,01/07/2013,40,Other,1000,1650,1500,
,02/07/2013,82.6,Other,1000,2400,1900,
,,,Red,500,1900,1650,
,03/07/2013,170,Other,600,2100,1800,
,,,Red,500,1875,1620,
,05/07/2013,220,Other,800,2400,1800,
,,,Red,600,2000,1700,
,06/07/2013,430.7,Red,600,2000,1700,
,08/07/2013,26.3,Other,1000,2400,2000,
,,,Red,700,2215,1900,
,09/07/2013,400,Other,1000,2350,2000,
,,,Red,600,2200,1850,
,10/07/2013,35.8,Other,1000,2400,2060,
,,,Red,600,2250,1850,
,11/07/2013,180,Other,800,2250,2000,
,,,Red,600,2305,1900,
,12/07/2013,297.8,Other,600,2250,1800,
,,,Red,500,2100,1750,
,17/07/2013,4,Other,1000,2900,2600,
,,,Red,800,2725,2400,
,18/07/2013,400,Other,1000,2905,2600,
,,,Red,800,2805,2430,
,20/07/2013,250,Other,1000,2925,2600,
,,,Red,800,2805,2430,
,22/07/2013,80,Other,1000,2570,2370,
,,,Red,800,2400,2100,
,23/07/2013,80.8,Other,1000,2500,2050,
,,,Red,800,2400,2400,
,24/07/2013,200,Other,1000,1750,1250,
,,,Red,2000,2400,2050,
,25/07/2013,220,Other,1000,2350,2080,
,,,Red,600,2450,2125,
,26/07/2013,250,Other,800,2225,2000,
,,,Red,500,2275,2000,
,27/07/2013,33.4,Other,800,2225,2000,
,,,Red,500,2275,2000,
,29/07/2013,3.7,Other,800,2300,2200,
,,,Red,500,2370,2100,
,30/07/2013,250,Other,1200,2505,2000,
,,,Red,500,2450,2150,
,31/07/2013,150,Other,1000,2800,2400,
,,,Red,800,2600,2250,
Dindori(Vani),01/07/2013,483,Other,1400,1741,1640,
,03/07/2013,438.6,Other,1600,1769,1680,
,04/07/2013,458,Other,1600,1869,1780,
,05/07/2013,491.8,Other,1700,1936,1875,
,06/07/2013,318.7,Other,1800,2127,2025,
,10/07/2013,594.8,Other,1700,2001,1925,
,11/07/2013,490.9,Other,1700,2000,1940,
,12/07/2013,550.7,Other,1700,2013,1950,
,13/07/2013,289.1,Other,1900,2113,2050,
,15/07/2013,522.4,Other,2000,2315,2260,
,17/07/2013,425.5,Other,2200,2578,2540,
,18/07/2013,451.2,Other,2200,2560,2430,
,19/07/2013,207.4,Other,2200,2477,2340,
,20/07/2013,251,Other,2000,2386,2300,
,24/07/2013,349,Other,2100,2422,2275,
,25/07/2013,290.3,Other,2000,2373,2250,
,26/07/2013,378.3,Other,2000,2375,2260,
,29/07/2013,439.1,Other,2000,2348,2250,
,30/07/2013,252.6,Other,2200,2549,2480,
,31/07/2013,252.6,Other,2200,2549,2480,
Gangapur,02/07/2013,19.5,Other,300,1900,1100,
Indapur,31/07/2013,1.4,Other,600,2510,2500,
Jalgaon,01/07/2013,15,Red,1000,1625,1350,
,03/07/2013,12,Red,1000,1700,1500,
,04/07/2013,12.5,Red,1000,2000,1600,
,05/07/2013,15,Red,1000,1800,1500,
,06/07/2013,30,Red,1100,1800,1500,
,08/07/2013,10,Red,1200,2000,1600,
,09/07/2013,12.5,Red,1000,2125,1600,
,10/07/2013,10,Red,1000,2000,1500,
,11/07/2013,10,Red,1200,2100,1500,
,12/07/2013,15,Red,1000,2150,1700,
,13/07/2013,16,Red,1200,2150,1800,
,15/07/2013,15,Red,1200,2250,1900,
,16/07/2013,8,Red,1100,2250,1600,
,17/07/2013,12.5,Red,1200,2500,1800,
,18/07/2013,12.5,Red,1300,2700,2000,
,20/07/2013,15,Red,1300,2700,2000,
,22/07/2013,12.5,Red,1200,2600,2000,
,23/07/2013,10,Red,1100,2400,1900,
,24/07/2013,5,Red,1200,2600,1900,
,25/07/2013,25,Red,1200,2500,1800,
,26/07/2013,25,Red,1200,2500,1800,
,27/07/2013,25,Red,1250,2350,1900,
,29/07/2013,15,Red,1200,2300,1800,
,30/07/2013,12.5,Red,1100,2700,1900,
,31/07/2013,10,Red,1100,2250,1800,
Junnar,04/07/2013,305,Other,1000,2100,1600,
,11/07/2013,1187.3, ,NR,NR,NR,
,18/07/2013,520,Other,1200,2810,2400,
,21/07/2013,837,Other,1200,2600,2400,
,25/07/2013,646.2,Other,1000,2650,2200,
,28/07/2013,456, ,NR,NR,NR,
Junnar(Otur),11/07/2013,1781.1, ,NR,NR,NR,
,21/07/2013,1244.9,Other,200,270,235,
,25/07/2013,1952.5,Other,200,270,235,
,28/07/2013,865.6, ,NR,NR,NR,
Kada,03/07/2013,18,Other,500,2000,1600,
,07/07/2013,16.5,Red,500,2300,2000,
,10/07/2013,16,Red,700,2200,2000,
,14/07/2013,16.2,Red,700,2375,2050,
Kalvan,01/07/2013,700,Other,751,1780,1721,
,04/07/2013,905.1,Other,900,1871,1800,
,08/07/2013,1023.7,Other,1200,2200,2075,
,10/07/2013,466.7,Other,1200,2100,2025,
,11/07/2013,634.8,Other,1200,2040,1951,
,12/07/2013,487.5,Other,1200,2067,1971,
,13/07/2013,261.5,Other,1200,2100,2000,
,15/07/2013,903.7,Other,1400,2400,2275,
