<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:d30731c2c32cf8c6177415dd64c36a00939d6b05ea564c0dab9705293533799a
size 23059
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,02/06/09,66.6,Other,600,1050,850
,05/06/09,60.8,Other,600,1100,900
,06/06/09,37.7,Other,600,1000,800
,10/06/09,67.2,Other,600,1000,900
,11/06/09,45.7,Other,600,1200,1000
,12/06/09,38.5,Other,600,1200,1000
,13/06/09,63.5,Other,400,1200,900
,15/06/09,65.7,Other,400,1000,800
Chandvad,02/06/09,581,Other,200,811,700
,03/06/09,714,Other,200,780,660
,04/06/09,614.5,Other,200,725,600
,16/06/09,422.5,Other,200,762,675
,17/06/09,525,Other,200,759,675
,19/06/09,519,Other,200,720,670
,23/06/09,627.5,Other,200,765,630
,24/06/09,420,Other,200,724,640
,25/06/09,370.5,Other,200,701,625
,26/06/09,318.5,Other,200,718,650
,27/06/09,336.6,Other,300,760,650
Devala,01/06/09,440,,NR,NR,NR
,02/06/09,450,Other,150,801,700
,03/06/09,480,,NR,NR,NR
,04/06/09,570,Other,106,757,710
,05/06/09,430,,NR,NR,NR
,15/06/09,380,Other,100,771,710
,16/06/09,350,Other,101,779,740
,18/06/09,445,Other,100,758,700
,19/06/09,270,Other,150,719,660
,20/06/09,50,Other,455,755,700
,23/06/09,280,Other,150,718,660
,24/06/09,215,Other,300,722,660
,25/06/09,220,Other,190,739,680
,26/06/09,200,Other,250,767,710
Dhule,01/06/09,18.7,Red,100,720,665
,02/06/09,250,Other,150,815,720
,,,Red,100,740,650
,03/06/09,200,Other,200,875,750
,,,Red,125,750,625
,04/06/09,46.6,Other,200,705,550
,,,Red,150,760,600
,05/06/09,23.5,Other,200,900,800
,,,Red,100,750,650
,08/06/09,55,Other,200,900,780
,,,Red,150,690,545
,09/06/09,66.9,Other,200,915,800
,,,Red,100,770,580
,10/06/09,51.1,Other,300,990,710
,,,Red,150,760,600
,11/06/09,34.5,Other,350,910,790
,,,Red,150,780,630
,12/06/09,130,Other,300,950,805
,,,Red,150,750,610
,15/06/09,200,Other,300,840,700
,,,Red,100,730,590
,16/06/09,200,Other,300,920,750
,,,Red,150,755,610
,17/06/09,160,Other,300,855,700
,,,Red,150,720,580
,18/06/09,150,Other,300,825,750
,,,Red,150,730,600
,22/06/09,200,Other,425,755,655
,,,Red,200,710,580
,23/06/09,66,Other,905,905,905
,,,Red,160,705,640
,24/06/09,140,Other,100,910,825
,,,Red,125,690,585
,25/06/09,100,Other,400,880,700
,,,Red,100,720,600
,26/06/09,100,Other,400,930,765
,,,Red,150,745,610
Dindori,01/06/09,119.6,Other,500,786,675
,02/06/09,100.1,Other,400,786,670
,03/06/09,102.9,Other,500,841,727
,04/06/09,118.3,Other,400,795,745
,05/06/09,138.6,Other,300,770,671
,08/06/09,16,Other,332,716,616
,09/06/09,17.6,Other,300,756,689
,10/06/09,16.1,Other,432,764,713
,15/06/09,20.1,Other,403,760,685
,16/06/09,24.9,Other,510,712,632
,17/06/09,28,Other,407,730,651
,18/06/09,37.2,Other,476,769,696
,19/06/09,59.8,Other,423,779,681
,22/06/09,18.3,Other,483,723,681
,23/06/09,51.1,Other,452,740,681
,24/06/09,33.6,Other,480,707,632
,25/06/09,21.9,Other,622,695,667
,26/06/09,31,Other,486,700,666
Dindori(Vani),01/06/09,655,Other,300,725,645
,03/06/09,563.2,Other,400,880,801
,04/06/09,610.3,Other,300,758,701
,05/06/09,487.6,Other,300,740,680
,08/06/09,21.2,Other,300,735,711
,15/06/09,229.2,Other,300,790,705
,17/06/09,376.1,Other,300,852,725
,18/06/09,569.1,Other,300,827,750
,19/06/09,618.1,Other,300,770,700
,24/06/09,580.2,Other,300,728,651
,25/06/09,244,Other,300,779,680
,26/06/09,360.7,Other,300,752,700
Fruit Market,08/06/09,1060,Other,700,900,800
Gangapur,02/06/09,250.5,Other,500,1000,700
,05/06/09,587.5,Other,300,880,675
,09/06/09,354.9,Other,200,825,750
,12/06/09,260,Other,250,1025,850
,16/06/09,230.5,Other,200,825,650
,19/06/09,357.5,Other,300,800,500
,23/06/09,320.5,Other,520,800,650
,26/06/09,294.6,Other,150,700,475
,30/06/09,211,Other,250,775,525
Ghoti,05/06/09,1,Other,400,475,437
,09/06/09,4,Other,400,500,450
,11/06/09,1.5,Other,400,500,450
,13/06/09,11.2,Other,400,500,450
Jalgaon,01/06/09,35,Red,250,810,500
,02/06/09,27.5,Red,325,800,500
,03/06/09,40,Red,260,825,525
,04/06/09,35,Red,300,825,525
,05/06/09,80,Red,300,840,525
,06/06/09,42.5,Red,300,825,550
,08/06/09,62.5,Red,300,825,475
,09/06/09,45,Red,300,800,500
,10/06/09,55,Red,375,810,550
,11/06/09,27.5,Red,300,825,550
,12/06/09,65,Red,300,800,525
Junnar,02/06/09,451.5,Other,400,900,650
,04/06/09,334.3,Other,400,650,500
,05/06/09,595.3,Other,350,750,600
,07/06/09,665.2,Other,350,650,550
,09/06/09,262.5,Other,400,700,550
,11/06/09,346.5,Other,400,700,600
,12/06/09,340,Other,400,650,550
,14/06/09,341.6,Other,360,700,550
,16/06/09,339.2,Other,450,650,550
,18/06/09,333,Other,400,850,850
,19/06/09,252.8,Other,400,750,600
,21/06/09,443,Other,300,600,500
,25/06/09,305.6,Other,400,600,500
,26/06/09,227.7,Other,400,800,600
,28/06/09,294.2,Other,400,800,600
,30/06/09,188.5,Other,450,850,650
Junnar(Otur),04/06/09,2117.3,Other,200,800,700
,11/06/09,1720.5,Other,100,900,550
,14/06/09,1096.1,Other,100,900,550
,21/06/09,840.5,Other,100,850,550
Kada,03/06/09,112.5,Other,100,1100,650
,10/06/09,250,Other,100,900,850
,15/06/09,341.5,Other,100,900,775
,17/06/09,150,Other,100,800,775
,21/06/09,250,Other,100,800,750
,24/06/09,0.9,Other,100,875,800
Kalmeshwar,02/06/09,0.1,Other,600,800,700
,03/06/09,0.1,Other,600,800,700
,04/06/09,0.1,Other,700,900,800
,05/06/09,0.1,Other,700,900,800
,06/06/09,0.1,Other,700,900,800
,09/06/09,0.1,Other,700,900,800
,10/06/09,0.1,Other,800,1000,900
,11/06/09,0.1,Other,800,1000,900
,16/06/09,0.1,Other,800,1200,1000
,17/06/09,0.2,Other,900,1300,1100
,18/06/09,0.1,Other,900,1100,1000
,23/06/09,0.1,Other,700,1100,900
,24/06/09,0.1,Other,800,1200,1000
,25/06/09,0.1,Other,1000,1200,1100
,27/06/09,0.2,Other,1000,1200,1100
,30/06/09,0.1,Other,800,1200,1000
Kalvan,15/06/09,430,Other,200,788,711
,19/06/09,300,Other,251,818,761
,20/06/09,400,Other,200,809,750
,22/06/09,600,Other,302,780,753
,23/06/09,400,Other,251,742,651
,25/06/09,410,Other,200,740,651
,26/06/09,350,Other,200,751,670
,27/06/09,100,Other,151,738,601
Kalyan,01/06/09,0.1,Other,300,500,400
,02/06/09,0.1,Other,400,600,500
Karad,08/06/09,40,Other,600,900,750
,13/06/09,60,Other,300,950,625
,20/06/09,60,Other,600,850,725
,24/06/09,30,Other,500,850,700
Khed(Chakan),06/06/09,50.9,Other,450,800,600
,13/06/09,46,Other,500,900,800
,17/06/09,43,Other,450,875,750
,20/06/09,32.5,Other,600,800,700
Kolhapur,03/06/09,127.9,Other,200,1000,600
,04/06/09,185,Other,200,950,650
,05/06/09,240,Other,200,920,600
,06/06/09,324,Other,200,900,600
,09/06/09,229.2,Other,200,850,600
,10/06/09,208.3,Other,200,850,625
,11/06/09,200.2,Other,150,950,600
,12/06/09,168.3,Other,300,900,700
,16/06/09,420.7,Other,200,925,600
,17/06/09,234.1,Other,200,900,600
,18/06/09,241.8,Other,300,900,600
,19/06/09,232.3,Other,350,850,600
,20/06/09,259,Other,300,850,650
,22/06/09,369.5,Other,300,850,600
,23/06/09,384.6,Other,300,850,600
,24/06/09,223.7,Other,250,850,600
,25/06/09,346.2,Other,300,800,650
,26/06/09,281.5,Other,300,800,650
,27/06/09,243.6,Other,300,800,650
Kopargaon,03/06/09,1235,Other,200,1000,700
,06/06/09,785,Other,200,800,550
,13/06/09,912.5,Other,200,1000,700
,17/06/09,939.5,Other,350,850,700
,24/06/09,355.1,Other,300,825,650
,27/06/09,956,Other,200,825,650
Kurdwadi,01/06/09,25,Other,100,725,400
,03/06/09,33.5,Other,100,800,400
,05/06/09,21,Other,100,800,450
,08/06/09,16,Other,125,800,450
Lasalgaon,02/06/09,2250,Other,286,821,652
,03/06/09,1775,Other,284,856,711
,04/06/09,3900,Other,280,827,661
,05/06/09,2766,Other,280,823,631
,15/06/09,950,Other,201,872,651
,16/06/09,1566,Other,201,752,640
,19/06/09,1425,Other,267,795,661
,23/06/09,2925,Other,250,760,550
,24/06/09,1665,Other,201,741,611
,26/06/09,1956,Other,237,760,611
Lasalgaon(Niphad),01/06/09,446.5,Other,250,670,550
,02/06/09,440,Other,251,748,635
,03/06/09,554,Other,250,800,650
,04/06/09,558.5,Other,271,694,615
,15/06/09,205.5,Other,300,697,620
,16/06/09,201,Other,280,700,625
,23/06/09,542,Other,240,665,575
,24/06/09,533.5,Other,280,650,580
,25/06/09,436,Other,240,640,555
Lonand,04/06/09,15,Other,450,820,700
,11/06/09,15,Other,500,825,700
,18/06/09,20.8,Other,325,800,725
Maanachar,01/06/09,3.6,Other,500,750,630
,02/06/09,0.4,Other,500,700,600
,03/06/09,3,Other,500,700,600
,04/06/09,502.1,Other,500,860,680
,05/06/09,2.6,Other,500,700,600
,07/06/09,349.4,Other,660,810,740
,09/06/09,0.1,Other,350,370,360
,14/06/09,279.6,Other,500,900,700
,15/06/09,0.9,Other,500,720,610
,16/06/09,1.8,Other,500,750,630
,17/06/09,0.1,Other,400,400,400
,18/06/09,362.9,Other,600,800,700
,19/06/09,0.9,Other,500,800,650
,21/06/09,0.5,Other,500,720,610
,22/06/09,0.2,Other,700,720,710
Malegaon(Umarane),02/06/09,1701.5,Other,251,800,611
,03/06/09,1488.3,Other,211,801,621
,04/06/09,1477.5,Other,201,800,611
,05/06/09,1450,Other,221,801,595
,17/06/09,1536.4,Other,201,801,611
,18/06/09,1486.5,Other,200,761,595
,19/06/09,1442.1,Other,211,717,621
,23/06/09,1536.2,Other,201,700,611
,24/06/09,1058,Other,151,700,611
,25/06/09,989.4,Other,201,777,621
,26/06/09,1071.1,Other,211,800,675
Manmad,15/06/09,650,Other,351,755,659
,16/06/09,750,Other,351,800,725
,17/06/09,600,Other,300,741,613
,18/06/09,750,Other,348,736,645
,19/06/09,800,Other,351,711,651
,23/06/09,1150,Other,300,721,601
,24/06/09,750,Other,401,694,599
,25/06/09,750,Other,320,673,610
,26/06/09,750,Other,371,700,620
Mumbai,01/06/09,1460,Other,650,800,725
,02/06/09,730,Other,700,900,800
,03/06/09,880,Other,750,900,825
,04/06/09,1165,Other,750,900,825
,05/06/09,1130,Other,700,900,800
,06/06/09,1025,Other,700,950,825
,08/06/09,1060,Other,700,900,800
,09/06/09,484,Other,750,900,825
,10/06/09,990,Other,750,900,825
,11/06/09,300,Other,750,900,825
,12/06/09,1040,Other,700,900,800
,13/06/09,1365,Other,700,900,800
,15/06/09,1545,Other,650,850,750
,16/06/09,1010,Other,700,900,800
,17/06/09,1040,Other,700,900,800
,18/06/09,815,Other,700,900,800
,19/06/09,925,Other,700,900,800
,20/06/09,1025,Other,700,900,800
,22/06/09,815,Other,700,850,775
,23/06/09,750,Other,700,850,775
,24/06/09,950,Other,750,900,825
,25/06/09,845,Other,750,900,825
,26/06/09,1020,Other,700,850,775
,27/06/09,540,Other,700,850,775
,29/06/09,1035,Other,700,850,775
,30/06/09,600,Other,750,850,800
Nagpur,01/06/09,167.8,Other,500,875,687
,,,Red,500,787,643
,02/06/09,300,Other,500,875,687
,,,Red,500,787,643
,03/06/09,294.6,Other,500,950,725
,,,Red,500,700,600
,04/06/09,295.3,Other,875,950,912
,,,Red,500,675,587
,06/06/09,302.8,Other,625,1000,812
,,,Red,350,750,550
,07/06/09,300,Other,625,975,800
,,,Red,300,700,500
,08/06/09,163.8,Other,625,975,800
,,,Red,300,700,500
,09/06/09,300,Other,625,975,800
,,,Red,300,700,500
,10/06/09,200,Other,500,925,712
,,,Red,300,750,525
,11/06/09,209.8,Other,500,950,725
,,,Red,300,900,600
,13/06/09,500,Other,500,950,725
,,,Red,300,825,562
,14/06/09,318.8,Other,625,925,775
,,,Red,375,750,562
,15/06/09,166.8,Other,625,925,775
,,,Red,375,750,562
,16/06/09,300,Other,625,925,775
,,,Red,375,750,562
,17/06/09,130.2,Other,500,950,725
,,,Red,400,800,600
,18/06/09,200,Other,500,950,725
,,,Red,400,800,600
,20/06/09,300,Other,625,950,787
,,,Red,500,800,650
,21/06/09,200,Other,650,950,800
,,,Red,575,800,687
,22/06/09,100,Other,650,950,800
,,,Red,575,800,687
,23/06/09,238.7,Other,600,950,775
,,,Red,575,825,700
,24/06/09,142.1,Other,600,950,775
,,,Red,575,825,700
,25/06/09,200,Other,625,925,775
,,,Red,500,825,662
,27/06/09,289,Other,550,925,737
,,,Red,450,800,625
,28/06/09,279.6,Other,500,925,712
,,,Red,450,800,625
,29/06/09,100,Other,500,925,712
,,,Red,450,800,625
,30/06/09,277.2,Other,500,925,712
,,,Red,450,800,625
Nandgaon,02/06/09,375.1,Other,200,761,600
,03/06/09,473.2,Other,200,811,640
,04/06/09,278.1,Other,200,740,600
,05/06/09,378.7,Other,200,750,575
,15/06/09,186.1,Other,220,721,601
,16/06/09,187.4,Other,200,705,550
,17/06/09,190.6,Other,200,700,550
,18/06/09,72.4,Other,300,720,575
,19/06/09,172.2,Other,301,720,615
,22/06/09,161.8,Other,300,700,575
,23/06/09,163.4,Other,200,701,600
,24/06/09,140.1,Other,250,680,600
,25/06/09,120.9,Other,200,719,640
Nashik(Devlali),01/06/09,19.8,Other,325,615,550
,04/06/09,33,Other,325,701,650
,12/06/09,13,Other,351,651,575
Nasik,01/06/09,89.1,Other,275,700,600
,02/06/09,145.1,Other,400,750,625
,03/06/09,178.9,Other,390,775,650
,04/06/09,175.6,Other,450,825,650
,05/06/09,169.7,Other,350,750,650
,06/06/09,73.3,Other,375,800,650
,08/06/09,87.8,Other,350,825,675
,16/06/09,179.8,Other,400,881,750
,17/06/09,146.7,Other,450,850,750
,18/06/09,89.7,Other,350,885,700
,19/06/09,132.8,Other,350,800,650
,20/06/09,69.4,Other,350,800,675
,22/06/09,146,Other,380,825,675
,23/06/09,71.3,Other,350,725,650
,29/06/09,120.4,Other,400,850,750
,30/06/09,56.1,Other,375,860,700
Navapur,05/06/09,1,Other,400,400,400
Newasa,12/06/09,127.5,Other,100,875,700
,19/06/09,98.7,Other,100,735,650
,26/06/09,61.5,Other,100,780,650
Newasa(Ghodegaon),03/06/09,3170.8,Other,100,900,500
,07/06/09,2559.9,Other,100,850,650
,14/06/09,2908.4,Other,100,940,750
,17/06/09,2514.4,Other,100,850,700
,21/06/09,1815.4,Other,100,850,600
,24/06/09,2267.1,Other,100,850,600
,28/06/09,2210.3,Other,100,850,600
Osmanabad,27/06/09,0.2,Other,200,200,200
,28/06/09,0.9,Other,600,900,750
,30/06/09,0.7,Other,180,400,258
Palthan,02/06/09,100,Other,175,811,475
,09/06/09,232.6,Other,250,815,650
,16/06/09,115.3,Other,150,810,500
,23/06/09,108.8,Other,150,725,500
,30/06/09,123.4,Other,150,781,500
Pandharpur,02/06/09,8.7,Other,100,770,550
,03/06/09,3.8,Other,321,870,602
,04/06/09,9.2,,NR,NR,NR
,06/06/09,9.6,Other,126,850,675
,08/06/09,8.7,Other,180,860,700
,09/06/09,12.5,Other,140,860,500
,10/06/09,11.8,Other,100,825,600
,11/06/09,5.8,Other,250,834,750
,13/06/09,10.6,Other,100,800,600
,15/06/09,12.1,Other,100,800,600
,16/06/09,12.5,Other,100,800,500
,17/06/09,4.5,Other,150,790,550
,18/06/09,7.3,Other,150,775,520
,19/06/09,7.4,Other,200,800,600
,20/06/09,9.5,Other,100,730,600
,22/06/09,12,Other,100,800,500
,23/06/09,11.9,Other,200,730,600
,24/06/09,8,Other,250,800,600
,26/06/09,4.7,Other,200,890,600
,27/06/09,6.5,Other,400,860,570
Parbhani,02/06/09,25,Red,200,350,250
,27/06/09,75,Red,400,500,450
,30/06/09,15,Red,400,550,450
Parner,03/06/09,458.1,Other,300,900,600
,07/06/09,608.6,Other,250,900,575
,14/06/09,596.9,Other,350,880,615
,17/06/09,493.5,Other,350,880,615
Pathardi,03/06/09,250,Other,300,900,650
,05/06/09,150,Other,250,900,600
,09/06/09,10.5,Other,300,860,600
,12/06/09,80,Other,300,1000,700
,16/06/09,100,Other,300,1000,600
,19/06/09,70,Other,300,800,700
,23/06/09,100,Other,300,850,600
,26/06/09,70,Other,100,750,550
,28/06/09,35,Other,100,700,550
Pimpalgaon,01/06/09,2408.3,Other,350,800,590
,02/06/09,2299.5,Other,400,812,625
,03/06/09,2493.3,Other,350,830,651
,04/06/09,2264.7,Other,400,811,625
,18/06/09,2340.5,Other,500,775,640
,19/06/09,2293.9,Other,375,751,630
,23/06/09,2542.7,Other,400,721,641
Pimpalgaon Baswant(Saykheda),23/06/09,471.7,Other,400,650,600
,24/06/09,378.7,Other,400,670,630
,26/06/09,353.3,Other,450,700,670
,27/06/09,498.4,Other,450,754,745
Pune,15/06/09,856.7,Other,600,850,725
,18/06/09,630.3,Other,600,850,725
Pune(Hadapsar),23/06/09,0.3,Other,900,900,900
Pune(Khadiki),01/06/09,3.1,Other,200,800,500
,02/06/09,1.2,Other,500,700,600
,07/06/09,1.1,Other,300,760,530
,08/06/09,1.8,Other,500,900,700
,09/06/09,4.3,Other,500,900,700
,10/06/09,2.7,Other,600,900,750
,13/06/09,0.8,Other,500,900,700
,14/06/09,2,Other,300,800,550
,15/06/09,0.9,Other,600,1000,800
,16/06/09,1.2,Other,600,900,750
,18/06/09,3,Other,650,900,770
,19/06/09,1.9,Other,400,800,600
,20/06/09,0.5,Other,900,900,900
,21/06/09,2,Other,650,900,770
,22/06/09,0.2,Other,600,700,650
,24/06/09,0.3,Other,700,700,700
,25/06/09,1,Other,600,800,700
,27/06/09,2,Other,600,800,700
,28/06/09,2.4,Other,300,1000,650
,29/06/09,0.3,Other,800,800,800
,30/06/09,0.5,Other,500,800,650
Pune(Pimpri),01/06/09,0.6,Other,600,700,650
,08/06/09,0.5,Other,750,750,750
,17/06/09,0.5,Other,850,850,850
,19/06/09,0.7,Other,850,850,850
Rahata,04/06/09,1987.7,Other,325,1000,725
,06/06/09,3118.2,Other,225,850,675
,08/06/09,1455,Other,200,850,700
,20/06/09,1512.7,Other,250,830,650
,22/06/09,1345,Other,150,850,625
,27/06/09,1426.3,Other,275,800,600
Rahuri,01/06/09,2411.4,Other,100,900,500
,05/06/09,3588.9,Other,100,850,475
,07/06/09,1354.7,Other,100,800,450
,09/06/09,1448.1,Other,100,850,475
,12/06/09,1914.8,Other,100,865,482
,14/06/09,1220.9,Other,100,850,475
,16/06/09,2294,Other,100,800,450
Ratnagiri (Nachane),02/06/09,75,Red,140,160,145
,03/06/09,50,,NR,NR,NR
,05/06/09,50,Red,120,150,130
,06/06/09,65,Red,110,150,130
,08/06/09,70,Red,110,130,120
,09/06/09,50,Red,115,145,125
,10/06/09,70,Red,110,150,135
,11/06/09,40,Red,110,130,120
,12/06/09,50,Red,110,140,125
,18/06/09,65,Red,110,130,120
,19/06/09,65,Red,130,160,155
,20/06/09,70,Red,100,130,110
,22/06/09,70,,NR,NR,NR
,23/06/09,70,Red,100,130,120
,24/06/09,65,Red,100,150,130
,25/06/09,60,,NR,NR,NR
,26/06/09,65,Red,100,130,120
,29/06/09,50,Red,100,140,130
,30/06/09,45,Red,100,150,145
Sangamner,02/06/09,1351.5,Other,100,991,600
,04/06/09,1103.6,Other,100,870,485
,07/06/09,1216.4,Other,100,875,487
,09/06/09,1044,Other,100,905,500
,14/06/09,1153.5,Other,100,870,485
,16/06/09,1093.1,Other,100,880,490
,18/06/09,1139.5,Other,100,890,495
,21/06/09,1146.9,Other,100,855,477
,23/06/09,1084.3,Other,100,851,475
,25/06/09,975,Other,100,880,490
Sangli(Phale Bhajipura Market),01/06/09,94,Other,200,825,512
,02/06/09,29.7,Other,200,800,500
,03/06/09,69.8,Other,200,955,575
,04/06/09,55.9,Other,100,850,475
,05/06/09,63.8,Other,175,875,525
,06/06/09,76.3,Other,165,850,507
,08/06/09,63.8,Other,160,850,505
,09/06/09,33,Other,175,850,512
,10/06/09,78,Other,150,860,505
,11/06/09,7.1,Other,300,810,555
,12/06/09,68.5,Other,300,850,575
,13/06/09,96,Other,170,910,540
,15/06/09,50.4,Other,100,850,405
,16/06/09,38.1,Other,200,870,535
,17/06/09,80.8,Other,175,850,525
,18/06/09,65,Other,200,850,525
,19/06/09,46.5,Other,150,875,515
,20/06/09,73.6,Other,200,850,525
,22/06/09,55.2,Other,400,850,625
,23/06/09,103.1,Other,250,800,525
,24/06/09,120.9,Other,250,825,537
,25/06/09,22.5,Other,250,850,550
,26/06/09,34,Other,300,850,575
,27/06/09,56.2,Other,250,850,550
,29/06/09,70.9,Other,300,775,537
,30/06/09,14.4,Other,250,800,525
Satara,02/06/09,12.5,Other,400,750,600
,03/06/09,32,Other,500,700,600
,04/06/09,41.5,Other,500,900,700
,07/06/09,60.5,Other,500,900,700
,09/06/09,10,Other,600,850,750
,11/06/09,29.9,Other,500,850,700
,14/06/09,40.6,Other,500,850,700
,15/06/09,0.3,Other,600,850,700
,16/06/09,9.5,Other,600,850,750
,18/06/09,20.5,Other,700,850,750
,23/06/09,2,Other,600,800,700
,25/06/09,26.3,Other,500,850,650
,28/06/09,30.6,Other,600,800,700
,30/06/09,0.8,Other,600,800,700
Shrirampur,01/06/09,1151.7,Other,150,905,650
,04/06/09,1348,Other,200,1010,750
,08/06/09,1649.3,Other,200,900,750
,15/06/09,1669.3,Other,200,1000,850
,18/06/09,1542.8,Other,150,900,725
,22/06/09,1199.3,Other,150,850,650
,25/06/09,826.5,Other,150,800,600
,29/06/09,1227.2,Other,150,850,600
Sinner,02/06/09,194.5,Other,100,751,625
,03/06/09,321.2,Other,100,755,650
,04/06/09,618,Other,100,701,600
,05/06/09,328.6,Other,100,700,575
,07/06/09,180.7,Other,100,711,575
,15/06/09,142,Other,100,731,625
,16/06/09,135,Other,100,751,650
,17/06/09,223.8,Other,100,700,650
,18/06/09,434.5,Other,100,700,625
Solapur,01/06/09,488.2,,NR,NR,NR
,04/06/09,873.5,,NR,NR,NR
,08/06/09,554.6,,NR,NR,NR
,09/06/09,694.6,,NR,NR,NR
,10/06/09,582.3,,NR,NR,NR
,11/06/09,483.5,,NR,NR,NR
,12/06/09,571.2,,NR,NR,NR
,15/06/09,788.6,,NR,NR,NR
,17/06/09,711.5,Other,100,900,350
,22/06/09,385.8,,NR,NR,NR
,23/06/09,557.5,,NR,NR,NR
,24/06/09,458.8,Other,100,875,375
,25/06/09,717.7,Other,100,900,400
,26/06/09,600.1,Other,150,890,400
,27/06/09,709.7,,NR,NR,NR
,29/06/09,462,Other,100,865,400
,30/06/09,417.7,,NR,NR,NR
Vashi New Mumbai,01/06/09,1460,Other,650,800,725
,02/06/09,730,Other,700,900,800
,03/06/09,880,Other,750,900,825
,04/06/09,1165,Other,750,900,825
,05/06/09,1130,Other,700,900,800
,06/06/09,1025,Other,700,950,825
,08/06/09,1060,Other,700,900,800
,09/06/09,484,Other,750,900,825
,13/06/09,1365,Other,700,900,800
,15/06/09,1545,Other,650,850,750
,16/06/09,1010,Other,700,900,800
,17/06/09,1040,Other,700,900,800
,18/06/09,815,Other,700,900,800
,19/06/09,925,Other,700,900,800
,20/06/09,1025,Other,700,900,800
,22/06/09,815,Other,700,850,775
,23/06/09,750,Other,700,850,775
,24/06/09,950,Other,750,900,825
,25/06/09,845,Other,750,900,825
,26/06/09,1020,Other,700,850,775
,27/06/09,540,Other,700,850,775
,29/06/09,1035,Other,700,850,775
,30/06/09,600,Other,750,850,800
Yeola,01/06/09,1954.5,Other,300,731,600
,02/06/09,836,Other,300,725,650
,03/06/09,1478.1,Other,300,751,675
,04/06/09,898.7,Other,250,675,575
,05/06/09,1938.7,Other,250,702,600
,06/06/09,1256.6,Other,250,700,600
,15/06/09,1047,Other,300,701,625
,16/06/09,424.6,Other,300,719,625
,17/06/09,639.8,Other,300,672,615
,18/06/09,681.5,Other,300,651,615
,19/06/09,1618.7,Other,300,719,600
