<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1158d1b4820199575fcc579707b6608a162bc7a35b59ff0ac37167b5ad6ac344
size 15535
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,30/06/08,1021.6,,NR,NR,NR
Amalner,10/06/08,1.9,,NR,NR,NR
Amrawati(Frui & Veg. Market),02/06/08,32.5,,NR,NR,NR
Aurangabad,01/06/08,35.2,,NR,NR,NR
,03/06/08,8.4,,NR,NR,NR
,04/06/08,16.4,Other,200,350,275
,05/06/08,61.5,Other,250,350,300
,08/06/08,27.6,Other,200,400,300
,09/06/08,17.6,Other,250,450,350
,10/06/08,23.8,Other,250,450,350
,12/06/08,41.8,Other,250,450,350
,14/06/08,16.9,Other,250,450,350
,15/06/08,40.5,Other,300,450,375
,16/06/08,24.2,Other,250,450,350
,17/06/08,21.3,Other,300,500,400
,18/06/08,24.4,,NR,NR,NR
,19/06/08,39.5,Other,200,500,350
,21/06/08,7.1,Other,300,500,400
,22/06/08,48.5,Other,200,500,350
,23/06/08,13.8,,NR,NR,NR
,24/06/08,16.4,Other,225,425,325
,25/06/08,10.5,Other,300,500,400
,26/06/08,9.5,,NR,NR,NR
,28/06/08,9.4,Other,250,500,375
,29/06/08,23.3,Other,200,500,350
,30/06/08,12.5,Other,250,550,400
Baramati,07/06/08,7.6,,NR,NR,NR
,14/06/08,15,,NR,NR,NR
,21/06/08,18.7,Red,201,564,500
,24/06/08,10,Red,200,650,465
,28/06/08,7,,NR,NR,NR
Barshi,02/06/08,65.2,,NR,NR,NR
,09/06/08,116.2,,NR,NR,NR
,17/06/08,110,,NR,NR,NR
Chandvad,04/06/08,632.9,,NR,NR,NR
,07/06/08,425.9,,NR,NR,NR
,12/06/08,317,,NR,NR,NR
,17/06/08,497.2,,NR,NR,NR
,18/06/08,369.7,,NR,NR,NR
,19/06/08,324.4,,NR,NR,NR
,20/06/08,367.8,,NR,NR,NR
,25/06/08,254.9,Other,200,478,425
,26/06/08,233,,NR,NR,NR
Devala,06/06/08,370,,NR,NR,NR
,16/06/08,595,,NR,NR,NR
,17/06/08,450,,NR,NR,NR
,18/06/08,340,,NR,NR,NR
,19/06/08,340,,NR,NR,NR
,20/06/08,410,,NR,NR,NR
,23/06/08,420,,NR,NR,NR
,24/06/08,315,,NR,NR,NR
,25/06/08,440,,NR,NR,NR
,26/06/08,305,,NR,NR,NR
,27/06/08,230,,NR,NR,NR
,30/06/08,310,,NR,NR,NR
Dhule,06/06/08,500,,NR,NR,NR
,16/06/08,250,,NR,NR,NR
,17/06/08,350,,NR,NR,NR
,23/06/08,200,,NR,NR,NR
,24/06/08,150,,NR,NR,NR
,25/06/08,200,,NR,NR,NR
Dindori,05/06/08,277.3,,NR,NR,NR
,06/06/08,152.9,Other,225,337,285
,09/06/08,60,Other,250,351,316
,10/06/08,64.7,Other,201,361,341
,11/06/08,50,Other,273,371,350
,12/06/08,67.2,Other,300,471,378
,16/06/08,137.7,Other,204,406,351
,17/06/08,54.1,Other,304,379,355
,18/06/08,60.4,Other,283,391,350
,19/06/08,47.3,Other,300,415,393
,20/06/08,68.1,Other,291,456,436
,23/06/08,85.7,Other,222,475,421
,24/06/08,79.6,Other,421,508,461
,25/06/08,82.1,Other,361,506,460
,26/06/08,98.3,Other,350,504,451
,27/06/08,88.6,Other,351,500,440
,30/06/08,30,Other,375,480,455
Dindori(Vani),09/06/08,551.8,Other,245,424,350
,16/06/08,851.2,Other,200,398,335
,20/06/08,507.1,Other,321,461,415
,23/06/08,554.2,Other,331,486,437
,25/06/08,501.7,Other,300,501,451
,26/06/08,476,Other,302,483,436
,27/06/08,522.3,Other,360,481,430
,30/06/08,30,Other,301,485,440
Indapur,06/06/08,46.8,,NR,NR,NR
,08/06/08,29.1,,NR,NR,NR
,11/06/08,21.6,,NR,NR,NR
,13/06/08,17.1,,NR,NR,NR
,15/06/08,30.3,,NR,NR,NR
,18/06/08,33,,NR,NR,NR
,20/06/08,29.4,,NR,NR,NR
,22/06/08,26.4,,NR,NR,NR
,25/06/08,21,,NR,NR,NR
,26/06/08,26.8,,NR,NR,NR
,27/06/08,26.8,,NR,NR,NR
,29/06/08,35.1,,NR,NR,NR
Jalana,05/06/08,33.5,,NR,NR,NR
Jalgaon,02/06/08,66.8,,NR,NR,NR
,03/06/08,91.1,,NR,NR,NR
,04/06/08,69,,NR,NR,NR
,05/06/08,67,,NR,NR,NR
,07/06/08,140,,NR,NR,NR
,09/06/08,63,,NR,NR,NR
