<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b9ca767ff555736ad39b827a27a5338fa058047f6ab0913b9acc686100b32744
size 15838
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,11/11/08,35,Red,300,1075,700
,12/11/08,65,Red,350,1310,830
,13/11/08,60,Other,450,1200,1000
,,,Red,400,1250,825
,14/11/08,100,Other,800,1100,950
,,,Red,400,1300,850
,15/11/08,80,Other,450,1350,900
,,,Red,400,1200,800
,17/11/08,120,Other,700,1300,1000
,,,Red,400,1000,700
,18/11/08,120,Other,700,1100,900
,,,Red,400,1025,700
,19/11/08,105,Other,800,1150,1000
,,,Red,500,1200,850
,20/11/08,80,Other,800,1200,1000
,,,Red,600,1260,930
,21/11/08,150,Other,700,1100,900
,,,Red,500,1275,900
,22/11/08,115,Other,500,1300,900
,,,Red,500,1355,900
,24/11/08,150,Other,900,1400,1150
,,,Red,500,1280,900
,25/11/08,8,Other,800,1325,1050
,,,Red,600,1330,950
,26/11/08,300,Other,400,1200,800
,,,Red,500,1335,900
Junnar,02/11/08,165.3,Other,600,900,700
,06/11/08,409.7,Other,1000,1400,1200
,07/11/08,441,Other,600,1100,900
,09/11/08,344.4,Other,500,900,700
,13/11/08,188.5,Other,800,1200,1000
,20/11/08,193.7,Other,1000,1500,1200
,21/11/08,329.9,Other,900,1400,1100
,23/11/08,517.2,Other,900,1400,1100
,25/11/08,294.3,Other,800,1500,1100
,27/11/08,201.2,Other,1000,1600,1400
Junnar(Otur),02/11/08,725.4,Other,500,1400,1200
,06/11/08,2100,Red,300,800,700
Kalvan,11/11/08,450,,NR,NR,NR
,13/11/08,470,Other,300,1300,1131
,14/11/08,470,Other,300,1300,1131
,15/11/08,70,,NR,NR,NR
,17/11/08,530,,NR,NR,NR
,18/11/08,360,,NR,NR,NR
,20/11/08,510,,NR,NR,NR
,21/11/08,420,,NR,NR,NR
,22/11/08,65,,NR,NR,NR
,28/11/08,100,Other,200,1134,925
,29/11/08,290,,NR,NR,NR
Kalyan,03/11/08,0.1,Other,800,900,850
,04/11/08,0.1,Other,800,900,850
,05/11/08,0.1,Other,800,1000,900
,06/11/08,0.1,Other,800,1000,900
,07/11/08,0.1,Other,800,1000,900
,08/11/08,0.1,Other,800,1000,900
,09/11/08,0.1,Other,800,1000,900
Karad,05/11/08,80,Other,500,1100,1000
,06/11/08,40,Other,500,1000,750
,11/11/08,50,Other,500,1100,800
,15/11/08,40,Other,400,1200,1000
,20/11/08,20,Other,1000,1200,1100
Kolhapur,01/11/08,71.3,Other,400,1300,850
,03/11/08,189.5,Other,400,1200,700
,04/11/08,256.5,Other,400,1100,900
,05/11/08,215.4,Other,500,1100,900
,06/11/08,215.4,Other,500,1200,850
,07/11/08,251,Other,500,1100,850
,08/11/08,325.5,Other,400,1000,700
,10/11/08,339.8,Other,400,1200,800
,14/11/08,359.5,Other,500,1200,800
,15/11/08,364.9,Other,500,1200,800
,17/11/08,301.2,Other,400,1300,800
,18/11/08,85.5,Other,500,1200,800
,19/11/08,246.4,Other,500,1300,900
,20/11/08,99.7,Other,500,1300,850
,21/11/08,161.1,Other,500,1400,850
,22/11/08,94.9,Other,500,1400,900
,24/11/08,230.5,Other,600,1400,800
,25/11/08,169,Other,700,1600,900
,26/11/08,104.4,Other,600,1600,900
,27/11/08,178.8,Other,700,1400,1050
,28/11/08,299.7,Other,600,1400,900
,29/11/08,177.8,Other,500,1200,850
Kopargaon,05/11/08,806.4,Other,300,1200,900
,12/11/08,582.2,Other,500,1700,1300
,15/11/08,652.3,Other,550,1200,1000
,19/11/08,541.6,Other,350,1300,1050
,22/11/08,504.9,Other,300,1500,1250
,29/11/08,341.6,Other,200,950,750
Lasalgaon,05/11/08,2350,Other,551,951,750
,06/11/08,1409,Other,500,912,771
,07/11/08,1050,Other,500,880,780
,10/11/08,1463.5,Other,416,1186,951
,11/11/08,1250,Other,471,1162,1010
,13/11/08,1611,Other,1121,1261,1151
,14/11/08,1512,Other,703,1151,1010
,17/11/08,1550,Other,600,1179,881
,18/11/08,1125,Other,500,1151,875
,19/11/08,1170,Other,600,1157,900
,20/11/08,1254.5,Other,600,1287,1051
,,,Red,1000,1400,1100
,21/11/08,1550,Other,626,1202,1070
,26/11/08,200,Other,601,1197,900
,,,Red,1051,1300,1150
Lasalgaon(Niphad),17/11/08,444,Other,500,1091,875
,26/11/08,189.5,Other,500,1020,770
Lonand,03/11/08,112.6,Red,300,1200,850
,06/11/08,325,Red,550,1125,850
,10/11/08,255,Red,500,1150,900
,13/11/08,316,Red,500,1500,950
,17/11/08,307.2,Red,500,1200,900
,20/11/08,350,Other,500,1550,1200
,24/11/08,400.5,Red,600,1361,850
,27/11/08,530,Other,500,1030,800
Maanachar,09/11/08,0.8,Other,620,620,620
Malegaon(Umarane),03/11/08,987,Other,270,1101,851
,04/11/08,1201,Other,251,1000,751
,05/11/08,1086.1,,NR,NR,NR
,06/11/08,999,,NR,NR,NR
,07/11/08,899.4,Other,201,1001,771
,10/11/08,1387.7,Other,401,1362,901
,17/11/08,743.5,Other,301,1357,851
,18/11/08,1318,Other,251,1351,871
,19/11/08,1134.4,Other,251,1313,921
,20/11/08,414.2,Other,301,1400,951
,21/11/08,1201,Other,251,1501,1105
Manmad,05/11/08,650,Other,240,815,719
,06/11/08,10,Other,250,847,721
,,,Red,521,751,682
,07/11/08,500,Other,500,861,785
,,,Red,485,885,811
,10/11/08,850,Other,551,1057,870
,11/11/08,750,Other,430,1142,1000
,,,Red,701,1171,1051
,19/11/08,550,Other,470,1101,930
,21/11/08,70,Other,545,1080,943
,,,Red,810,1211,1152
,26/11/08,350,Other,415,1174,1091
,28/11/08,900,Other,250,889,739
Mumbai,01/11/08,840,Other,700,1000,850
,03/11/08,1785,Other,1000,1300,1150
,04/11/08,1010,Other,900,1200,1050
,05/11/08,1015,Other,850,1100,975
,06/11/08,510,Other,800,1050,925
,07/11/08,675,Other,700,1000,850
,08/11/08,820,Other,800,1050,925
,10/11/08,1025,Other,700,1000,850
,11/11/08,710,Other,800,1100,950
,12/11/08,650,Other,700,1400,1050
,13/11/08,655,Other,700,1300,1000
,14/11/08,825,Other,700,1200,950
,15/11/08,750,Other,750,1250,1000
,17/11/08,1070,Other,750,1250,1000
,18/11/08,945,Other,750,1250,1000
,19/11/08,830,Other,700,1200,950
,20/11/08,655,Other,750,1250,1000
,21/11/08,805,Other,800,1300,1050
,22/11/08,985,Other,900,1300,1100
,24/11/08,975,Other,1150,1450,1300
,25/11/08,780,Other,1100,1400,1250
,26/11/08,860,Other,1000,1400,1200
,27/11/08,755,Other,1000,1350,1175
,28/11/08,695,Other,950,1300,1125
,29/11/08,1140,Other,850,1200,1025
Nagpur,01/11/08,30,Other,750,1250,1000
,,,Red,750,1125,937
,02/11/08,50,Other,750,1250,1000
,,,Red,750,1125,937
,03/11/08,60,Other,750,1250,1000
,,,Red,750,1125,937
,04/11/08,100,Other,875,1375,1125
,,,Red,625,1250,937
,05/11/08,50.3,Other,875,1375,1125
,,,Red,625,1250,937
,06/11/08,138.2,Other,750,1375,1062
,,,Red,750,1000,875
,07/11/08,66.6,Other,625,1250,937
,,,Red,500,1050,775
,09/11/08,224.2,Other,700,1375,1037
,,,Red,625,1125,875
,10/11/08,145.8,Other,700,1375,1037
,,,Red,625,1125,875
,11/11/08,200,Other,750,1250,1000
,,,Red,375,1125,750
,12/11/08,306.6,Other,700,1375,1037
,,,Red,625,1250,937
,16/11/08,300,Other,875,1575,1225
,,,Red,750,1250,1000
,17/11/08,165.5,Other,875,1575,1225
,,,Red,750,1250,1000
,18/11/08,259.2,Other,1000,1375,1187
,,,Red,875,1125,1000
,19/11/08,166,Other,750,1375,1062
,,,Red,700,1125,912
,20/11/08,200,Other,750,1375,1062
,,,Red,700,1125,912
,21/11/08,150,Other,750,1375,1062
,,,Red,700,1125,912
,23/11/08,259.4,Other,750,1750,1250
,,,Red,750,1375,1062
,24/11/08,160.3,Other,750,1750,1250
,,,Red,875,1500,1187
,25/11/08,181.5,Other,875,1750,1312
,,,Red,750,1500,1125
,26/11/08,193,Other,875,1625,1250
,,,Red,750,1500,1125
,27/11/08,300,Other,750,1375,1062
,,,Red,625,1125,875
,28/11/08,400,Other,750,1125,937
,,,Red,625,1100,862
,30/11/08,300,Other,750,1125,937
,,,Red,500,1000,750
Navapur,26/11/08,0.3,Other,500,500,500
,27/11/08,0.7,Other,600,700,629
Newasa(Ghodegaon),02/11/08,620.2,Other,300,1525,900
,05/11/08,1457.7,Other,400,1200,900
,09/11/08,1119,Other,200,1200,950
,12/11/08,991.1,Other,400,1500,1100
,16/11/08,976.7,,NR,NR,NR
,19/11/08,1028.1,Other,400,1420,1000
,23/11/08,1025.4,Other,300,1600,1200
,26/11/08,1002.4,Other,800,1450,1200
Osmanabad,18/11/08,1.8,,NR,NR,NR
,19/11/08,0.6,Other,1000,1300,1150
,20/11/08,0.1,,NR,NR,NR
,21/11/08,0.1,,NR,NR,NR
,22/11/08,0.2,Other,235,530,383
,23/11/08,0.6,Other,700,1300,1000
,25/11/08,0.3,Other,1025,1150,1088
,26/11/08,0.1,Other,1200,1200,1200
,27/11/08,0.1,Other,1400,1400,1400
Palthan,07/11/08,21.5,Other,200,890,500
,11/11/08,363.1,Other,300,1300,975
,18/11/08,427.3,Other,400,1200,900
,21/11/08,41.6,Other,200,1080,639
,25/11/08,468.2,Other,500,1400,1000
Parbhani,01/11/08,45,Red,450,550,500
,04/11/08,5,Red,600,700,650
,11/11/08,6,Red,500,700,600
,15/11/08,50,Red,500,700,650
,22/11/08,50,Red,600,900,700
,25/11/08,8,Red,500,700,600
Parner,12/11/08,224.4,Other,700,1550,1125
,16/11/08,458,Other,800,1250,1025
,26/11/08,214.4,Other,500,1350,925
,30/11/08,237.7,Other,300,1000,650
Pimpalgaon,20/11/08,999.6,Other,700,1301,1151
,21/11/08,1773,Other,751,1255,1111
,26/11/08,1443.9,Other,640,1301,1075
Pimpalgaon Baswant(Saykheda),11/11/08,129.1,Other,890,1118,1075
,12/11/08,118.3,Other,925,1185,1130
,14/11/08,165.8,Other,801,1180,1000
,15/11/08,102.9,Other,703,1068,970
,17/11/08,139.3,Other,600,998,960
,18/11/08,138.4,Other,801,990,940
,19/11/08,162.2,Other,882,1038,990
,21/11/08,116.2,Other,850,1135,1070
,22/11/08,102.8,Other,975,1379,1330
,26/11/08,24.6,Other,1031,1100,1070
Pune,02/11/08,953.7,Other,700,1400,1050
,03/11/08,1581.3,Other,700,1300,1000
,04/11/08,1360.3,Other,600,1200,900
,05/11/08,1130.3,Other,600,1100,850
,09/11/08,1170.6,Other,700,1100,900
,10/11/08,811.9,Other,700,1100,900
,11/11/08,949.1,Other,800,1200,1000
,13/11/08,1106,Other,600,1400,1000
,14/11/08,1218.2,Other,1000,1400,1200
,17/11/08,1001.6,Other,800,1350,1075
,19/11/08,708.3,Other,900,1300,1100
,20/11/08,854.4,Other,800,1300,1050
,21/11/08,1037.4,Other,600,1300,1000
,23/11/08,1122.4,Other,900,1300,1200
,24/11/08,749.2,Other,900,1400,1150
,25/11/08,820.7,Other,900,1600,1250
,26/11/08,907.1,Other,1100,1600,1350
,27/11/08,1075.9,Other,900,1450,1175
,30/11/08,1023,Other,700,1300,1000
Pune(Khadiki),01/11/08,0.3,Other,600,600,600
,02/11/08,0.3,Other,500,700,600
,04/11/08,1.5,Other,700,1100,900
,05/11/08,1.7,Other,300,800,500
,06/11/08,2.3,,NR,NR,NR
,07/11/08,2.4,Other,200,1000,600
,09/11/08,4.3,Other,300,1000,650
,10/11/08,2,Other,220,1100,650
,11/11/08,2.8,Other,400,800,600
,12/11/08,1,Other,200,850,525
,13/11/08,1.2,,NR,NR,NR
,14/11/08,2,Other,500,1200,850
,15/11/08,1.2,Other,600,1100,850
,16/11/08,0.6,Other,900,1000,950
,18/11/08,3.9,Other,400,1200,800
,19/11/08,1.9,,NR,NR,NR
,20/11/08,1.7,Other,600,1200,900
,21/11/08,1.2,Other,600,1200,900
,22/11/08,1.4,Other,300,1300,800
,23/11/08,2.1,Other,600,1200,900
,24/11/08,1.4,Other,400,1500,850
,25/11/08,1.8,Other,400,1400,900
,26/11/08,0.4,Other,1000,1200,1100
,27/11/08,1.9,Other,800,1500,1150
,28/11/08,3.1,Other,500,1000,750
,29/11/08,3.2,Other,300,1400,850
,30/11/08,3.6,Other,500,1400,950
Pune(Pimpri),01/11/08,0.6,Other,500,650,575
,02/11/08,2.5,Other,400,900,650
,04/11/08,1.5,Other,700,1100,900
,05/11/08,0.5,Other,500,1100,800
,06/11/08,0.8,Other,400,1100,750
,07/11/08,0.4,Other,550,850,700
,09/11/08,0.8,Other,500,900,700
,10/11/08,0.8,Other,500,800,550
,12/11/08,1.1,Other,500,900,700
,13/11/08,1.1,Other,500,900,700
,14/11/08,0.5,Other,900,900,900
,15/11/08,0.5,Other,550,1100,830
,16/11/08,2.5,Other,400,1100,750
,17/11/08,0.4,Other,1000,1000,1000
,18/11/08,0.3,Other,900,900,900
,19/11/08,0.3,Other,650,1100,900
,20/11/08,0.3,Other,800,1200,1000
,21/11/08,0.2,Other,900,1000,950
,22/11/08,0.1,Other,650,650,650
,24/11/08,1,Other,500,1100,800
,26/11/08,1.1,Other,1100,1250,1175
,28/11/08,0.4,Other,1200,1600,1400
,29/11/08,0.2,Other,1000,1200,1100
,30/11/08,0.4,Other,800,1100,950
Rahata,02/11/08,581,Other,500,1530,1150
,07/11/08,803.3,Other,450,1200,850
,11/11/08,750,Other,350,1500,950
,16/11/08,655,,NR,NR,NR
,30/11/08,368.5,Other,300,1025,775
Sangamner,04/11/08,631.1,Other,300,1315,808
,06/11/08,605.7,,NR,NR,NR
,09/11/08,367.4,,NR,NR,NR
,11/11/08,330.7,Other,300,1325,812
,13/11/08,381.4,Other,300,1551,925
,16/11/08,514.1,,NR,NR,NR
,18/11/08,482.4,,NR,NR,NR
,20/11/08,433.8,,NR,NR,NR
,23/11/08,604.1,Other,500,1621,1061
,25/11/08,561.5,,NR,NR,NR
,27/11/08,856.1,,NR,NR,NR
,30/11/08,909.9,,NR,NR,NR
Sangli(Phale Bhajipura Market),01/11/08,242.9,Other,250,1200,725
,03/11/08,172.3,,NR,NR,NR
,04/11/08,50.8,,NR,NR,NR
,05/11/08,127.2,,NR,NR,NR
,06/11/08,90.1,,NR,NR,NR
,07/11/08,62.7,,NR,NR,NR
,08/11/08,128.7,,NR,NR,NR
,10/11/08,94.2,,NR,NR,NR
,11/11/08,51.2,,NR,NR,NR
Satara,02/11/08,24.5,Other,300,900,650
,04/11/08,8.8,Other,400,900,650
,09/11/08,51,Other,400,1000,700
,11/11/08,6,Other,400,1000,700
,16/11/08,34.7,Other,500,1100,800
,20/11/08,18.5,Other,500,1200,850
,23/11/08,42.6,Other,600,1250,900
,27/11/08,44.8,Other,800,1400,1100
Shirpur,01/11/08,1.5,Red,375,801,450
,05/11/08,1.6,Red,600,750,651
,08/11/08,4.7,Red,201,501,500
,12/11/08,2.9,Other,501,751,751
,,,Red,310,751,560
,15/11/08,5,Other,501,751,751
,,,Red,310,751,560
,19/11/08,0.5,Red,265,640,575
,22/11/08,0.6,Other,375,1221,1051
,,,Red,305,901,751
,26/11/08,4.5,Other,1225,1250,1250
,,,Red,305,1035,925
,29/11/08,3.2,Other,800,860,851
Shrirampur,03/11/08,189.5,Other,500,1625,1275
,06/11/08,515.6,Other,200,1130,800
,10/11/08,387.4,,NR,NR,NR
,14/11/08,704.4,Other,300,1505,1000
,17/11/08,447.8,,NR,NR,NR
,20/11/08,271.1,Other,300,1415,1000
,24/11/08,245.6,Other,300,1600,1150
,27/11/08,188.1,,NR,NR,NR
Sillod(Bharadi),18/11/08,11,Other,1100,1200,1150
Sinner,02/11/08,78,Other,890,1115,1050
,03/11/08,159.3,,NR,NR,NR
,04/11/08,257.5,,NR,NR,NR
,05/11/08,171.7,,NR,NR,NR
,06/11/08,325.8,,NR,NR,NR
,07/11/08,155.6,Other,251,894,850
,09/11/08,134,,NR,NR,NR
,10/11/08,202.7,Other,250,1025,925
,16/11/08,134,Other,200,1051,950
,17/11/08,149.8,Other,200,1065,900
,18/11/08,96,Other,200,990,950
,19/11/08,115.5,Other,300,1151,1100
,20/11/08,147.7,,NR,NR,NR
,21/11/08,147.7,,NR,NR,NR
,26/11/08,51.3,,NR,NR,NR
,27/11/08,81.5,Other,200,1067,975
,28/11/08,157,,NR,NR,NR
Solapur,06/11/08,1532.2,,NR,NR,NR
,10/11/08,1048.3,,NR,NR,NR
,12/11/08,1764,,NR,NR,NR
,13/11/08,1594.1,,NR,NR,NR
,14/11/08,1486.3,,NR,NR,NR
,15/11/08,1520.1,,NR,NR,NR
,17/11/08,1584.2,,NR,NR,NR
,19/11/08,1133.1,,NR,NR,NR
,20/11/08,999.1,,NR,NR,NR
,21/11/08,1185.6,,NR,NR,NR
,22/11/08,1368.9,,NR,NR,NR
,24/11/08,1215.2,,NR,NR,NR
,25/11/08,1097.2,,NR,NR,NR
,26/11/08,1536.1,,NR,NR,NR
Vai,17/11/08,2,Other,400,1000,700
,24/11/08,1.5,Other,900,1200,1000
Yeola,06/11/08,599.3,Other,400,801,700
,07/11/08,306.2,Other,425,825,725
,08/11/08,354.9,Other,400,851,750
,10/11/08,550.5,Other,500,951,850
,12/11/08,590.5,Other,500,1156,1075
,13/11/08,444.3,Other,475,1139,1050
,14/11/08,536.8,Other,501,1139,1025
,15/11/08,432.8,Other,450,1021,900
,17/11/08,402.1,Other,400,980,900
,19/11/08,435.5,Other,425,1042,875
,20/11/08,457.4,Other,500,1225,1100
,21/11/08,491.7,Other,450,1100,975
,22/11/08,517.7,Other,525,1151,1025
,26/11/08,188,Other,450,1112,981
,28/11/08,637.4,Other,400,781,651
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
