<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ea4790d2b2592f65d858cd5c4066863d35fd89edbe44ab0679df5671eae89d43
size 29556
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,02/08/2010,2271.4,Other,100,975,538,
,06/08/2010,165.5,Other,100,960,530,
,09/08/2010,1749,Other,200,1010,610,
,19/08/2010,1720.9,Other,200,1050,625,
,21/08/2010,1463,Other,200,1065,630,
,26/08/2010,1035.8,Other,300,1325,810,
,28/08/2010,1370.7,Other,300,1450,900,
,30/08/2010,1331.8,Other,300,1400,850,
Akole,01/08/2010,180.6,Other,200,1051,712,
,05/08/2010,215.5,Other,200,1001,644,
,08/08/2010,174.8,Other,200,1051,686,
,12/08/2010,162.6,Other,300,1100,800,
,15/08/2010,102.5,Other,400,1251,1000,
,19/08/2010,249,Other,200,1200,726,
,26/08/2010,142.2,Other,200,1401,840,
,29/08/2010,267.3,Other,200,1411,866,
Aurangabad,01/08/2010,29,Other,200,700,400,
,02/08/2010,16.8,Other,200,700,450,
,03/08/2010,14.5,Other,300,700,500,
,04/08/2010,11.6,Other,300,800,550,
,05/08/2010,25.7,Other,300,800,550,
,07/08/2010,11.5,Other,200,800,500,
,08/08/2010,12.6,Other,200,800,500,
,09/08/2010,18.8,Other,150,750,450,
,10/08/2010,16,Other,300,800,550,
,11/08/2010,13.1,Other,400,1000,700,
,12/08/2010,25.9,Other,400,1000,700,
,14/08/2010,11.2,Other,300,900,600,
,15/08/2010,15.4,Other,300,800,550,
,16/08/2010,13.5,Other,250,850,550,
,17/08/2010,5.3,Other,300,800,550,
,18/08/2010,15,Other,400,900,650,
,19/08/2010,46.2,Other,400,900,650,
,22/08/2010,19.5,Other,400,900,650,
,23/08/2010,17.3,Other,500,1000,750,
,24/08/2010,11.2,Other,400,900,650,
,25/08/2010,12.9,Other,400,1000,700,
,26/08/2010,25.9,Other,400,1000,700,
,28/08/2010,20.2,Other,300,1000,650,
,29/08/2010,27.8,Other,200,900,550,
,30/08/2010,8.5,Other,400,1000,700,
,31/08/2010,15.2,Other,400,1000,700,
Baramati,21/08/2010,33.2,Red,300,1000,700,
,23/08/2010,22.9,Red,250,951,800,
,25/08/2010,30,Red,300,1000,800,
,28/08/2010,18,Red,200,1151,900,
,30/08/2010,16.8,Red,311,1161,900,
Barshi,02/08/2010,58.9,Other,150,1011,1000,
,03/08/2010,9,Other,100,700,500,
,05/08/2010,7.8,Other,100,900,600,
,11/08/2010,5.9,Other,200,900,510,
,16/08/2010,3.5,Other,150,805,655,
Chandrapur(Ganjwad),02/08/2010,25,Other,950,1050,1000,
,03/08/2010,81.5,Other,950,1120,1000,
,04/08/2010,22.7,Other,900,1150,1125,
,05/08/2010,49,Other,850,1125,1100,
,13/08/2010,46.2,Other,600,1100,700,
,16/08/2010,45,Other,700,1150,1100,
,17/08/2010,30,Other,700,1150,1100,
,18/08/2010,20,Other,700,1150,1100,
,19/08/2010,11,Other,700,1150,1100,
,23/08/2010,45.5,Other,700,1150,1100,
,24/08/2010,70,Other,1100,1150,1125,
,25/08/2010,29,Other,700,1225,1200,
Chandvad,03/08/2010,258,Other,388,849,770,
,04/08/2010,244,Other,400,824,700,
,05/08/2010,260,Other,375,793,750,
,06/08/2010,217.5,Other,311,770,700,
,07/08/2010,84,Other,300,800,760,
,10/08/2010,143,Other,400,800,750,
,11/08/2010,215.5,Other,400,850,750,
,12/08/2010,180,Other,450,901,800,
,13/08/2010,213.5,Other,450,925,800,
,14/08/2010,86,Other,450,999,850,
,17/08/2010,248,Other,450,975,850,
,18/08/2010,277,Other,450,942,850,
,20/08/2010,279.8,Other,400,905,800,
,21/08/2010,122.5,Other,450,912,800,
,25/08/2010,123.5,Other,500,999,900,
,26/08/2010,198,Other,600,1167,1050,
,27/08/2010,274,Other,500,1100,1000,
,28/08/2010,198.4,Other,669,1118,950,
,31/08/2010,322.5,Other,700,1211,1100,
Devala,02/08/2010,260,Other,150,861,810,
,03/08/2010,250,Other,100,825,750,
,04/08/2010,310,Other,100,793,750,
,05/08/2010,225, ,NR,NR,NR,
,06/08/2010,315,Other,100,800,720,
,09/08/2010,125,Other,305,815,760,
,11/08/2010,257.5,Other,151,860,770,
,12/08/2010,300,Other,146,845,780,
,13/08/2010,215,Other,230,869,811,
,16/08/2010,415,Other,251,978,925,
,17/08/2010,205,Other,135,965,880,
,18/08/2010,300,Other,160,951,851,
,20/08/2010,325,Other,150,925,800,
,23/08/2010,300,Other,150,916,850,
,25/08/2010,240,Other,150,950,851,
,26/08/2010,230,Other,200,1113,940,
,27/08/2010,305,Other,150,1070,950,
,30/08/2010,450,Other,250,1162,950,
,31/08/2010,370,Other,275,1131,925,
Dhule,20/08/2010,60,Other,300,1200,770,
,26/08/2010,100,Other,300,1300,900,
,,,Red,100,1025,870,
,27/08/2010,18.7,Other,800,1270,1200,
,,,Red,100,1050,880,
,28/08/2010,150,Other,800,1270,1200,
,,,Red,100,1050,880,
,31/08/2010,150,Other,500,1280,1200,
,,,Red,100,1120,930,
Dindori(Vani),02/08/2010,595.1,Other,400,828,750,
