<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3355f15ab072d03d39416fd20bae614d9a57d8d9755c92a35fb925b18ab5ead9
size 20771
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Aurangabad,03/03/2007,6,Other,300,500,450
,04/03/2007,2.5,Other,300,700,500
,05/03/2007,9.5,Other,400,800,750
,06/03/2007,10.5,Other,300,700,500
,07/03/2007,6,Other,500,700,550
,08/03/2007,11.5,Other,500,800,600
,10/03/2007,12,Other,400,850,650
,11/03/2007,8.5,Other,400,800,650
,12/03/2007,5,Other,500,900,800
,13/03/2007,6,Other,400,800,550
,14/03/2007,8.2,Other,400,800,650
,17/03/2007,7,Other,450,850,600
,18/03/2007,12.5,Other,500,800,700
,19/03/2007,10.5,Other,500,800,650
,20/03/2007,5.2,Other,550,1200,850
,21/03/2007,18,Other,300,700,550
,22/03/2007,4.5,Other,500,800,700
,24/03/2007,5.5,Other,480,700,550
,26/03/2007,11.5,Other,300,600,500
,27/03/2007,11,Other,300,600,450
,28/03/2007,13,Other,350,600,500
,29/03/2007,10.5,Other,400,600,500
Baramati,17/03/2007,22.1,Red,200,825,700
,21/03/2007,36.5,Red,200,711,615
,24/03/2007,30.3,Red,200,625,525
Barshi,21/03/2007,9.9,Other,200,675,500
,22/03/2007,19, ,NR,NR,NR
,26/03/2007,12.3, ,NR,NR,NR
Chandrapur,01/03/2007,18,Other,600,1200,800
,02/03/2007,9,Other,600,1200,800
,06/03/2007,9,Other,600,800,700
,07/03/2007,9,Other,600,1000,800
,08/03/2007,9,Other,600,800,700
,13/03/2007,9,Other,800,1000,900
,17/03/2007,9,Other,600,700,650
,20/03/2007,9,Other,500,850,750
,26/03/2007,9,Other,600,1000,800
,29/03/2007,18,Other,600,1000,800
,30/03/2007,9,Other,600,1000,800
Chandvad,01/03/2007,424.9,Other,300,650,600
,02/03/2007,480.4,Other,300,737,650
,03/03/2007,203.7, ,NR,NR,NR
,08/03/2007,414, ,NR,NR,NR
,10/03/2007,879.5,Other,200,770,700
,13/03/2007,444.5,Other,300,700,651
,14/03/2007,725.8,Other,350,684,615
,16/03/2007,789.5,Other,200,690,600
,20/03/2007,784.4,Other,300,600,525
,21/03/2007,692.5, ,NR,NR,NR
,22/03/2007,904.5, ,NR,NR,NR
,23/03/2007,859.8,Other,300,625,550
,24/03/2007,1003.5,Other,200,600,525
Devala,08/03/2007,320,Other,300,773,700
,Red,500,814,750,,
,09/03/2007,265,Other,461,787,650
,Red,336,790,650,,
,12/03/2007,400,Other,582,734,650
,Red,400,762,650,,
,13/03/2007,75,Other,525,710,650
,Red,350,793,650,,
,14/03/2007,25,Other,551,717,650
,Red,325,751,650,,
,17/03/2007,500,Other,351,700,625
,Red,518,656,625,,
,20/03/2007,900,Other,391,675,625
,Red,211,682,625,,
,21/03/2007,685,Other,400,646,550
,Red,388,634,575,,
,22/03/2007,930,Other,375,618,575
,Red,558,641,600,,
,26/03/2007,700,Other,400,594,500
,Red,350,573,525,,
,27/03/2007,705,Other,351,625,525
,Red,541,570,555,,
Dhule,01/03/2007,100,Other,200,650,535
,02/03/2007,100,Other,200,650,565
,Red,200,765,625,,
,05/03/2007,100,Other,250,710,630
,Red,230,755,675,,
,06/03/2007,40,Other,200,830,725
,07/03/2007,108.5,Other,200,900,800
,Red,300,850,750,,
,08/03/2007,60,Other,200,920,850
,Red,205,855,770,,
,09/03/2007,70,Other,400,925,860
,Red,300,920,800,,
,12/03/2007,100,Other,225,790,700
,Red,200,825,700,,
,16/03/2007,300,Other,300,820,725
,Red,215,770,665,,
,17/03/2007,150,Other,200,750,700
,19/03/2007,180,Other,250,880,750
,Red,200,730,605,,
,20/03/2007,60,Other,200,850,750
,Red,200,730,650,,
