<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4ae16613934bed28ad50ef9ec18f8f9a896f5009e6a2975183beda0d95e53f5d
size 18164
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Akole,15/04/2006,37.3, ,NR,NR,NR
,18/04/2006,102.3, ,NR,NR,NR
,22/04/2006,33, ,NR,NR,NR
,24/04/2006,143.7, ,NR,NR,NR
,26/04/2006,89.8, ,NR,NR,NR
Aurangabad,01/04/2006,11, ,NR,NR,NR
,02/04/2006,20.1, ,NR,NR,NR
,04/04/2006,14.2, ,NR,NR,NR
,05/04/2006,9.5, ,NR,NR,NR
,06/04/2006,21.6, ,NR,NR,NR
,08/04/2006,8, ,NR,NR,NR
,09/04/2006,24, ,NR,NR,NR
,10/04/2006,11.2, ,NR,NR,NR
,11/04/2006,21, ,NR,NR,NR
,12/04/2006,22, ,NR,NR,NR
,13/04/2006,32, ,NR,NR,NR
,15/04/2006,24, ,NR,NR,NR
,17/04/2006,8, ,NR,NR,NR
,20/04/2006,8, ,NR,NR,NR
,22/04/2006,13.6, ,NR,NR,NR
,23/04/2006,10.5, ,NR,NR,NR
,24/04/2006,20.8, ,NR,NR,NR
,25/04/2006,25, ,NR,NR,NR
,26/04/2006,16.5, ,NR,NR,NR
,27/04/2006,41, ,NR,NR,NR
Baramati,05/04/2006,13, ,NR,NR,NR
,08/04/2006,15, ,NR,NR,NR
,12/04/2006,42.5, ,NR,NR,NR
Barshi,03/04/2006,119.3, ,NR,NR,NR
,19/04/2006,50.7, ,NR,NR,NR
,21/04/2006,24.5, ,NR,NR,NR
,24/04/2006,294.6, ,NR,NR,NR
,25/04/2006,203.7, ,NR,NR,NR
,28/04/2006,96.6, ,NR,NR,NR
,29/04/2006,96.6, ,NR,NR,NR
Bhusaval,26/04/2006,26.5, ,NR,NR,NR
Chandrapur,17/04/2006,18,Other,200,300,250
,19/04/2006,18,Other,200,350,300
Devala,03/04/2006,150,Other,200,337,300
,04/04/2006,50,Other,260,358,300
,05/04/2006,150,Other,200,306,280
,07/04/2006,100, ,NR,NR,NR
,10/04/2006,350, ,NR,NR,NR
,12/04/2006,400, ,NR,NR,NR
,13/04/2006,150, ,NR,NR,NR
,17/04/2006,270,Other,200,285,240
,18/04/2006,250, ,NR,NR,NR
,19/04/2006,250, ,NR,NR,NR
,21/04/2006,260, ,NR,NR,NR
,24/04/2006,500, ,NR,NR,NR
,25/04/2006,400, ,NR,NR,NR
,26/04/2006,420, ,NR,NR,NR
,28/04/2006,350, ,NR,NR,NR
Dhule,03/04/2006,200, ,NR,NR,NR
,04/04/2006,300, ,NR,NR,NR
,05/04/2006,260, ,NR,NR,NR
,07/04/2006,290, ,NR,NR,NR
,10/04/2006,8, ,NR,NR,NR
,12/04/2006,400, ,NR,NR,NR
,19/04/2006,10, ,NR,NR,NR
,24/04/2006,32.3, ,NR,NR,NR
,25/04/2006,350, ,NR,NR,NR
,26/04/2006,200, ,NR,NR,NR
,27/04/2006,250, ,NR,NR,NR
,28/04/2006,300, ,NR,NR,NR
Dindori,03/04/2006,54.2, ,NR,NR,NR
,04/04/2006,37.9, ,NR,NR,NR
,05/04/2006,60.9,Other,230,340,322
,06/04/2006,46.7,Other,226,336,297
,07/04/2006,85.4,Other,231,339,288
,10/04/2006,136.4, ,NR,NR,NR
,12/04/2006,126.4, ,NR,NR,NR
,13/04/2006,149.7, ,NR,NR,NR
,17/04/2006,172.7, ,NR,NR,NR
,19/04/2006,113.9, ,NR,NR,NR
,20/04/2006,148,Other,220,336,265
,21/04/2006,109.2,Other,201,343,269
,24/04/2006,181.4,Other,233,348,291
,25/04/2006,226, ,NR,NR,NR
,26/04/2006,194.8, ,NR,NR,NR
,27/04/2006,214.3, ,NR,NR,NR
,28/04/2006,233.4, ,NR,NR,NR
Dindori(Vani),12/04/2006,331, ,NR,NR,NR
,13/04/2006,123.2, ,NR,NR,NR
,17/04/2006,263.6, ,NR,NR,NR
,19/04/2006,283.8, ,NR,NR,NR
,20/04/2006,266, ,NR,NR,NR
,21/04/2006,352.3, ,NR,NR,NR
,24/04/2006,850.4, ,NR,NR,NR
,26/04/2006,742.7, ,NR,NR,NR
,28/04/2006,762.9, ,NR,NR,NR
Ghoti,01/04/2006,38.1, ,NR,NR,NR
Indapur,02/04/2006,57.7, ,NR,NR,NR
,05/04/2006,14.3, ,NR,NR,NR
,07/04/2006,38.4, ,NR,NR,NR
,09/04/2006,50.3, ,NR,NR,NR
,12/04/2006,29.8, ,NR,NR,NR
