<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3eadd63c900dc55239a9c7a5d6d8d8cf40cbf087fd19ca1bb7ef3def18334a54
size 23041
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,06/01/2007,1041.6, ,NR,NR,NR
,11/01/2007,852.1, ,NR,NR,NR
Akkalkot,15/01/2007,21.8,Red,300,1070,500
Akole,12/01/2007,44.5,Other,500,1250,851
Aurangabad,07/01/2007,9.5,Other,500,1000,800
,08/01/2007,7,Other,600,1200,1000
,09/01/2007,9,Other,500,1100,900
,10/01/2007,9.5,Other,475,950,650
,11/01/2007,19,Other,600,1200,1000
,13/01/2007,19.6,Other,500,950,850
,16/01/2007,2.5,Other,400,900,800
,17/01/2007,10,Other,500,1000,850
,18/01/2007,11.5,Other,600,1100,1000
,20/01/2007,9.3,Other,700,1200,1000
,21/01/2007,23.5,Other,500,1400,1000
,22/01/2007,16.1,Other,600,1100,1000
,23/01/2007,10.5,Other,400,900,750
,24/01/2007,2.5,Other,400,900,750
,29/01/2007,14,Other,600,1100,850
Baramati,03/01/2007,14.5,Red,300,1250,850
,13/01/2007,14.9,Red,300,1300,950
,17/01/2007,9.8,Red,300,1330,900
,27/01/2007,17.5,Red,200,951,750
Barshi,03/01/2007,55.6, ,NR,NR,NR
,04/01/2007,69.8, ,NR,NR,NR
,05/01/2007,55.1, ,NR,NR,NR
Bhivandi,10/01/2007,0.1,Other,300,350,325
,17/01/2007,0.1,Other,300,350,325
Chandrapur(Ganjwad),04/01/2007,9,Other,400,750,600
Chandvad,02/01/2007,1176.5, ,NR,NR,NR
,03/01/2007,952, ,NR,NR,NR
,04/01/2007,1066, ,NR,NR,NR
,05/01/2007,697, ,NR,NR,NR
,09/01/2007,1180.5,Other,200,1111,900
,10/01/2007,943.5, ,NR,NR,NR
,11/01/2007,1029, ,NR,NR,NR
,12/01/2007,1164.5,Other,200,924,750
,13/01/2007,1310,Other,200,951,800
,16/01/2007,904.5, ,NR,NR,NR
,17/01/2007,1185.5,Other,300,1200,1000
,19/01/2007,980.5, ,NR,NR,NR
,20/01/2007,1445,Other,200,1075,925
,23/01/2007,869,Other,200,991,900
,27/01/2007,880.5,Other,200,951,850
,30/01/2007,873,Other,200,1152,1025
,31/01/2007,1056.5, ,NR,NR,NR
Devala,02/01/2007,420,Red,200,880,725
,03/01/2007,295,Red,200,859,725
,04/01/2007,375,Red,200,888,725
,05/01/2007,335,Red,200,1101,825
,08/01/2007,410,Red,200,1087,875
,13/01/2007,100,Red,300,921,775
,15/01/2007,185,Red,200,1025,850
,16/01/2007,183,Red,300,1100,925
,17/01/2007,230,Red,400,1200,1000
,18/01/2007,318,Red,500,1260,1050
,22/01/2007,605,Red,400,976,750
,23/01/2007,458,Red,400,1085,900
,24/01/2007,425,Red,400,1073,850
,29/01/2007,405,Red,861,1087,975
,30/01/2007,500,Red,800,1099,900
,31/01/2007,485,Red,652,1100,950
Dhule,02/01/2007,30, ,NR,NR,NR
,03/01/2007,450, ,NR,NR,NR
,04/01/2007,300,Red,200,865,760
,05/01/2007,200,Red,200,1000,750
,11/01/2007,200, ,NR,NR,NR
,12/01/2007,300, ,NR,NR,NR
,16/01/2007,300,Other,300,970,870
,Red,200,1000,900,,
,17/01/2007,70,Other,300,1015,900
,Red,300,1105,950,,
,18/01/2007,100,Other,350,1230,1070
,Red,300,1170,1050,,
,19/01/2007,100,Other,300,1210,1070
,25/01/2007,150,Red,200,1100,950
,29/01/2007,10,Other,300,1100,950
,30/01/2007,120,Other,350,1100,960
,Red,200,1140,1000,,
,31/01/2007,50,Red,230,1115,1000
Dindori,31/01/2007,476.1,Red,921,1112,1051
Dindori(Vani),01/01/2007,249.1,Red,471,856,751
,03/01/2007,233.7,Red,598,852,785
,04/01/2007,166,Red,600,998,891
,05/01/2007,230.9,Red,701,1120,1106
,08/01/2007,412.7,Red,800,1140,925
,10/01/2007,234.5,Red,700,1041,852
,11/01/2007,267.1,Red,590,927,781
,12/01/2007,321.7,Red,600,976,822
,17/01/2007,293.3,Red,951,1316,1141
,18/01/2007,363.6,Red,922,1254,1131
,22/01/2007,524.4,Red,800,999,871
,29/01/2007,433,Red,800,1108,1031
,31/01/2007,476.1,Red,921,1112,1051
Dound,01/01/2007,4.9, ,NR,NR,NR
,03/01/2007,9.4, ,NR,NR,NR
,04/01/2007,45.9, ,NR,NR,NR
,11/01/2007,60.8, ,NR,NR,NR
,12/01/2007,39.4, ,NR,NR,NR
,13/01/2007,31.5, ,NR,NR,NR
,16/01/2007,40.8, ,NR,NR,NR
,17/01/2007,74.9, ,NR,NR,NR
,18/01/2007,47.4, ,NR,NR,NR
,19/01/2007,48.7, ,NR,NR,NR
Ghoti,06/01/2007,3.5,Other,200,400,300
,13/01/2007,2.8,Other,350,400,375
,20/01/2007,1,Other,300,450,375
,23/01/2007,0.7,Other,200,450,325
,25/01/2007,0.1,Other,400,400,400
Indapur,17/01/2007,15.8,Other,301,1200,800
,19/01/2007,0.4,Other,756,756,756
,21/01/2007,4.7,Other,215,1251,1065
,28/01/2007,16.9,Other,351,1211,800
,31/01/2007,7.6,Other,200,1151,911
Jalgaon,09/01/2007,65,Red,400,1000,700
,10/01/2007,6,Red,350,900,625
,11/01/2007,30,Other,450,500,475
,Red,325,780,550,,
,12/01/2007,75,Red,250,850,550
,13/01/2007,55,Red,325,875,600
,15/01/2007,15,Red,400,1000,700
,16/01/2007,9,Red,400,1000,700
,17/01/2007,31,Red,500,1100,800
,18/01/2007,22.5,Red,600,1200,900
,19/01/2007,38,Red,600,1200,900
,20/01/2007,30,Other,775,925,850
,Red,500,1150,825,,
,22/01/2007,41,Red,450,900,700
,29/01/2007,40,Red,500,1075,750
,31/01/2007,22.5,Red,500,1050,775
Jalgaon(Masawat),03/01/2007,80,Red,350,825,600
,05/01/2007,62.5,Red,300,1000,650
,06/01/2007,90,Red,400,1100,750
Junnar(Otur),04/01/2007,104.3,Other,400,900,750
,07/01/2007,64,Other,500,1300,1100
,11/01/2007,148.8,Other,600,1110,950
,14/01/2007,99.5,Other,600,1050,950
,18/01/2007,149.1,Other,600,1300,900
Kada,03/01/2007,10.4, ,NR,NR,NR
,07/01/2007,63.9, ,NR,NR,NR
,10/01/2007,16, ,NR,NR,NR
,14/01/2007,15, ,NR,NR,NR
,17/01/2007,15.8,Red,200,1200,600
,23/01/2007,42.5,Red,300,1400,700
,24/01/2007,36, ,NR,NR,NR
,28/01/2007,92.6,Red,250,1250,625
,31/01/2007,37.5,Red,250,1300,650
Kalyan,03/01/2007,0.1,Other,650,750,700
,04/01/2007,0.1,Other,700,800,750
,05/01/2007,0.1,Other,750,850,800
,08/01/2007,0.1,Other,650,750,700
,13/01/2007,0.1,Other,800,900,850
,16/01/2007,0.1,Other,1000,1100,1050
,17/01/2007,0.1,Other,1000,1100,1050
Karad,03/01/2007,30,Other,600,800,750
,04/01/2007,20,Other,500,800,700
,06/01/2007,40,Other,200,1000,700
,09/01/2007,40,Other,600,1000,950
,10/01/2007,20,Other,600,1000,800
,11/01/2007,50,Other,700,1000,900
,13/01/2007,40,Other,600,1000,800
,15/01/2007,30,Other,500,1000,900
,16/01/2007,50,Other,700,1000,950
,17/01/2007,35,Other,600,1100,1000
,20/01/2007,40,Other,800,1100,1000
,22/01/2007,40,Other,800,1000,900
Khed(Chakan),03/01/2007,86.5,Other,200,1000,800
,04/01/2007,5.5,Other,300,850,600
,05/01/2007,9.5,Other,300,950,650
,11/01/2007,40.5,Other,400,900,750
,12/01/2007,35.5,Other,400,1000,850
,13/01/2007,393,Other,400,915,750
,15/01/2007,23,Other,400,1100,800
,16/01/2007,38,Other,250,1051,900
,17/01/2007,307.5,Other,400,1250,900
,18/01/2007,62.5,Other,400,1225,900
,19/01/2007,140,Other,500,1325,1100
,20/01/2007,559,Other,500,1350,1150
,22/01/2007,300,Other,450,1100,900
