<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:538e00405aebe59ba37d83a1b0c836a3ac63333f82daa27b3f09a657b2ff3f10
size 18817
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,22/05/2006,1392.8, ,NR,NR,NR
,25/05/2006,1016.7, ,NR,NR,NR
Aurangabad,02/05/2006,6, ,NR,NR,NR
,03/05/2006,20, ,NR,NR,NR
,04/05/2006,21.2, ,NR,NR,NR
,06/05/2006,18.5, ,NR,NR,NR
,07/05/2006,10.1, ,NR,NR,NR
,08/05/2006,15, ,NR,NR,NR
,10/05/2006,13, ,NR,NR,NR
,11/05/2006,9, ,NR,NR,NR
,13/05/2006,11, ,NR,NR,NR
,14/05/2006,16, ,NR,NR,NR
,15/05/2006,9, ,NR,NR,NR
,16/05/2006,14, ,NR,NR,NR
,17/05/2006,10.5, ,NR,NR,NR
,22/05/2006,17.5, ,NR,NR,NR
,23/05/2006,14, ,NR,NR,NR
,24/05/2006,9, ,NR,NR,NR
,25/05/2006,14.8, ,NR,NR,NR
,27/05/2006,18, ,NR,NR,NR
,30/05/2006,8.5, ,NR,NR,NR
,31/05/2006,6, ,NR,NR,NR
Baramati,06/05/2006,15, ,NR,NR,NR
,17/05/2006,18, ,NR,NR,NR
,20/05/2006,13.2, ,NR,NR,NR
,24/05/2006,4, ,NR,NR,NR
,27/05/2006,10, ,NR,NR,NR
,31/05/2006,12.5, ,NR,NR,NR
Barshi,02/05/2006,316.3, ,NR,NR,NR
,03/05/2006,113.5, ,NR,NR,NR
,04/05/2006,63.6, ,NR,NR,NR
,05/05/2006,63.6, ,NR,NR,NR
,08/05/2006,259.4, ,NR,NR,NR
,09/05/2006,124.4, ,NR,NR,NR
,10/05/2006,59.7, ,NR,NR,NR
,11/05/2006,59.7, ,NR,NR,NR
,16/05/2006,265.9, ,NR,NR,NR
,19/05/2006,57.1, ,NR,NR,NR
,20/05/2006,57.1, ,NR,NR,NR
,22/05/2006,85.7, ,NR,NR,NR
,23/05/2006,79.4, ,NR,NR,NR
,29/05/2006,221.7, ,NR,NR,NR
,30/05/2006,72.3, ,NR,NR,NR
,31/05/2006,83.1, ,NR,NR,NR
Bhusaval,31/05/2006,22.4, ,NR,NR,NR
Devala,02/05/2006,400, ,NR,NR,NR
,03/05/2006,460, ,NR,NR,NR
,05/05/2006,460, ,NR,NR,NR
,08/05/2006,350, ,NR,NR,NR
,09/05/2006,360, ,NR,NR,NR
,12/05/2006,260, ,NR,NR,NR
,15/05/2006,280, ,NR,NR,NR
,16/05/2006,170, ,NR,NR,NR
,17/05/2006,185, ,NR,NR,NR
,18/05/2006,320, ,NR,NR,NR
,19/05/2006,290, ,NR,NR,NR
,24/05/2006,270, ,NR,NR,NR
,25/05/2006,240, ,NR,NR,NR
,26/05/2006,100, ,NR,NR,NR
,29/05/2006,260, ,NR,NR,NR
,31/05/2006,80, ,NR,NR,NR
Dhule,02/05/2006,400, ,NR,NR,NR
,03/05/2006,160, ,NR,NR,NR
,04/05/2006,250, ,NR,NR,NR
,05/05/2006,93.1, ,NR,NR,NR
,08/05/2006,200, ,NR,NR,NR
,09/05/2006,250, ,NR,NR,NR
,10/05/2006,150, ,NR,NR,NR
,11/05/2006,100, ,NR,NR,NR
,12/05/2006,90, ,NR,NR,NR
,13/05/2006,100, ,NR,NR,NR
,15/05/2006,10, ,NR,NR,NR
,16/05/2006,100, ,NR,NR,NR
,17/05/2006,80, ,NR,NR,NR
,20/05/2006,126.4, ,NR,NR,NR
,24/05/2006,150, ,NR,NR,NR
,25/05/2006,90, ,NR,NR,NR
,26/05/2006,150, ,NR,NR,NR
Dindori,02/05/2006,212.9, ,NR,NR,NR
,03/05/2006,371.3, ,NR,NR,NR
