<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ecfa3267a7d67cceb98218c70d87ef4c0ef0677a5a473464ce30fac739db4ae7
size 30491
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,03/12/09,3251.2,Other,200,2700,1450
,05/12/09,4118.7,Other,300,2800,1550
,07/12/09,3228.9,Other,300,3075,1650
,10/12/09,1932.4,Other,300,3000,1650
,12/12/09,1565.5,Other,300,3200,1750
,14/12/09,1733.6,Other,300,3100,1700
,17/12/09,2139.5,Other,400,2800,1650
,19/12/09,1955.4,Other,300,3450,1875
,21/12/09,1880.4,Other,300,3250,1775
,24/12/09,1594.7,Other,400,3000,1700
,26/12/09,1034.4,Other,300,3000,1650
,28/12/09,1478.7,Other,300,3000,1650
,31/12/09,2246.5,Other,200,2350,1250
Akole,06/12/09,53.3,Other,200,2900,566
,13/12/09,25.1,Other,400,3100,889
,20/12/09,26.8,Other,200,3300,1134
,27/12/09,21.7,Other,400,2300,1069
Amrawati(Frui & Veg. Market),01/12/09,30,Other,600,1300,950
,02/12/09,30,Other,700,1400,1050
,04/12/09,90,Other,700,1400,1050
,05/12/09,60,Other,800,1800,1150
,06/12/09,40,Other,800,1500,1150
,07/12/09,75,Other,600,1300,950
,08/12/09,60,Other,700,1200,950
,09/12/09,90,Other,500,1100,800
,11/12/09,70,Other,500,1200,850
,12/12/09,60,Other,500,1400,950
,13/12/09,30,Other,500,1400,950
,14/12/09,45,Other,700,1600,1150
,15/12/09,30,Other,800,1600,1200
,16/12/09,75,Other,700,1700,1200
,17/12/09,60,Other,700,1700,1200
,18/12/09,60,Other,700,1700,1200
,19/12/09,75,Other,700,1600,1150
,20/12/09,60,Other,700,1600,1150
,21/12/09,30,Other,700,1500,1100
,23/12/09,10,Other,700,1400,1050
,25/12/09,60,Other,800,1800,1300
,26/12/09,50,Other,800,1600,1300
,27/12/09,75,Other,700,1600,1150
,28/12/09,60,Other,800,1600,1200
,29/12/09,50,Other,800,1600,1200
,30/12/09,75,Other,700,1600,1150
Aurangabad,01/12/09,31.6,Other,400,950,675
,02/12/09,10.4,Other,300,800,550
,03/12/09,29.5,Other,250,850,550
,05/12/09,12.1,Other,250,750,500
,06/12/09,22.9,Other,250,850,550
,07/12/09,70.5,Other,400,1200,800
,08/12/09,34.2,Other,200,850,525
,10/12/09,32.6,Other,200,900,500
