<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ec8f4c0ccc4bf611a1856d656ce3080a4cb425c805c5acc21d09d47aa7e5cb8c
size 16777
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,10/03/2014,4376.2,Other,100,1155,700,
,13/03/2014,7381.1,Other,100,905,575,
,15/03/2014,5135.7,Other,100,925,550,
,17/03/2014,2284.5,Other,100,1000,600,
,24/03/2014,4592.9,Other,100,1100,650,
,27/03/2014,4359.1,Other,100,1100,650,
Akole,06/03/2014,537.5, ,NR,NR,NR,
,09/03/2014,512.7, ,NR,NR,NR,
,13/03/2014,848.6, ,NR,NR,NR,
,16/03/2014,572.4, ,NR,NR,NR,
,20/03/2014,573.6, ,NR,NR,NR,
,23/03/2014,491.3, ,NR,NR,NR,
,27/03/2014,565.1, ,NR,NR,NR,
,30/03/2014,692.7, ,NR,NR,NR,
Amarawati,01/03/2014,60,Other,500,900,700,
,02/03/2014,20,Other,400,900,650,
,03/03/2014,50,Red,500,900,700,
,04/03/2014,60,Red,400,900,650,
,05/03/2014,40,Red,400,900,650,
,07/03/2014,40,Red,400,900,650,
,08/03/2014,70,Other,400,850,625,
,09/03/2014,10,Other,500,900,700,
,10/03/2014,60,Other,500,900,700,
,11/03/2014,20,Other,400,850,625,
,12/03/2014,20,Other,700,1000,850,
,14/03/2014,40,Other,700,1000,850,
,15/03/2014,40,Other,500,900,700,
,16/03/2014,50,Other,400,900,650,
,18/03/2014,80,Other,500,800,650,
,19/03/2014,60,Other,500,850,675,
,21/03/2014,50,Other,700,900,800,
,22/03/2014,40,Other,700,900,800,
,23/03/2014,70,Other,700,950,825,
,24/03/2014,60,Other,700,1000,850,
,25/03/2014,50,Other,600,1000,800,
,26/03/2014,60,Other,600,1000,800,
,28/03/2014,70,Other,500,1000,750,
,29/03/2014,60,Other,500,1000,750,
,30/03/2014,50,Other,400,900,650,
,31/03/2014,60,Other,400,900,650,
