<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:65937c65bd4d788e5901d23fa0ea58292e3672580c41575c1fdeb4b8cf6085c8
size 24633
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Akole,01/05/2011,239.5,Other,100,661,420,
,05/05/2011,214.7,Other,151,651,438,
,12/05/2011,221.5,Other,150,650,386,
,15/05/2011,188.5,Other,150,661,457,
,22/05/2011,316.2,Other,100,625,412,
Aurangabad,01/05/2011,50.9,Other,300,600,450,
,02/05/2011,30.4,Other,400,700,550,
,03/05/2011,40.4,Other,300,700,500,
,04/05/2011,42.9,Other,250,650,450,
,07/05/2011,39.6,Other,300,700,500,
,08/05/2011,38.5,Other,400,600,500,
,09/05/2011,45.3,Other,200,600,400,
,10/05/2011,35.1,Other,300,700,500,
,11/05/2011,42,Other,200,600,400,
,12/05/2011,43.3,Other,300,700,500,
,14/05/2011,38,Other,250,650,450,
,15/05/2011,43.2,Other,250,650,450,
,16/05/2011,35,Other,300,700,500,
,17/05/2011,40.2,Other,150,600,375,
,18/05/2011,34.4,Other,200,500,350,
,19/05/2011,41.8,Other,150,650,400,
,21/05/2011,30.4,Other,300,600,450,
,22/05/2011,56,Other,150,600,425,
,23/05/2011,44,Other,200,700,450,
,24/05/2011,38.5,Other,150,550,350,
,25/05/2011,39.6,Other,200,600,400,
,26/05/2011,44.9,Other,150,650,400,
,28/05/2011,40.5,Other,150,450,300,
,29/05/2011,44.6,Other,150,550,350,
,30/05/2011,38,Other,200,600,400,
,31/05/2011,36,Other,250,550,400,
Baramati,02/05/2011,24.8,Other,150,710,500,
,07/05/2011,34,Red,150,605,450,
,11/05/2011,32.7,Other,150,651,450,
,,,Red,150,651,450,
,14/05/2011,29.3,Other,150,695,400,
,18/05/2011,32.6,Red,250,670,500,
,21/05/2011,25,Red,200,750,450,
,23/05/2011,18.6,Red,200,625,450,
,30/05/2011,18.5,Other,200,651,400,
Barshi,10/05/2011,84.5, ,NR,NR,NR,
,21/05/2011,29.2, ,NR,NR,NR,
,23/05/2011,144.1, ,NR,NR,NR,
Bhivandi,16/05/2011,0.1,Other,1200,1500,1350,
,19/05/2011,0.1,Other,1200,1450,1325,
Chandvad,04/05/2011,365.5,Other,100,635,525,
,10/05/2011,246,Other,100,608,450,
,12/05/2011,169.5,Other,100,625,510,
,13/05/2011,163.5,Other,100,664,550,
,14/05/2011,184,Other,100,661,550,
,18/05/2011,312,Other,200,649,550,
,19/05/2011,432,Other,200,622,550,
,20/05/2011,210,Other,200,638,550,
,21/05/2011,316.5,Other,200,638,550,
,24/05/2011,176.5,Other,200,625,525,
,25/05/2011,287.5,Other,200,637,550,
,26/05/2011,258.5,Other,200,617,550,
,27/05/2011,155.5,Other,200,600,525,
,28/05/2011,195.5,Other,200,645,550,
,31/05/2011,233.5,Other,200,631,550,
Devala,02/05/2011,127.5,Other,100,700,580,
,04/05/2011,65,Other,119,600,500,
,09/05/2011,120,Other,100,660,500,
,10/05/2011,65,Other,100,583,500,
,11/05/2011,35,Other,100,554,440,
