<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:204494f5bf41189f86a19b859a62232383cf456a0c14ac0c3f9a9c18516e293a
size 23952
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,02/02/09,1419,Other,300,1350,825
,05/02/09,1273.3,Other,200,900,550
,07/02/09,1501.2,Other,200,1000,600
,,,Red,250,1340,800
,09/02/09,1324,Other,200,1100,650
,,,Red,300,1300,800
,12/02/09,1502.4,Other,300,1100,650
,14/02/09,1315.2,Other,300,1300,800
,16/02/09,1273.2,Other,300,1300,800
,19/02/09,1738.9,Other,300,1400,900
,21/02/09,1777.8,Other,300,1300,800
,23/02/09,1980.4,Other,300,1250,800
,26/02/09,2448.8,Other,300,1250,775
,28/02/09,2166,Other,300,1050,700
Aurangabad,02/02/09,18.2,Other,300,700,500
,03/02/09,20.6,Other,350,850,600
,04/02/09,12.2,Other,350,950,650
,05/02/09,32.3,Other,350,900,625
,08/02/09,21.7,Other,400,1000,700
,09/02/09,27.4,Other,600,1200,900
,10/02/09,19,Other,350,1050,700
,11/02/09,4.5,Other,500,1200,850
,12/02/09,22.2,Other,300,1000,750
,14/02/09,20.6,Other,700,1200,950
,17/02/09,15.6,Other,600,1200,900
,18/02/09,23.2,Other,450,1150,800
,19/02/09,29.5,Other,400,1200,800
,21/02/09,21.6,Other,500,1300,900
,22/02/09,24.5,Other,600,1000,800
,23/02/09,3.5,Other,500,1000,750
,24/02/09,10.5,Other,500,1100,800
,25/02/09,18.4,Other,600,1100,850
,26/02/09,25.9,Other,500,1200,900
,28/02/09,32.8,Other,400,1000,700
Baramati,09/02/09,8.1,Red,300,1360,1000
,16/02/09,14.7,Red,300,1165,1000
,18/02/09,35.1,Red,300,1200,900
,21/02/09,39.4,Red,300,1111,900
,23/02/09,14,Red,350,1111,800
Barshi,03/02/09,34.6,,NR,NR,NR
,04/02/09,36,,NR,NR,NR
Chandrapur(Ganjwad),25/02/09,17,Other,900,1200,1100
,26/02/09,34,Other,900,1100,1000
Chandvad,04/02/09,686.5,Other,300,1425,1251
,05/02/09,675,Other,300,1386,1200
,06/02/09,676.5,Other,200,1176,950
,07/02/09,450.5,Other,200,1101,1050
,10/02/09,502.5,,NR,NR,NR
,11/02/09,628,Other,200,1144,1025
,12/02/09,382.5,,NR,NR,NR
,13/02/09,365,Other,200,1096,950
,14/02/09,364.7,Other,500,1160,1000
,17/02/09,653.5,,NR,NR,NR
,18/02/09,668.5,Other,200,1200,1100
,19/02/09,540.5,Other,500,1300,1225
,20/02/09,772,Other,500,1261,1225
,21/02/09,1095.5,Other,400,1240,1175
,25/02/09,873.5,Other,500,1251,1151
,26/02/09,976.5,Other,500,1236,1050
,27/02/09,923.5,Other,300,1101,975
,28/02/09,939.5,Other,300,1085,1000
Devala,02/02/09,480,Red,300,1108,900
,03/02/09,310,,NR,NR,NR
,04/02/09,265,Red,250,1474,1225
,05/02/09,305,,NR,NR,NR
,06/02/09,450,,NR,NR,NR
,09/02/09,285,Red,200,1161,1050
,10/02/09,270,,NR,NR,NR
,11/02/09,330,,NR,NR,NR
,12/02/09,320,Red,350,1193,975
,13/02/09,235,Red,200,1090,850
,16/02/09,210,Red,641,1259,1150
,17/02/09,220,Red,300,1169,1125
,18/02/09,270,,NR,NR,NR
,19/02/09,210,Red,225,1290,1230
,20/02/09,440,Red,301,1330,1200
,25/02/09,645,Red,451,1233,1125
,26/02/09,650,Red,301,1199,1025
Dhule,02/02/09,300,Other,300,900,840
,,,Red,200,1000,900
,06/02/09,93.8,Other,400,975,825
,,,Red,300,1205,1050
,09/02/09,89.4,Other,400,930,800
,,,Red,200,1070,880
,12/02/09,150,Other,300,935,820
,,,Red,200,1025,950
,13/02/09,100,,NR,NR,NR
,16/02/09,150,Other,400,1075,1050
,,,Red,400,1190,940
,17/02/09,100,Other,300,1045,950
,18/02/09,71.2,Other,300,1065,980
,,,Red,200,1175,940
,20/02/09,100,Other,400,1030,1000
,,,Red,400,1350,975
,24/02/09,300,Other,400,1000,900
,,,Red,300,1335,980
,25/02/09,200,Other,200,955,850
,,,Red,200,1180,950
,26/02/09,200,Red,200,1105,910
,27/02/09,300,Other,400,920,810
,,,Red,300,1130,920
Dindori(Vani),02/02/09,539.8,Other,500,1061,925
,04/02/09,318.6,Other,500,1511,1410
,05/02/09,283.6,Other,500,1460,1325
,06/02/09,406.9,Other,500,1280,1100
,09/02/09,337,Other,500,1161,1051
,11/02/09,339.9,Other,500,1266,1111
,12/02/09,234.3,Other,500,1223,1100
,13/02/09,157.3,Other,500,1200,1051
,16/02/09,281.6,Other,500,1272,1151
,18/02/09,382.7,Other,500,1262,1100
,19/02/09,232.4,Other,500,1269,1175
,20/02/09,362.3,Other,500,1273,1181
,25/02/09,491.8,Other,500,1249,1125
,26/02/09,483,Other,500,1271,1110
Gangapur,17/02/09,85,Other,650,1200,1000
,20/02/09,105,Other,650,1215,1050
,24/02/09,108,Other,650,1200,1000
,27/02/09,158.5,Other,450,1025,950
Ghoti,07/02/09,0.1,Other,900,900,900
,21/02/09,0.6,Other,500,900,700
Indapur,04/02/09,10.9,,NR,NR,NR
,06/02/09,12.4,Other,251,1200,950
,08/02/09,4.1,Other,200,1151,751
,11/02/09,27.1,Other,300,1275,1000
,15/02/09,9.3,Other,200,1175,751
Jalgaon,02/02/09,75,Red,450,1100,700
,03/02/09,35,Red,400,1100,700
,04/02/09,35,Red,500,1200,750
,05/02/09,23,Red,400,1400,800
,06/02/09,32.5,Red,400,1350,800
,07/02/09,37.5,Red,350,1100,700
,09/02/09,32.5,Red,500,1100,825
,10/02/09,29,Red,350,1100,700
,11/02/09,24,Red,435,1250,700
,12/02/09,8,Red,600,1200,800
,13/02/09,70,Red,450,1250,800
,14/02/09,35,Red,500,1125,800
,16/02/09,30,Red,500,1200,700
,17/02/09,2.8,Red,700,1200,750
,18/02/09,15,Red,375,1200,700
,20/02/09,25,Red,510,1300,700
,21/02/09,35,Other,700,850,800
,,,Red,600,1300,800
,24/02/09,48,Red,550,1200,800
,25/02/09,30,Red,700,1325,800
,26/02/09,25,Red,500,1100,825
,27/02/09,35,Red,700,1225,850
Junnar,01/02/09,64.4,Other,200,800,500
,03/02/09,488.7,Other,700,1300,1000
,05/02/09,22,Other,400,900,700
,06/02/09,733.3,Other,750,1350,1050
,08/02/09,142.4,Other,500,1100,750
,10/02/09,498.3,Other,800,1150,1000
,12/02/09,19.7,Other,800,1100,1000
,13/02/09,896.7,Other,1000,1200,1100
,15/02/09,493.3,Other,500,1300,1000
,17/02/09,794.1,Other,400,1250,900
,20/02/09,588.4,Other,800,1200,1000
,22/02/09,97.7,Other,800,1250,950
,24/02/09,1089.7,Other,400,1300,1000
,26/02/09,100.6,Other,500,1250,950
,27/02/09,1518.2,Other,500,1100,800
Junnar(Otur),05/02/09,344.4,,NR,NR,NR
,08/02/09,422.1,,NR,NR,NR
,26/02/09,1870,Red,500,1200,1000
Kada,04/02/09,62.5,Red,300,1425,1155
,08/02/09,152.5,Red,300,1100,700
,11/02/09,80,Red,300,1300,1000
,15/02/09,125,Red,300,1300,1150
,18/02/09,92.5,Red,250,1250,1050
,22/02/09,54.8,Red,250,1225,950
,25/02/09,100,Red,500,1100,1000
Kalvan,02/02/09,400,,NR,NR,NR
,03/02/09,300,,NR,NR,NR
,05/02/09,300,,NR,NR,NR
,06/02/09,300,,NR,NR,NR
,07/02/09,80,,NR,NR,NR
,09/02/09,300,,NR,NR,NR
,10/02/09,300,,NR,NR,NR
,12/02/09,300,,NR,NR,NR
,13/02/09,250,,NR,NR,NR
,16/02/09,250,,NR,NR,NR
,17/02/09,250,,NR,NR,NR
,19/02/09,300,Other,500,1241,1100
,20/02/09,320,Other,500,1270,1225
,21/02/09,75,,NR,NR,NR
,24/02/09,350,,NR,NR,NR
,27/02/09,450,,NR,NR,NR
,28/02/09,110,,NR,NR,NR
Kalyan,11/02/09,0.1,Other,1000,1200,1100
,12/02/09,0.1,Other,1000,1300,1150
Karad,04/02/09,20,Other,500,1200,900
,05/02/09,19,Other,600,1300,950
,07/02/09,30,Other,500,1400,950
,09/02/09,15,Other,500,1200,850
,10/02/09,12,Other,600,1300,950
,11/02/09,20,Other,900,1200,1050
,12/02/09,40,Other,700,1200,950
,13/02/09,25,Other,500,1100,800
,14/02/09,23,Other,900,1200,1050
,15/02/09,30,Other,800,1300,1050
,16/02/09,15,Other,600,1200,900
,17/02/09,22.5,Other,600,1300,1000
,21/02/09,35,Other,500,1300,900
,22/02/09,21,Other,600,1200,900
,24/02/09,20,Other,500,1200,850
,25/02/09,22.5,Other,700,1200,1000
,26/02/09,13,Other,500,1100,800
,28/02/09,30,Other,800,1200,1000
Kolhapur,02/02/09,333.9,Other,600,1100,800
,03/02/09,438.9,Other,600,1300,900
,04/02/09,122.1,Other,600,1450,1000
,05/02/09,349.3,Other,700,1500,1000
,06/02/09,305.8,Other,500,1400,1000
,07/02/09,290.4,Other,500,1300,1000
,09/02/09,419.2,Other,500,1200,800
,10/02/09,374.9,Other,500,1250,800
,11/02/09,259.8,Other,600,1300,900
,12/02/09,393.5,Other,500,1350,1000
,13/02/09,328.4,Other,600,1200,800
,16/02/09,362.8,Other,400,1250,800
,20/02/09,504.7,Other,500,1200,850
,21/02/09,469.7,Other,500,1200,850
,23/02/09,602.9,Other,500,1200,850
,24/02/09,510,Other,500,1150,850
,25/02/09,248.3,Other,500,1150,850
,26/02/09,323.2,Other,500,1100,800
Kopargaon,04/02/09,255,Other,500,1500,1250
,07/02/09,225,Other,500,1000,800
,14/02/09,109.3,Other,300,1205,850
,18/02/09,96.2,Other,550,1400,1000
,21/02/09,81.9,Other,450,1300,900
,25/02/09,109.3,Other,350,1275,1000
,28/02/09,129.8,Other,250,1000,750
Kurdwadi,11/02/09,30,,NR,NR,NR
,13/02/09,50,Other,250,1300,750
,16/02/09,27.5,Other,200,1100,600
,18/02/09,35,Other,200,1200,750
,20/02/09,42,Other,300,1200,650
Lasalgaon,02/02/09,2055,Other,801,1140,1041
,03/02/09,1620,Other,1001,1267,1151
,04/02/09,936.5,Other,751,1600,1351
,05/02/09,2124,Other,901,1451,1211
,06/02/09,1503,Other,501,1290,1151
,09/02/09,1611,Other,751,1211,1100
,10/02/09,1521,Other,900,1251,1125
,25/02/09,2850,Other,801,1252,1151
,26/02/09,2382,Other,1001,1301,1100
Lasalgaon(Niphad),02/02/09,273,Red,801,1039,950
,03/02/09,255,Red,900,1265,1111
,04/02/09,200,Red,800,1421,1351
,05/02/09,244,Red,800,1390,1330
,07/02/09,257.5,Red,631,1070,955
,09/02/09,185.5,Red,700,1040,980
,10/02/09,185,Red,795,1181,1100
,11/02/09,220.5,Red,751,1139,1080
,12/02/09,251,Red,700,1088,1000
,14/02/09,103,Red,700,1056,1020
,16/02/09,195,Red,851,1223,1150
,17/02/09,251,Red,800,1160,1070
,18/02/09,291.5,Other,800,1147,1070
,19/02/09,291,Red,700,1239,1140
,21/02/09,412.5,Red,782,1213,1130
,25/02/09,413,Other,900,1195,1140
,26/02/09,521.5,Red,900,1215,1011
,28/02/09,433,Red,712,1144,960
Lonand,02/02/09,540,Other,350,1100,950
,04/02/09,32.5,Other,600,1300,1150
,05/02/09,520,Other,550,1400,1200
,07/02/09,62.5,Other,600,1250,1100
,09/02/09,630,Other,300,1100,975
,11/02/09,45,Other,500,1250,1075
,12/02/09,470,Other,500,1200,1050
,14/02/09,65,Other,550,1241,1125
,16/02/09,480,Other,550,1251,1125
,18/02/09,85,Other,450,1200,1125
,19/02/09,540,Other,475,1225,1125
,21/02/09,80,Other,500,1250,1050
,23/02/09,540,Other,475,1200,1100
,25/02/09,107.5,Other,450,1111,1000
,26/02/09,600,Other,450,1051,925
,28/02/09,105,Other,350,925,825
Maanachar,04/02/09,0.9,Other,1000,1000,1000
,06/02/09,5.7,Other,750,1100,930
,09/02/09,0.1,Other,1000,1000,1000
,10/02/09,1.4,Other,800,1200,1000
