<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8f240c5c7dbda56820cc99a5a52ffe153b77ab07913ece56f011129a539f6071
size 33374
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,11/09/18,22,Local,600,1300,950
,12/09/18,27,Local,1000,1300,1150
,14/09/18,22,Local,600,1200,900
,15/09/18,23,Local,600,1200,900
,16/09/18,31,Local,600,1300,950
,17/09/18,25,Local,700,1200,950
,18/09/18,25,Local,600,1200,900
,19/09/18,31,Local,1000,1400,1200
,21/09/18,35,Local,800,1500,1150
,22/09/18,32,Local,800,1400,1100
,23/09/18,27,Local,800,1400,1100
,24/09/18,28,Local,800,1400,1100
,25/09/18,30,Local,600,1400,1000
,26/09/18,33,Local,700,1400,1050
,28/09/18,35,Local,600,1400,1000
,29/09/18,38,Local,700,1400,1050
,30/09/18,28,Local,700,1500,1100
Aurangabad,01/09/18,30,Other,300,1000,650
,02/09/18,57,Other,200,1100,650
,03/09/18,53,Other,150,1000,575
,04/09/18,36,Other,100,1000,550
,05/09/18,33,Other,300,1000,650
,06/09/18,60,Other,100,1000,550
,08/09/18,38,Other,200,1000,600
,09/09/18,62,Other,300,900,600
,10/09/18,25,Other,200,950,575
,11/09/18,41,Other,250,850,500
,13/09/18,115,Other,150,1000,575
,15/09/18,45,Other,200,800,500
,16/09/18,67,Other,200,1000,600
,17/09/18,43,Other,300,1100,700
,18/09/18,44,Other,200,700,450
,19/09/18,36,Other,100,600,350
,20/09/18,60,Other,300,800,550
,22/09/18,38,Other,100,600,350
,23/09/18,66,Other,100,1000,550
,24/09/18,36,Other,300,800,550
,25/09/18,50,Other,125,950,538
,26/09/18,33,Other,300,700,500
,27/09/18,75,Other,200,900,550
,29/09/18,39,Other,200,1000,600
,30/09/18,7,Other,300,900,600
Chalisgaon,03/09/18,296,Red,350,870,770
,04/09/18,225,Red,450,840,655
,09/09/18,270,Red,301,800,660
,10/09/18,310,Red,275,851,665
,14/09/18,444,Red,500,819,680
,16/09/18,268,Red,501,800,665
,17/09/18,230,Red,100,680,500
,18/09/18,305,Red,200,711,640
,21/09/18,255,Red,200,725,620
,24/09/18,215,Red,200,700,590
,25/09/18,240,Red,200,681,580
,27/09/18,225,Red,300,750,640
,28/09/18,247,Red,300,771,680
,30/09/18,233,Red,400,844,750
Chandrapur(Ganjwad),01/09/18,54,Other,1200,1400,1300
,03/09/18,40,Other,1200,1400,1300
,04/09/18,59,Other,1250,1400,1300
,05/09/18,76,Other,1200,1400,1300
,06/09/18,43,Other,1200,1400,1300
,07/09/18,34,Other,1200,1400,1300
,08/09/18,53,Other,1200,1400,1300
,11/09/18,22,Other,1200,1400,1300
,12/09/18,22,Other,1200,1400,1300
,13/09/18,38,Other,1200,1400,1300
,14/09/18,39,Other,1000,1400,1300
,15/09/18,46,Other,800,1400,1300
,16/09/18,66,Other,1300,1500,1400
,18/09/18,57,Other,1200,1600,1400
,19/09/18,60,Other,1100,1600,1400
,25/09/18,26,Other,1400,1600,1500
,26/09/18,72,Other,1400,1600,1500
,27/09/18,38,Other,1000,1500,1300
,28/09/18,42,Other,1400,1600,1500
,29/09/18,36,Other,1400,1700,1600
,30/09/18,49,Other,1400,1600,1500
Chandvad,01/09/18,500,Other,450,965,850
,04/09/18,574,Other,300,889,750
,05/09/18,561,Other,400,899,760
,06/09/18,866,Other,450,886,790
,07/09/18,964,Other,400,880,750
,08/09/18,400,Other,440,848,750
,11/09/18,665,Other,500,922,850
,12/09/18,608,Other,500,952,875
,13/09/18,203,Other,400,899,800
,14/09/18,872,Other,450,930,800
,15/09/18,300,Other,300,880,800
,18/09/18,1110,Other,400,874,750
,19/09/18,1045,Other,300,849,690
,21/09/18,1369,Other,300,801,590
,22/09/18,496,Other,350,827,570
,26/09/18,917,Other,351,780,600
,27/09/18,562,Other,300,795,600
,28/09/18,700,Other,350,881,720
,29/09/18,400,Other,400,891,790
Devala,03/09/18,604,Other,300,955,820
,04/09/18,648,Other,300,915,800
,05/09/18,621,Other,300,875,775
,07/09/18,847,Other,300,925,800
,10/09/18,548,Other,300,890,800
,11/09/18,658,Other,400,990,835
,12/09/18,798,Other,400,925,800
,14/09/18,737,Other,400,900,800
,17/09/18,839,Other,400,940,825
,18/09/18,895,Other,400,880,800
,19/09/18,572,Other,300,885,750
,20/09/18,487,Other,400,840,750
,24/09/18,1048,Other,300,800,675
,26/09/18,934,Other,300,760,650
,27/09/18,831,Other,300,765,675
,28/09/18,614,Other,300,825,725
,,,Red,1001,1001,1001
Dhule,03/09/18,126,Red,300,900,720
,04/09/18,117,Red,300,900,740
,05/09/18,245,Red,300,890,700
,06/09/18,203,Red,250,900,710
,07/09/18,210,Red,300,875,750
,10/09/18,210,Other,300,900,770
,11/09/18,52,Red,300,900,750
,18/09/18,176,Red,200,800,650
,21/09/18,174,Red,200,750,600
,22/09/18,285,Red,200,850,600
,24/09/18,14,Red,200,650,515
,25/09/18,164,Red,200,800,580
,26/09/18,213,Red,200,825,580
,28/09/18,161,Red,200,900,850
,29/09/18,286,Red,200,900,850
Dindori,03/09/18,12,Other,700,827,781
,06/09/18,10,Other,701,775,731
,10/09/18,6,Other,656,701,690
,14/09/18,9,Other,640,741,700
Dindori(Vani),01/09/18,364,Other,650,1139,815
,03/09/18,787,Other,500,1059,820
,05/09/18,590,Other,500,1001,785
,06/09/18,4,Other,500,825,700
,07/09/18,783,Other,600,950,755
,08/09/18,276,Other,600,944,770
,10/09/18,507,Other,700,1050,840
,11/09/18,507,Other,700,1050,840
,12/09/18,955,Other,600,1072,800
,14/09/18,775,Other,600,1020,780
,15/09/18,247,Other,530,980,810
,17/09/18,1235,Other,600,981,830
,19/09/18,958,Other,500,1030,740
,20/09/18,533,Other,500,928,660
,21/09/18,526,Other,450,945,650
,22/09/18,442,Other,450,883,625
,24/09/18,1023,Other,400,861,625
,26/09/18,827,Other,500,901,675
,27/09/18,569,Other,550,918,700
,28/09/18,717,Other,600,941,750
,29/09/18,341,Other,650,1071,840
Gangapur,07/09/18,38,Other,200,1100,700
,14/09/18,46,Other,200,950,525
,18/09/18,48,Other,200,950,650
,28/09/18,23,Other,200,775,575
Indapur,03/09/18,20,Other,200,1110,700
,05/09/18,23,Other,150,1205,700
,07/09/18,23,Other,200,1200,700
,10/09/18,34,Other,125,1325,650
,11/09/18,4,Other,735,850,850
,17/09/18,16,Other,100,925,500
Jalgaon,03/09/18,60,Red,325,950,675
,04/09/18,48,Red,300,950,600
,05/09/18,44,Red,300,925,700
,06/09/18,63,Red,300,900,700
,07/09/18,63,Red,300,900,700
,08/09/18,60,Red,300,875,625
,10/09/18,38,Red,300,850,600
,11/09/18,68,Red,350,875,600
,12/09/18,65,Red,350,875,625
,14/09/18,70,Red,300,850,600
,15/09/18,55,Red,250,850,600
,17/09/18,68,Red,250,825,550
,18/09/18,2,Red,1000,2000,1500
,,,White,250,800,550
,19/09/18,68,Red,250,800,500
,20/09/18,44,Red,250,750,450
,21/09/18,48,Red,250,762,560
,22/09/18,58,Red,200,600,400
,24/09/18,55,Red,150,775,500
,27/09/18,60,Red,200,750,400
,28/09/18,58,Red,250,750,400
,29/09/18,33,Red,200,800,400
Jamkhed,01/09/18,28,Local,200,1200,700
,04/09/18,14,Local,200,1000,600
,08/09/18,29,Local,200,1100,650
,15/09/18,52,Local,200,1200,700
,18/09/18,29,Local,200,1200,700
,22/09/18,30,Local,200,1100,650
,27/09/18,28,Local,100,1200,650
,29/09/18,30,Local,200,1000,600
Junnar,02/09/18,393,Other,800,1150,1000
,06/09/18,401,Other,700,1150,1000
,12/09/18,349,Other,500,1200,1000
,20/09/18,1103,Other,700,1130,1000
,27/09/18,526,Other,700,900,800
,30/09/18,770,Other,500,1150,1000
Junnar(Alephata),02/09/18,441,Other,450,1250,850
,04/09/18,537,Other,450,1250,850
,07/09/18,692,Other,400,1200,800
,09/09/18,591,Other,500,1150,800
,11/09/18,540,Other,400,1115,800
,14/09/18,617,Other,400,1115,800
,18/09/18,583,Other,550,1150,750
,21/09/18,619,Other,400,1100,600
,23/09/18,321,Other,550,1111,750
,25/09/18,502,Other,550,1111,850
,28/09/18,461,Other,510,1100,810
,30/09/18,342,Other,500,1150,800
Junnar(Otur),02/09/18,1076,Other,500,1150,1000
,06/09/18,1158,Other,800,1100,1000
,13/09/18,1249,Other,700,1100,1000
,20/09/18,1316,Other,700,1140,1000
,27/09/18,1242,Other,700,1100,1000
,30/09/18,935,Other,700,1100,1000
Kalvan,03/09/18,1360,Other,200,1025,800
,04/09/18,580,Other,200,1000,800
,05/09/18,580,Other,200,1050,801
,06/09/18,1500,Other,200,1050,800
,07/09/18,845,Other,200,1055,775
,10/09/18,850,Other,150,1035,750
,11/09/18,920,Other,200,1010,750
,12/09/18,570,Other,200,970,750
,14/09/18,1050,Other,200,1030,750
,17/09/18,1580,Other,150,980,750
,18/09/18,1730,Other,150,975,725
,20/09/18,480,Other,150,965,700
,21/09/18,1015,Other,100,935,700
,24/09/18,1340,Other,150,900,701
,26/09/18,1430,Other,150,850,675
Kamthi,02/09/18,1,Local,1000,1800,1500
,21/09/18,1,Local,600,1400,1100
,23/09/18,1,Local,600,1400,1100
,24/09/18,1,Local,1000,1800,1500
,28/09/18,1,Local,1000,1800,1500
,29/09/18,1,Local,1000,1800,1500
Karad,01/09/18,15,Other,800,1300,1300
,02/09/18,13,Other,700,1200,1200
,03/09/18,8,Other,700,1200,1200
,04/09/18,20,Other,800,1200,1200
,05/09/18,15,Other,700,1300,1300
,06/09/18,25,Other,700,1300,1300
,08/09/18,20,Other,700,1300,1300
,09/09/18,25,Other,700,1200,1200
,10/09/18,20,Other,700,1200,1200
,11/09/18,23,Other,700,1300,1300
,12/09/18,18,Other,700,1200,1200
,15/09/18,30,Other,700,1300,1300
,16/09/18,23,Other,700,1200,1200
,17/09/18,15,Other,700,1200,1200
,18/09/18,25,Other,600,1100,1100
,19/09/18,15,Other,600,1200,1200
,20/09/18,20,Other,600,1200,1200
,22/09/18,20,Other,600,1500,1500
,23/09/18,15,Other,700,1500,1500
,24/09/18,20,Other,700,1200,1200
,25/09/18,15,Other,800,1000,1000
,26/09/18,25,Other,600,1200,1200
,27/09/18,15,Other,800,1200,1200
,29/09/18,20,Other,800,1200,1200
,30/09/18,25,Other,700,1200,1200
Khed(Chakan),01/09/18,68,Other,700,1050,900
,05/09/18,44,Other,500,1100,900
,08/09/18,78,Other,700,1000,900
,15/09/18,49,Other,500,900,750
,19/09/18,70,Other,700,1000,800
,22/09/18,55,Other,500,1000,700
,26/09/18,38,Other,300,900,700
,29/09/18,33,Other,400,850,700
Kolhapur,01/09/18,232,Other,500,1300,900
,03/09/18,256,Other,500,1350,1000
,04/09/18,241,Other,500,1300,950
,05/09/18,456,Other,400,1300,950
,06/09/18,405,Other,400,1250,900
,07/09/18,472,Other,500,1200,950
,08/09/18,481,Other,500,1250,850
,10/09/18,408,Other,500,1100,900
,11/09/18,188,Other,500,1300,900
,12/09/18,288,Other,500,1300,850
,14/09/18,363,Other,500,1100,850
,15/09/18,398,Other,500,1250,950
,18/09/18,478,Other,500,1200,900
,19/09/18,259,Other,500,1100,900
,20/09/18,136,Other,400,1200,800
,21/09/18,242,Other,500,1150,850
,22/09/18,381,Other,400,1000,700
,24/09/18,263,Other,400,1200,700
,25/09/18,210,Other,400,1200,850
,26/09/18,255,Other,400,1200,850
,27/09/18,238,Other,400,1250,800
,28/09/18,181,Other,400,1200,750
,29/09/18,351,Other,400,1200,850
Kopargaon,01/09/18,221,Other,100,1050,700
,04/09/18,215,Other,100,1100,800
,06/09/18,265,Other,100,1100,750
,08/09/18,225,Other,100,1100,750
,11/09/18,266,Other,100,1100,750
,13/09/18,51,Other,100,1100,800
,15/09/18,392,Other,100,1100,825
,18/09/18,340,Other,100,1100,800
,20/09/18,369,Other,100,1155,850
,22/09/18,530,Other,100,900,650
,25/09/18,397,Other,100,900,700
,27/09/18,250,Other,100,1000,700
,29/09/18,229,Other,150,1100,800
Kurdwadi,05/09/18,5,Other,160,1085,625
,11/09/18,8,Other,151,1050,750
,14/09/18,10,Other,100,1100,650
,18/09/18,9,Other,100,950,650
,19/09/18,1,Other,201,925,560
,21/09/18,1,Other,100,950,525
,24/09/18,9,Other,150,925,540
Lasalgaon,01/09/18,436,Other,401,985,780
,04/09/18,1364,Other,300,990,770
,05/09/18,1434,Other,351,1026,775
,07/09/18,1400,Other,400,1005,751
,08/09/18,2122,Other,301,1005,801
,10/09/18,1062,Other,300,1025,780
,11/09/18,1687, ,NR,NR,NR
,12/09/18,1812,Other,301,961,840
,14/09/18,1906,Other,301,923,830
,15/09/18,400,Other,300,931,851
,17/09/18,1600,Other,300,936,801
,18/09/18,1070,Other,301,942,751
,19/09/18,1430,Other,301,915,725
,21/09/18,1804,Other,301,909,701
,24/09/18,1434,Other,301,892,701
,26/09/18,1235,Other,301,862,651
,27/09/18,1373,Other,300,880,680
,28/09/18,1257,Other,301,930,801
,29/09/18,304,Other,301,961,851
Lasalgaon(Niphad),01/09/18,334,Other,221,890,790
,03/09/18,324,Other,300,904,790
,04/09/18,345,Other,275,890,775
,05/09/18,397,Other,200,835,750
,06/09/18,394,Other,251,851,750
,07/09/18,83,Other,251,811,751
,08/09/18,293,Other,200,875,781
,10/09/18,236,Other,270,951,840
,11/09/18,395,Other,260,922,840
,12/09/18,533,Other,240,895,800
,14/09/18,282,Other,200,920,790
,15/09/18,390,Other,201,902,770
,17/09/18,561,Other,252,892,760
,18/09/18,437,Other,251,840,740
,19/09/18,390,Other,200,785,670
,20/09/18,186,Other,420,801,640
,22/09/18,275,Other,220,800,640
,24/09/18,347,Other,251,765,600
,26/09/18,435,Other,200,741,600
,27/09/18,264,Other,211,751,580
,28/09/18,58,Other,460,800,651
,29/09/18,181,Other,231,920,825
Lasur Station,02/09/18,223,Other,150,1055,650
,09/09/18,235,Other,150,1000,650
,12/09/18,377,Other,150,925,600
,16/09/18,407,Other,150,1000,650
,19/09/18,413,Other,150,1000,650
,23/09/18,375,Other,100,825,525
,26/09/18,419,Other,100,800,500
,30/09/18,213,Other,100,1000,650
Lonand,03/09/18,43,Red,400,1158,800
,06/09/18,82,Red,500,1100,800
,10/09/18,75,Red,250,1100,850
,13/09/18,108,Red,250,1050,800
,17/09/18,45,Red,200,1185,800
,20/09/18,123,Red,600,1200,900
,24/09/18,143,Red,300,1025,800
,27/09/18,153,Red,500,1182,800
Maanachar,03/09/18,768,Other,600,1200,950
,04/09/18,405,Other,600,1150,985
,06/09/18,728,Other,600,1210,925
,09/09/18,786,Other,500,1050,870
,14/09/18,12,Other,600,1110,850
,16/09/18,478,Other,500,1100,850
,18/09/18,373,Other,500,1050,775
,27/09/18,353,Other,500,1060,785
Malegaon,04/09/18,780,Other,350,940,850
Malegaon(Umarane),03/09/18,1150,Other,451,950,831
,04/09/18,1350,Other,351,968,750
,08/09/18,850,Other,351,951,850
,10/09/18,1650,Other,351,1035,850
,11/09/18,1850,Other,401,911,800
,12/09/18,2050,Other,351,961,700
,17/09/18,2250,Other,351,911,750
,18/09/18,1900,Other,351,915,700
,21/09/18,1950,Other,301,800,700
,24/09/18,1650,Other,351,935,750
,26/09/18,1650,Other,301,815,650
,27/09/18,1350,Other,311,855,750
,28/09/18,1450,Other,351,999,775
Malkapur,06/09/18,17,Local,430,880,660
,07/09/18,11,Local,360,860,500
,14/09/18,28,Local,460,810,650
,20/09/18,9,Local,365,845,585
,27/09/18,43,Local,230,800,540
,28/09/18,25,Local,300,860,595
Mangal Wedha,03/09/18,9,Other,210,1150,820
,05/09/18,5,Other,200,950,870
,07/09/18,10,Other,250,1000,670
,10/09/18,7,Other,180,900,700
,12/09/18,1,Other,410,900,800
,14/09/18,3,Other,250,1100,750
,17/09/18,4,Other,110,1000,850
,19/09/18,4,Other,160,1200,860
,21/09/18,6,Other,250,1000,800
,24/09/18,7,Other,50,900,630
,26/09/18,4,Other,150,840,600
,28/09/18,7,Other,150,1300,800
Manmad,03/09/18,426,Other,300,1016,850
,04/09/18,384,Other,300,971,800
,05/09/18,474,Other,300,880,720
,07/09/18,350,Other,300,801,700
,10/09/18,454,Other,300,900,775
,11/09/18,440,Other,300,900,775
,12/09/18,368,Other,300,887,750
,14/09/18,750,Other,350,899,750
,17/09/18,598,Other,400,850,750
,18/09/18,618,Other,400,830,750
,19/09/18,495,Other,350,791,650
,20/09/18,272,Other,300,723,625
,21/09/18,390,Other,300,700,600
,24/09/18,309,Other,300,700,600
,26/09/18,369,Other,300,741,590
,27/09/18,253,Other,250,731,620
,28/09/18,320,Other,300,821,700
Murbad,25/09/18,4,Hybrid,1000,1400,1200
Nagpur,01/09/18,110,Red,800,1200,1100
,,,White,700,1200,1075
,02/09/18,126,Red,800,1300,1175
,,,White,700,1200,1075
,03/09/18,65,Red,800,1300,1175
,,,White,700,1200,1075
,05/09/18,100,Red,800,1300,1175
,,,White,700,1200,1075
,06/09/18,98,Red,800,1300,1175
,,,White,700,1200,1075
,08/09/18,100,Red,500,1000,875
,,,White,800,1300,1175
,09/09/18,120,Red,500,1000,875
,,,White,800,1300,1175
,10/09/18,77,Red,500,1000,875
,,,White,800,1300,1175
,11/09/18,30,Red,500,1000,875
,,,White,800,1300,1175
,12/09/18,104,Red,600,1000,900
,,,White,800,1300,1175
,15/09/18,157,Red,500,1000,875
,,,White,700,1200,1075
,16/09/18,129,Red,500,1000,875
,,,White,700,1300,1150
,17/09/18,61,Red,500,1000,875
,,,White,700,1300,1150
,19/09/18,291,Red,500,1000,875
,,,White,800,1300,1175
,20/09/18,15,Red,500,1000,800
,,,White,700,1200,1075
,22/09/18,96,Red,600,1000,900
,,,White,700,1200,1075
,24/09/18,100,Red,600,1000,900
,,,White,700,1200,1075
,25/09/18,140,Red,500,1000,875
,,,White,700,1300,1150
,26/09/18,83,Red,500,1000,875
,,,White,700,1200,1075
,27/09/18,99,Red,400,800,700
,,,White,700,1200,1075
,29/09/18,76,Red,400,800,700
,,,White,700,1200,1075
,30/09/18,133,Red,400,800,700
,,,White,700,1200,1075
Nandgaon,07/09/18,522,Other,500,838,750
,10/09/18,72,Other,300,826,771
,19/09/18,389,Other,300,800,640
,21/09/18,432,Other,250,751,600
,26/09/18,369,Other,300,747,600
,27/09/18,389,Other,300,725,602
Nandura,04/09/18,13,Other,300,850,850
,11/09/18,4,Other,300,800,800
,18/09/18,7,Other,350,900,900
,25/09/18,8,Other,250,600,600
Nasik,01/09/18,204,Other,300,1051,800
,03/09/18,222,Other,350,1200,850
,04/09/18,162,Other,300,1000,800
,05/09/18,171,Other,275,1011,825
,06/09/18,154,Other,250,1000,800
,07/09/18,165,Other,261,1000,825
,08/09/18,182,Other,250,1021,800
,10/09/18,104,Other,271,1000,800
,11/09/18,157,Other,275,1001,800
,12/09/18,25,Other,250,1000,800
,13/09/18,120,Other,225,950,750
,14/09/18,189,Other,250,961,725
,15/09/18,311,Other,200,900,700
,17/09/18,264,Other,250,900,750
,18/09/18,187,Other,225,900,700
,19/09/18,207,Other,200,850,650
,20/09/18,152,Other,225,900,650
,21/09/18,199,Other,200,850,650
,22/09/18,182,Other,225,851,650
,24/09/18,142,Other,200,800,600
,26/09/18,181,Other,200,825,650
,27/09/18,112,Other,225,851,625
,28/09/18,117,Other,275,900,700
,29/09/18,132,Other,250,830,600
Newasa(Ghodegaon),01/09/18,2560,Other,300,1100,900
,03/09/18,2584,Other,300,1200,900
,05/09/18,3169,Other,300,1100,900
,08/09/18,3327,Other,300,1100,900
,10/09/18,1922,Other,300,1100,800
,15/09/18,3170,Other,300,1100,800
,17/09/18,2678,Other,300,1100,800
,19/09/18,3346,Other,300,1200,900
,22/09/18,3353,Other,300,1100,800
,29/09/18,2918,Other,300,1100,800
Paithan,07/09/18,56,Other,250,1100,650
,09/09/18,22,Other,200,900,750
,12/09/18,102,Other,200,900,700
,14/09/18,65,Other,200,975,750
,19/09/18,85,Other,250,1000,850
,21/09/18,52,Other,250,1050,800
,26/09/18,104,Other,200,825,650
,28/09/18,56,Other,250,850,650
Palthan,04/09/18,236,Hybrid,300,1100,875
,11/09/18,327,Hybrid,300,1175,800
,18/09/18,232,Hybrid,300,1255,950
Pandharpur,01/09/18,59,Red,100,1200,800
,04/09/18,58,Red,150,1250,670
,06/09/18,24,Red,100,1200,700
,08/09/18,45,Red,100,1200,800
,11/09/18,34,Red,150,1200,700
,13/09/18,33,Red,150,1100,800
,15/09/18,34,Red,100,1110,800
,18/09/18,36,Red,150,1101,700
,20/09/18,41,Red,100,1255,700
,22/09/18,44,Red,100,1100,800
,25/09/18,49,Red,100,1101,675
,27/09/18,34,Red,100,1101,675
,29/09/18,34,Red,100,1182,700
Parner,02/09/18,154,Other,200,1125,900
,05/09/18,197,Other,150,1100,850
,07/09/18,201,Other,200,1000,850
,09/09/18,149,Other,100,1080,800
,12/09/18,226,Other,200,1100,850
,14/09/18,201,Other,200,1050,850
,16/09/18,271,Other,200,1000,800
,19/09/18,171,Other,200,1000,800
,21/09/18,129,Other,200,1000,800
,23/09/18,158,Other,200,950,800
,26/09/18,150,Other,150,950,750
,28/09/18,92,Other,200,1000,800
,30/09/18,170,Other,200,1100,850
Pathardi,07/09/18,46,Red,300,1100,866
,13/09/18,63,Red,300,1100,890
,14/09/18,90,Red,300,1000,860
,16/09/18,70,Red,300,955,849
,18/09/18,39,Red,200,1000,840
,21/09/18,34,Red,200,1050,860
,30/09/18,51,Red,200,1100,850
Pimpalgaon,01/09/18,1094,Other,480,1126,841
,03/09/18,1415,Other,300,1045,870
,04/09/18,1754,Other,400,1066,875
,05/09/18,1587,Other,400,1071,851
,06/09/18,59,Other,570,961,801
,07/09/18,2563,Other,351,1127,900
,08/09/18,700,Other,400,1072,911
,10/09/18,1151,Other,280,1090,825
,11/09/18,2144,Other,230,1076,811
,12/09/18,2445,Other,251,1080,831
,14/09/18,3099,Other,300,985,701
,15/09/18,1366,Other,390,1066,781
,17/09/18,2565,Other,400,1004,751
,18/09/18,2521,Other,325,1000,760
,19/09/18,2287,Other,370,1010,751
,20/09/18,1585,Other,400,991,745
,21/09/18,2365,Other,351,961,751
,22/09/18,1164,Other,300,1000,705
,24/09/18,2158,Other,300,961,711
,26/09/18,3026,Other,251,901,681
,27/09/18,1680,Other,300,917,691
,28/09/18,5,Other,351,971,705
,,,Pole,450,1202,1051
,29/09/18,956,Other,270,1061,801
Pimpalgaon Baswant(Saykheda),01/09/18,447,Other,200,901,700
,03/09/18,436,Other,200,902,690
,04/09/18,416,Other,200,845,670
,05/09/18,488,Other,200,851,690
,06/09/18,488,Other,200,851,700
,07/09/18,627,Other,200,850,685
,10/09/18,377,Other,200,912,730
,11/09/18,488,Other,200,924,750
,12/09/18,576,Other,200,926,750
,14/09/18,600,Other,200,834,680
,15/09/18,471,Other,200,822,650
,17/09/18,599,Other,200,811,625
,18/09/18,527,Other,200,800,630
,19/09/18,462,Other,200,815,625
,21/09/18,607,Other,200,800,620
,24/09/18,544,Other,200,767,575
,26/09/18,671,Other,200,718,540
,28/09/18,453,Other,200,816,600
,29/09/18,318,Other,200,926,740
Pune,02/09/18,989,Local,500,1100,700
,03/09/18,869,Local,500,1100,700
,04/09/18,715,Local,500,1100,700
,05/09/18,935,Local,500,1100,1000
,06/09/18,982,Local,500,1100,700
,07/09/18,1363,Local,500,1100,700
,09/09/18,1328,Local,500,1050,700
,10/09/18,691,Local,500,1100,700
,11/09/18,723,Local,500,1100,700
,12/09/18,845,Local,500,1100,900
,13/09/18,819,Local,500,1100,700
,14/09/18,937,Local,400,1100,1000
,16/09/18,993,Local,500,1100,700
,17/09/18,935,Local,500,1100,800
,18/09/18,893,Local,500,1100,900
,19/09/18,721,Local,500,1100,900
,20/09/18,730,Local,500,1100,700
,21/09/18,1178,Local,500,1100,700
,23/09/18,925,Local,500,1000,700
,25/09/18,1046,Local,500,1100,700
,26/09/18,794,Local,400,1100,700
,27/09/18,888,Local,500,1100,700
,28/09/18,1111,Local,500,1100,700
,30/09/18,1004,Local,500,1100,700
Pune(Hadapsar),01/09/18,6,Local,800,1200,1000
,02/09/18,2,Local,700,1200,1000
,03/09/18,2,Local,700,1200,1000
,04/09/18,2,Local,700,1200,900
,05/09/18,3,Local,700,1200,1000
,06/09/18,3,Local,700,1200,1000
,07/09/18,4,Local,800,1200,1000
,08/09/18,3,Local,700,1200,1000
,09/09/18,3,Local,700,1200,900
,10/09/18,3,Local,700,1200,800
,11/09/18,2,Local,700,1200,900
,12/09/18,4,Local,600,1200,900
,13/09/18,3,Local,700,1200,900
,14/09/18,4,Local,600,1200,1000
,15/09/18,9,Local,700,1300,1000
,16/09/18,5,Local,700,1300,1000
,17/09/18,3,Local,600,1200,1000
,18/09/18,4,Local,700,1200,1000
,19/09/18,2,Local,700,1200,1000
,20/09/18,3,Local,500,1000,600
,22/09/18,3,Local,800,1200,1000
,23/09/18,5,Local,500,1000,800
,25/09/18,3,Local,600,1200,1000
,26/09/18,7,Local,400,1100,800
,27/09/18,4,Local,500,1100,700
,28/09/18,5,Local,800,1200,1000
,29/09/18,7,Local,700,1200,1000
,30/09/18,6,Local,500,1100,700
Pune(Khadiki),01/09/18,8,Local,600,1000,800
,02/09/18,6,Local,600,1200,900
,03/09/18,4,Local,1000,1200,1100
,04/09/18,2,Local,1000,1000,1000
,05/09/18,2,Local,1000,1100,1050
,06/09/18,1,Local,500,1100,800
,07/09/18,3,Local,500,1000,750
