<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:edaba0dd40d5554e28c2c1dc3b8f162d84559748c10b6ed6990df7d53537974d
size 24945
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,03/08/2007,174.2,Other,500,1030,775
,04/08/2007,99.5,Other,600,1050,825
,06/08/2007,50,Other,500,1080,600
,07/08/2007,178.4,Other,600,1050,700
,08/08/2007,132.6,Other,600,1100,700
,09/08/2007,133.4,Other,400,1050,600
,10/08/2007,187.3,Other,400,1075,737
,11/08/2007,215.7,Other,400,1050,750
,13/08/2007,196.7,Other,500,1050,600
,14/08/2007,100.5,Other,600,1300,750
,16/08/2007,126.3,Other,500,1350,925
,17/08/2007,254.2,Other,500,1350,600
,18/08/2007,177,Other,700,1400,1050
,20/08/2007,168.5,Other,700,1850,1275
,21/08/2007,97.2,Other,700,1800,1250
,22/08/2007,164.7,Other,900,1500,1200
,23/08/2007,176.4,Other,600,1500,800
,24/08/2007,183.6,Other,700,1700,1200
,25/08/2007,76.9,Other,700,1600,1150
,27/08/2007,340,Other,700,1600,900
,28/08/2007,473.4,Other,700,1500,900
,29/08/2007,89.3,Other,600,1500,1050
,30/08/2007,67.9,Other,600,1500,850
,31/08/2007,108,Other,600,1500,1050
Kolhapur(Malkapur),27/08/2007,0.1,Other,1400,1400,1400
Kopargaon,01/08/2007,597.1,Other,600,1030,930
,04/08/2007,613.7,Other,600,1010,930
,08/08/2007,684,Other,650,1050,940
,11/08/2007,555.8,Other,600,1080,975
,18/08/2007,550,Other,900,1685,1550
,22/08/2007,753,Other,500,1500,1275
,25/08/2007,258.3,Other,900,1600,1350
,29/08/2007,344.1,Other,600,1575,1375
Lasalgaon,01/08/2007,1433,Other,790,940,851
,02/08/2007,1315,Other,611,951,871
,03/08/2007,1365,Other,626,900,861
,06/08/2007,869,Other,600,960,881
,07/08/2007,735,Other,861,965,921
,09/08/2007,714,Other,702,999,931
,10/08/2007,1102,Other,828,1000,931
,13/08/2007,1350,Other,939,1121,1051
,14/08/2007,909,Other,900,1135,1031
,16/08/2007,1126,Other,1081,1325,1201
,20/08/2007,968,Other,1000,1823,1701
,21/08/2007,1317,Other,1000,1715,1371
,22/08/2007,942.5,Other,900,1451,1361
,23/08/2007,516,Other,800,1612,1490
,24/08/2007,1372.5,Other,885,1625,1501
,29/08/2007,1079,Other,900,1425,1301
,30/08/2007,643,Other,1000,1531,1451
,31/08/2007,949,Other,900,1531,1421
Lasalgaon(Niphad),01/08/2007,219,Other,751,936,860
,02/08/2007,193,Other,640,941,865
,06/08/2007,254.5,Other,751,938,875
,07/08/2007,107.5,Other,618,977,925
,08/08/2007,118.5,Other,806,979,951
,09/08/2007,186.5,Other,780,1030,960
,13/08/2007,256,Other,831,1156,1100
,14/08/2007,229.5,Other,800,1154,1095
,16/08/2007,303,Other,887,1202,1150
,20/08/2007,232.5,Other,1235,1900,1810
,21/08/2007,422.5,Other,1040,1565,1400
,22/08/2007,131.5,Other,925,1450,1340
,23/08/2007,113.5,Other,861,1589,1450
,27/08/2007,132.5,Other,875,1430,1341
,29/08/2007,107,Other,990,1476,1301
,30/08/2007,185,Other,951,1581,1410
Lonand,02/08/2007,0.4,Other,500,801,700
,09/08/2007,0.9,Red,250,951,700
,16/08/2007,0.3,Other,1100,1300,1200
,Red,1000,1125,1050,,
,23/08/2007,2.5,Other,1100,1525,1350
,Red,900,1251,1100,,
,30/08/2007,20.1,Red,500,1151,1000
Maanachar,01/08/2007,0.1,Other,500,500,500
,02/08/2007,0.1,Other,900,900,900
Malegaon(Umarane),01/08/2007,529.8,Other,251,925,850
,03/08/2007,580,Other,251,905,851
,06/08/2007,611.2,Other,251,910,865
,07/08/2007,563,Other,251,961,901
Malkapur,02/08/2007,5.3,Other,650,971,950
Manmad,01/08/2007,400,Other,760,910,875
,02/08/2007,400,Other,510,878,835
,07/08/2007,250,Other,400,930,890
,08/08/2007,300,Other,360,930,895
Mumbai,01/08/2007,775,Other,800,1050,925
,02/08/2007,750,Other,800,1050,950
,03/08/2007,865,Other,800,1000,900
,04/08/2007,930,Other,800,1000,900
,06/08/2007,675,Other,800,1000,900
,07/08/2007,860,Other,800,1000,900
,08/08/2007,830,Other,800,1050,925
,10/08/2007,1390,Other,900,1100,1000
,11/08/2007,955,Other,800,1100,950
,13/08/2007,790,Other,900,1100,1000
,14/08/2007,1140,Other,900,1200,1050
,16/08/2007,1005,Other,1000,1200,1100
,17/08/2007,615,Other,900,1250,1075
,18/08/2007,765,Other,1100,1400,1250
,20/08/2007,815,Other,1500,1750,1625
,21/08/2007,1120,Other,1600,1800,1700
,22/08/2007,930,Other,1400,1650,1525
,23/08/2007,260,Other,1400,1600,1500
,24/08/2007,415,Other,1350,1550,1450
,27/08/2007,1145,Other,1200,1450,1325
,29/08/2007,500,Other,1300,1500,1400
,30/08/2007,420,Other,1350,1550,1450
,31/08/2007,545,Other,1300,1550,1425
Nagpur,01/08/2007,37,Other,1000,1075,1037
,Red,950,1025,987,,
,02/08/2007,62.5,Other,1000,1075,1037
,Red,950,1025,987,,
,05/08/2007,7.5,Other,1000,1050,1025
,Red,950,1025,987,,
,06/08/2007,45,Other,1000,1050,1025
,Red,950,1025,987,,
,07/08/2007,25,Other,1000,1050,1025
,Red,950,1025,987,,
,08/08/2007,4,Other,1000,1075,1037
,Red,1000,1025,1012,,
,09/08/2007,16,Other,1000,1075,1037
,Red,1000,1025,1012,,
,10/08/2007,24.2,Other,1000,1075,1037
,Red,1000,1075,1037,,
,13/08/2007,62.5,Other,1000,1100,1050
,Red,1000,1100,1050,,
,14/08/2007,35.4,Other,1000,1100,1050
,16/08/2007,20,Other,1000,1100,1050
,Red,1000,1108,1050,,
,18/08/2007,25.3,Other,1500,1625,1562
,Red,1375,1500,1437,,
,19/08/2007,23.7,Other,1500,1625,1562
,Red,1375,1500,1437,,
,20/08/2007,54.8,Other,1500,1750,1625
,Red,1375,1625,1500,,
,23/08/2007,26.5,Other,1500,1625,1562
,Red,1375,1500,1437,,
,25/08/2007,15.5,Other,1500,1625,1562
,Red,1250,1375,1312,,
,26/08/2007,30.1,Other,1500,1625,1562
,Red,1250,1375,1312,,
,27/08/2007,31.2,Other,1250,1375,1312
,Red,1250,1375,1312,,
,28/08/2007,10,Other,1250,1375,1312
,Red,1125,1250,1147,,
,29/08/2007,1.2,Other,1375,1500,1437
,Red,1250,1375,1312,,
,30/08/2007,21.2,Other,1375,1500,1437
,Red,1250,1375,1312,,
Nandura,14/08/2007,35,Other,455,1221,1079
,21/08/2007,20,Other,751,1775,1445
,28/08/2007,22.5,Other,551,1200,1021
Nashik(Devlali),17/08/2007,108.5,Other,671,1200,1050
,21/08/2007,109.8,Other,900,2000,1300
Nasik,01/08/2007,25.4,Other,501,960,850
,02/08/2007,106.6,Other,501,951,850
,03/08/2007,20.6,Other,471,950,850
,07/08/2007,57.2,Other,351,950,850
,08/08/2007,53.3,Other,425,931,850
,09/08/2007,117.2,Other,330,931,840
,10/08/2007,210.2,Other,351,950,850
,11/08/2007,40.9,Other,461,1000,850
,13/08/2007,129.4,Other,471,1025,875
,14/08/2007,53.1,Other,501,1151,900
,16/08/2007,12,Other,600,1200,950
,17/08/2007,153.4,Other,671,1200,1050
,18/08/2007,40.7,Other,551,1200,1000
,20/08/2007,86,Other,675,1501,1200
,21/08/2007,30.9,Other,1371,1950,1600
,22/08/2007,177.9,Other,900,1650,1300
,23/08/2007,144.6,Other,750,1451,1200
,24/08/2007,208.1,Other,691,1500,1200
,25/08/2007,46.5,Other,861,1475,1200
,27/08/2007,110.9,Other,465,1452,1225
,28/08/2007,33.3,Other,571,1350,1150
,29/08/2007,22.2,Other,551,1301,1175
,30/08/2007,66.3,Other,620,1451,1200
,31/08/2007,138.3,Other,600,1400,1250
Navapur,18/08/2007,0.2,Other,1000,1000,1000
Newasa(Ghodegaon),01/08/2007,877.4,Other,200,1025,950
,05/08/2007,778,Other,200,1010,950
,08/08/2007,671.3,Other,200,1010,950
,12/08/2007,518.3,Other,200,1200,950
,15/08/2007,412.1, ,NR,NR,NR
,19/08/2007,284.4, ,NR,NR,NR
,22/08/2007,572.7, ,NR,NR,NR
,26/08/2007,292.3,Other,700,1500,1000
Osmanabad,10/08/2007,0.2,Other,1000,1000,1000
,22/08/2007,0.3,Other,1200,1200,1200
,24/08/2007,0.1,Other,1500,1500,1500
Palthan,07/08/2007,82.1,Other,821,1025,900
,14/08/2007,28.5,Other,850,1200,1110
,21/08/2007,23.5,Other,1000,2000,1400
,24/08/2007,10,Other,800,1076,940
,28/08/2007,62.5,Other,700,1525,1250
,31/08/2007,11.1,Other,400,1100,825
Pandharpur,01/08/2007,2.2,Other,500,1301,1200
,02/08/2007,1.8,Other,1100,1150,1120
,06/08/2007,8.8,Other,230,1035,900
,09/08/2007,5.4,Other,422,1250,1075
,10/08/2007,7.4,Other,600,1125,1070
,11/08/2007,5.2,Other,600,1106,1100
,13/08/2007,3.1,Other,1010,1160,1071
,14/08/2007,6.3,Other,425,1200,1070
,16/08/2007,2.7,Other,661,1200,1200
,17/08/2007,6.3,Other,700,1275,1150
,18/08/2007,2.3,Other,1001,1286,1250
,21/08/2007,3.4,Other,802,1726,1675
,22/08/2007,7.5,Other,1100,1666,1450
,23/08/2007,8.3,Other,902,1500,1200
,24/08/2007,4,Other,400,1520,1425
,25/08/2007,0.3,Other,1500,1700,1550
,27/08/2007,0.3,Other,1400,1400,1400
,30/08/2007,0.5,Other,1360,1410,1410
,31/08/2007,0.6,Other,1000,1401,1400
Parbhani,04/08/2007,20,Red,700,900,850
,07/08/2007,10,Red,700,900,850
,11/08/2007,22,Red,700,1000,800
Pimpalgaon,01/08/2007,1037.8,Other,751,918,860
,02/08/2007,1015.5,Other,780,901,865
,03/08/2007,1180.6,Other,776,915,816
,06/08/2007,1091,Other,800,908,865
,07/08/2007,824.3,Other,845,935,911
,08/08/2007,833.9,Other,860,985,925
,09/08/2007,893.7,Other,875,1001,951
,10/08/2007,1001.4,Other,875,1012,941
,13/08/2007,843.7,Other,900,1121,1051
,14/08/2007,903.2,Other,900,1151,1075
,16/08/2007,1063.8,Other,1025,1216,1111
,17/08/2007,899.5,Other,1051,1311,1225
,20/08/2007,935.2,Other,1255,1801,1721
,21/08/2007,1464.3,Other,1151,1711,1460
,22/08/2007,875.9,Other,1051,1535,1341
,23/08/2007,517,Other,1251,1555,1490
,29/08/2007,535.2,Other,1062,1440,1351
,30/08/2007,402.2,Other,1076,1501,1371
,31/08/2007,720.3,Other,1276,1531,1421
Pimpalgaon Baswant(Saykheda),01/08/2007,162.9,Other,750,901,850
,03/08/2007,122.1,Other,650,889,850
,04/08/2007,84.7,Other,650,884,845
,06/08/2007,78.7,Other,700,892,850
,07/08/2007,88.1,Other,800,919,880
,08/08/2007,101.3,Other,800,928,910
,13/08/2007,163.1,Other,900,1113,1040
,14/08/2007,147.3,Other,1000,1141,1040
,17/08/2007,182.1,Other,1050,1224,1200
,18/08/2007,66.1,Other,1200,1348,1300
,20/08/2007,130.1, ,NR,NR,NR
,24/08/2007,75.5,Other,1011,1491,1450
Pune,01/08/2007,666.7,Other,600,1050,825
,02/08/2007,798.5,Other,700,1050,875
,05/08/2007,884.2,Other,700,1100,900
,06/08/2007,801.9,Other,700,1050,875
,07/08/2007,663.4,Other,700,1000,850
,08/08/2007,570.3,Other,700,1050,875
,09/08/2007,764,Other,700,1050,875
,13/08/2007,395,Other,800,1200,1000
,14/08/2007,979,Other,800,1200,1000
,16/08/2007,648,Other,750,1300,1025
,17/08/2007,800.2,Other,800,1300,1050
,19/08/2007,553.3,Other,1200,1600,1400
,20/08/2007,596.9,Other,1000,1700,1350
,21/08/2007,751.9,Other,1500,1800,1650
,23/08/2007,301.5,Other,1000,1600,1300
,24/08/2007,457.2,Other,1000,1600,1300
,26/08/2007,606.9,Other,800,1600,1200
,27/08/2007,480.8,Other,700,1500,1100
,28/08/2007,410.3,Other,700,1550,1125
,29/08/2007,427.1,Other,700,1500,1100
,30/08/2007,386.2,Other,700,1500,1100
,31/08/2007,514.2,Other,700,1500,1100
Pune(Hadapsar),03/08/2007,0.1,Other,250,500,375
,19/08/2007,0.1,Other,1450,1450,1450
,21/08/2007,0.1,Other,1500,1500,1500
,23/08/2007,0.1,Other,1000,1000,1000
,25/08/2007,0.1,Other,1400,1400,1400
,26/08/2007,0.1,Other,1300,1300,1300
Pune(Khadiki),01/08/2007,1.6,Other,900,1200,1050
,04/08/2007,1.1,Other,900,1000,950
,05/08/2007,0.2,Other,500,1000,750
,07/08/2007,0.4,Other,800,1000,900
,08/08/2007,1.2,Other,700,1100,900
,09/08/2007,0.2,Other,800,1000,900
,10/08/2007,0.7,Other,800,1000,900
,11/08/2007,0.7,Other,700,900,800
,16/08/2007,0.1,Other,1100,1100,1100
,17/08/2007,0.5,Other,400,1000,700
,18/08/2007,0.1,Other,1120,1120,1120
,19/08/2007,0.8,Other,700,1200,950
,20/08/2007,0.2,Other,1300,1300,1300
,21/08/2007,0.2,Other,1400,1400,1400
,24/08/2007,3.2,Other,500,1300,900
,25/08/2007,0.8,Other,800,1400,1100
,26/08/2007,2.1,Other,1100,1600,1350
,27/08/2007,0.1,Other,1300,1300,1300
,31/08/2007,0.4,Other,1500,1500,1500
Pune(Pimpri),02/08/2007,1.8,Other,800,1000,900
,03/08/2007,0.7,Other,700,1000,850
,04/08/2007,0.5,Other,850,930,890
,05/08/2007,1.4,Other,800,1000,900
,06/08/2007,1.1,Other,800,1000,900
,07/08/2007,0.1,Other,900,900,900
,08/08/2007,0.4,Other,800,1000,900
,09/08/2007,1.2,Other,500,1000,750
,14/08/2007,0.7,Other,850,1000,920
,16/08/2007,0.2,Other,900,900,900
,17/08/2007,0.8,Other,1100,1100,1100
,18/08/2007,0.5,Other,1150,1200,1160
,19/08/2007,1.4,Other,1000,1300,1150
,21/08/2007,0.7,Other,1250,1600,1420
,23/08/2007,1.5,Other,1000,1800,1400
,25/08/2007,1.4,Other,600,1500,1050
,28/08/2007,0.2,Other,1300,1400,1350
,31/08/2007,1.4,Other,800,1400,1100
Rahata,03/08/2007,1135,Other,550,1040,925
,05/08/2007,755.5,Other,550,1015,875
,07/08/2007,1135,Other,400,1000,850
,14/08/2007,789.5,Other,600,1250,1125
,17/08/2007,955,Other,500,1375,1150
,19/08/2007,541.6,Other,1000,1805,1525
,26/08/2007,353,Other,400,1500,1350
,28/08/2007,355,Other,405,1510,1250
Rahuri,13/08/2007,310.1,Other,650,1175,950
,14/08/2007,825.3,Other,700,1345,1050
,17/08/2007,831.4,Other,750,1400,1150
,24/08/2007,577.5,Other,750,1700,1200
Sangamner,02/08/2007,657.2,Other,200,1100,650
,05/08/2007,834.1,Other,200,1045,622
,07/08/2007,769.4,Other,200,1050,625
,09/08/2007,820.2,Other,200,1050,625
,12/08/2007,284, ,NR,NR,NR
,14/08/2007,471, ,NR,NR,NR
,16/08/2007,468, ,NR,NR,NR
,19/08/2007,462, ,NR,NR,NR
,21/08/2007,687.5, ,NR,NR,NR
,23/08/2007,386.3, ,NR,NR,NR
,26/08/2007,389, ,NR,NR,NR
,28/08/2007,292.8, ,NR,NR,NR
,30/08/2007,241.3, ,NR,NR,NR
Sangli(Phale,01/08/2007,27.2,Other,700,1050,875
,02/08/2007,63.2,Other,750,1050,900
,03/08/2007,24.4,Other,400,1000,700
,04/08/2007,82,Other,400,1100,750
,07/08/2007,49.7,Other,470,1000,735
,09/08/2007,51,Other,300,1050,675
,11/08/2007,54.3,Other,760,1150,955
,13/08/2007,48.3,Other,905,1175,1035
,14/08/2007,14.3,Other,750,1100,925
,16/08/2007,85.1,Other,750,1300,1025
,17/08/2007,20,Other,700,1300,1000
,18/08/2007,100.6,Other,800,1325,1062
,20/08/2007,33.1,Other,750,1650,1200
,21/08/2007,26.3,Other,1020,1651,1335
,22/08/2007,87.5,Other,615,1535,1075
,23/08/2007,21.7,Other,800,1500,1150
,24/08/2007,63.6,Other,450,1375,912
,25/08/2007,108.5,Other,600,1500,1050
,27/08/2007,77.6,Other,300,1350,825
,28/08/2007,44.6,Other,300,1550,925
,29/08/2007,41.2,Other,355,1450,900
,30/08/2007,59.6,Other,350,1500,925
Satana,01/08/2007,789.7,Other,351,841,775
,02/08/2007,109.1,Other,301,899,821
,03/08/2007,667.6,Other,451,918,870
,06/08/2007,577.7,Other,450,924,875
,07/08/2007,692.9,Other,351,999,890
,08/08/2007,671.8,Other,200,1000,930
,09/08/2007,73.8,Other,351,999,825
,10/08/2007,725.2,Other,305,980,890
,13/08/2007,842.3,Other,401,1158,1001
,14/08/2007,796.5,Other,525,1100,1010
,16/08/2007,703.3,Other,501,1200,1050
,17/08/2007,733.7,Other,551,1325,1215
,20/08/2007,550.7,Other,700,1960,1700
,21/08/2007,781.8,Other,851,1527,1441
,23/08/2007,105.8,Other,751,1607,1475
,24/08/2007,497.5,Other,501,1526,1375
,29/08/2007,404.1,Other,501,1360,1215
,30/08/2007,52.7,Other,601,1525,1400
,31/08/2007,536.4,Other,625,1483,1360
Satara,01/08/2007,8,Other,900,1100,1000
,02/08/2007,8.5,Other,1000,1100,1050
,05/08/2007,28.2,Other,900,1050,1000
,07/08/2007,0.8,Other,900,1100,1000
,09/08/2007,6.2,Other,1000,1200,1100
,12/08/2007,13.8,Other,1000,1100,1050
,13/08/2007,7.5,Other,900,1100,1000
,14/08/2007,5,Other,900,1100,1000
,16/08/2007,32.5,Other,800,1200,1000
,19/08/2007,21.3,Other,1000,1300,1150
,23/08/2007,39,Other,1000,1650,1300
,26/08/2007,9.4,Other,1000,1500,1250
,30/08/2007,19.4,Other,800,1600,1200
Shirpur,01/08/2007,1,Red,710,850,850
,04/08/2007,1.4,Red,601,930,860
,08/08/2007,0.6,Red,780,1005,1000
,11/08/2007,0.6,Red,710,1051,890
,18/08/2007,0.4,Other,1150,1290,1290
,Red,1250,1250,1250,,
Shrirampur,02/08/2007,804.5,Other,300,1000,700
,04/08/2007,8.6,Other,300,900,600
,06/08/2007,772.7,Other,300,1000,700
,09/08/2007,611.7,Other,300,1020,800
,13/08/2007,653.5,Other,400,1200,900
,16/08/2007,491.9,Other,400,1250,850
,17/08/2007,12.4,Other,500,1100,800
,20/08/2007,514.8,Other,1700,2100,1900
,23/08/2007,642,Other,600,1500,1100
,27/08/2007,424.5,Other,800,1550,1175
,30/08/2007,357.5,Other,500,1550,1050
Sinner,01/08/2007,251.3,Other,300,935,900
,02/08/2007,189.5,Other,200,921,875
,03/08/2007,219.6, ,NR,NR,NR
,06/08/2007,269.4,Other,200,917,875
,08/08/2007,192,Other,300,966,950
,09/08/2007,175,Other,200,1010,975
,10/08/2007,225.3,Other,200,996,950
,13/08/2007,260.8, ,NR,NR,NR
,17/08/2007,187, ,NR,NR,NR
