<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:affd83a9dfc915e8f63284ff78045a3cbc36505416c76e30a0702df74ca84acb
size 1041
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Mumbai,02/07/2018,641,Other,3050,3358,3231,
,03/07/2018,1204,Other,3240,3591,3465,
,04/07/2018,405,Other,3312,3612,3492,
,05/07/2018,315,Other,3280,3642,3360,
,06/07/2018,271,Other,3232,3600,3312,
,07/07/2018,272,Other,3206,3546,3312,
,09/07/2018,200,Other,3210,3582,3312,
,10/07/2018,322,Other,3212,3582,3312,
,11/07/2018,340,Other,3252,3582,3302,
,12/07/2018,259,Other,3252,3582,3302,
,13/07/2018,261,Other,3242,3582,3302,
,14/07/2018,271,Other,3220,3512,3282,
,16/07/2018,269,Other,3216,3520,3282,
,17/07/2018,164,Other,3220,3520,3282,
,18/07/2018,306,Other,3220,3552,3282,
,19/07/2018,528,Other,3226,3552,3290,
,20/07/2018,347,Other,3232,3552,3312,
,21/07/2018,546,Other,3242,3552,3332,
,24/07/2018,83,Other,3242,3540,3332,
,26/07/2018,52,Other,3286,3576,3442,
,27/07/2018,60,Other,3380,3600,3500,
,28/07/2018,61,Other,3380,3600,3500,
,30/07/2018,537,Other,3300,3552,3400,
,31/07/2018,587,Other,3300,3552,3400,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
