<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:60c09d7b14c7437c0e69a582e753ef3bd40abce5250495666ce39953eb8fd98e
size 765
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Mumbai,02/03/2020,40,Other,3260,3396,3382,
,03/03/2020,623,Other,3262,3586,3366,
,04/03/2020,238, ,NR,NR,NR,
,05/03/2020,348,Other,3242,3584,3392,
,06/03/2020,238,Other,3232,3582,3332,
,07/03/2020,474,Other,3232,3582,3322,
,09/03/2020,150,Other,3232,3582,3322,
,11/03/2020,58,Other,3232,3582,3322,
,12/03/2020,335,Other,3232,3582,3392,
,13/03/2020,283,Other,3222,3572,3292,
,14/03/2020,258,Other,3212,3572,3212,
,16/03/2020,206,Other,3300,3572,3436,
,17/03/2020,543,Other,3242,3572,3302,
,18/03/2020,703,Other,3222,3572,3302,
,19/03/2020,980,Other,3232,3572,3322,
,20/03/2020,641,Other,3232,3552,3322,
,31/03/2020,56,Other,3242,3552,3332,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
