<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:5dc3be937a86a688121c9113f53b7642a34370f39317a74bb816514bd693a067
size 18159
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,1200.0,800.0,1.4981273408239701
2016-01-08,2016-02-20,1200.0,1000.0,1.1988011988011988
2016-01-15,2016-02-27,1200.0,1000.0,1.1988011988011988
2016-01-22,2016-03-05,1200.0,1000.0,1.1988011988011988
2016-01-29,2016-03-12,1200.0,1000.0,1.1988011988011988
2016-02-01,2016-03-15,1400.0,1000.0,1.3986013986013985
2016-02-08,2016-03-22,1600.0,1000.0,1.5984015984015985
2016-02-15,2016-03-29,1600.0,1000.0,1.5984015984015985
2016-02-22,2016-04-05,1600.0,1000.0,1.5984015984015985
2016-02-29,2016-04-12,1700.0,1000.0,1.6983016983016983
2016-03-07,2016-04-19,1700.0,1000.0,1.6983016983016983
2016-03-14,2016-04-26,1700.0,1200.0,1.4154870940882598
2016-03-21,2016-05-03,1800.0,1600.0,1.1242973141786383
2016-03-28,2016-05-10,1800.0,1600.0,1.1242973141786383
2016-04-04,2016-05-17,1800.0,1600.0,1.1242973141786383
2016-04-11,2016-05-24,1800.0,1700.0,1.0582010582010581
2016-04-18,2016-05-31,2000.0,1700.0,1.1757789535567313
2016-04-25,2016-06-07,2000.0,1700.0,1.1757789535567313
2016-05-02,2016-06-14,2000.0,1800.0,1.110494169905608
2016-05-09,2016-06-21,2000.0,1800.0,1.110494169905608
2016-05-16,2016-06-28,2000.0,1800.0,1.110494169905608
2016-05-23,2016-07-05,2000.0,1800.0,1.110494169905608
2016-05-30,2016-07-12,2000.0,2000.0,0.9995002498750625
2016-06-06,2016-07-19,2000.0,2000.0,0.9995002498750625
2016-06-13,2016-07-26,2000.0,2000.0,0.9995002498750625
2016-06-20,2016-08-02,2200.0,2000.0,1.0994502748625687
2016-06-27,2016-08-09,2200.0,2000.0,1.0994502748625687
2016-07-04,2016-08-16,2200.0,2000.0,1.0994502748625687
2016-07-11,2016-08-23,2200.0,2000.0,1.0994502748625687
2016-07-18,2016-08-30,2200.0,2000.0,1.0994502748625687
2016-07-25,2016-09-06,2200.0,2000.0,1.0994502748625687
2016-08-01,2016-09-13,2200.0,2200.0,0.9995456610631531
2016-08-08,2016-09-20,2200.0,2200.0,0.9995456610631531
2016-08-15,2016-09-27,2200.0,2200.0,0.9995456610631531
2016-08-22,2016-10-04,2200.0,2200.0,0.9995456610631531
2016-08-29,2016-10-11,2200.0,2200.0,0.9995456610631531
2016-09-05,2016-10-18,2200.0,2200.0,0.9995456610631531
2016-09-12,2016-10-25,2200.0,2200.0,0.9995456610631531
2016-09-19,2016-11-01,2200.0,2200.0,0.9995456610631531
2016-09-26,2016-11-08,2200.0,2200.0,0.9995456610631531
2016-10-03,2016-11-15,2200.0,2200.0,0.9995456610631531
2016-10-10,2016-11-22,2200.0,2000.0,1.0994502748625687
2016-10-17,2016-11-29,2200.0,2000.0,1.0994502748625687
2016-10-24,2016-12-06,2200.0,2000.0,1.0994502748625687
2016-10-31,2016-12-13,2200.0,2000.0,1.0994502748625687
2016-11-07,2016-12-20,2200.0,2000.0,1.0994502748625687
2016-11-14,2016-12-27,2200.0,1800.0,1.2215435868961688
2016-11-21,2017-01-03,2000.0,1800.0,1.110494169905608
2016-11-28,2017-01-10,2000.0,1700.0,1.1757789535567313
2016-12-05,2017-01-17,2000.0,1600.0,1.2492192379762648
2016-12-12,2017-01-24,2000.0,1600.0,1.2492192379762648
2016-12-19,2017-01-31,2000.0,1600.0,1.2492192379762648
2016-12-26,2017-02-07,2000.0,1600.0,1.2492192379762648
2017-01-01,2017-02-13,1800.0,1500.0,1.1992005329780147
2017-01-08,2017-02-20,1700.0,1500.0,1.1325782811459026
2017-01-15,2017-02-27,1600.0,1500.0,1.0659560293137909
2017-01-22,2017-03-06,1600.0,1500.0,1.0659560293137909
2017-01-29,2017-03-13,1600.0,1500.0,1.0659560293137909
2017-02-05,2017-03-20,1600.0,1500.0,1.0659560293137909
2017-02-12,2017-03-27,1500.0,1500.0,0.9993337774816788
2017-02-19,2017-04-03,1500.0,1500.0,0.9993337774816788
2017-02-26,2017-04-10,1500.0,1500.0,0.9993337774816788
2017-03-05,2017-04-17,1500.0,1500.0,0.9993337774816788
2017-03-12,2017-04-24,1500.0,1500.0,0.9993337774816788
2017-03-19,2017-05-01,1500.0,1500.0,0.9993337774816788
2017-03-26,2017-05-08,1500.0,1500.0,0.9993337774816788
2017-04-02,2017-05-15,1500.0,1500.0,0.9993337774816788
2017-04-09,2017-05-22,1500.0,1300.0,1.1529592621060722
2017-04-16,2017-05-29,1500.0,1300.0,1.1529592621060722
2017-04-23,2017-06-05,1500.0,1200.0,1.2489592006661117
2017-04-30,2017-06-12,1500.0,1200.0,1.2489592006661117
2017-05-07,2017-06-19,1500.0,1200.0,1.2489592006661117
2017-05-14,2017-06-26,1500.0,1200.0,1.2489592006661117
2017-05-21,2017-07-03,1300.0,1200.0,1.0824313072439633
2017-05-28,2017-07-10,1300.0,1200.0,1.0824313072439633
2017-06-04,2017-07-17,1200.0,1200.0,0.9991673605328892
2017-06-11,2017-07-24,1547.5000023437506,1200.0,1.288509577305371
2017-06-18,2017-07-31,1700.0,1200.0,1.4154870940882598
2017-06-25,2017-08-07,1800.0,1200.0,1.4987510407993339
2017-07-02,2017-08-14,2000.0,1200.0,1.665278934221482
2017-07-09,2017-08-21,2200.0,1200.0,1.8318068276436303
2017-07-16,2017-08-28,2200.0,1200.0,1.8318068276436303
2017-07-23,2017-09-04,2200.0,1450.0,1.516195727084769
2017-07-30,2017-09-11,2200.0,1600.0,1.3741411617738912
2017-08-06,2017-09-18,2300.0,1700.0,1.352145796590241
2017-08-13,2017-09-25,2300.0,1900.0,1.209889531825355
2017-08-20,2017-10-02,2400.0,2000.0,1.199400299850075
2017-08-27,2017-10-09,2500.0,2000.0,1.249375312343828
2017-09-03,2017-10-16,2500.0,2000.0,1.249375312343828
2017-09-10,2017-10-23,2500.0,2100.0,1.1899095668729176
2017-09-17,2017-10-30,2500.0,2100.0,1.1899095668729176
2017-09-24,2017-11-06,2500.0,1800.0,1.38811771238201
2017-10-01,2017-11-13,2500.0,1800.0,1.38811771238201
2017-10-08,2017-11-20,2500.0,1800.0,1.38811771238201
2017-10-15,2017-11-27,2500.0,1700.0,1.4697236919459142
2017-10-22,2017-12-04,2200.0,1700.0,1.2933568489124045
2017-10-29,2017-12-11,2200.0,1700.0,1.2933568489124045
2017-11-05,2017-12-18,1900.0,1600.0,1.1867582760774515
2017-11-12,2017-12-25,1850.0,1300.0,1.4219830899308223
2017-11-19,2018-01-01,1800.0,1300.0,1.3835511145272867
2017-11-26,2018-01-08,1700.0,1300.0,1.3066871637202153
2017-12-03,2018-01-15,1700.0,1300.0,1.3066871637202153
2017-12-10,2018-01-22,1700.0,1300.0,1.3066871637202153
2017-12-17,2018-01-29,1600.0,1300.0,1.2298232129131437
2017-12-24,2018-02-05,1600.0,1300.0,1.2298232129131437
2017-12-31,2018-02-12,1600.0,1300.0,1.2298232129131437
2018-01-07,2018-02-19,1600.0,1400.0,1.1420413990007139
2018-01-14,2018-02-26,1600.0,1400.0,1.1420413990007139
2018-01-21,2018-03-05,1611.1111084104941,1400.0,1.1499722401216945
2018-01-28,2018-03-12,1611.1111084104941,1200.0,1.341474694763109
2018-02-04,2018-03-19,1611.1111084104941,1200.0,1.341474694763109
2018-02-11,2018-03-26,1611.1111084104941,1200.0,1.341474694763109
2018-02-18,2018-04-02,1611.1111084104941,1200.0,1.341474694763109
2018-02-25,2018-04-09,1611.1111084104941,1000.0,1.6095016068036905
2018-03-04,2018-04-16,1507.4074077074758,1000.0,1.5059015062012746
2018-03-11,2018-04-23,1400.0,1000.0,1.3986013986013985
2018-03-18,2018-04-30,1757.9550883728573,1000.0,1.756198889483374
2018-03-25,2018-05-07,1795.6580005336698,1000.0,1.7938641363972725
2018-04-01,2018-05-14,1800.0,1000.0,1.7982017982017982
2018-04-08,2018-05-21,1962.9629639231823,1200.0,1.6344404362391194
2018-04-15,2018-05-28,2022.22222492284,1344.4444469135808,1.503014286142971
2018-04-22,2018-06-04,2022.22222492284,1400.0,1.4434134367757603
2018-04-29,2018-06-11,2022.22222492284,1500.0,1.3472499832930314
2018-05-06,2018-06-18,2022.22222492284,1500.0,1.3472499832930314
2018-05-13,2018-06-25,2022.22222492284,1500.0,1.3472499832930314
2018-05-20,2018-07-02,2022.22222492284,1663.3333333111111,1.2150343831062533
2018-05-27,2018-07-09,2000.0,1663.3333333111111,1.2016823553134612
2018-06-03,2018-07-16,2000.0,1663.3333333111111,1.2016823553134612
2018-06-10,2018-07-23,2000.0,1770.3703731138569,1.129069352381817
2018-06-17,2018-07-30,2000.0,2000.0,0.9995002498750625
2018-06-24,2018-08-06,2000.0,2000.0,0.9995002498750625
2018-07-01,2018-08-13,2000.0,2000.0,0.9995002498750625
2018-07-08,2018-08-20,2000.0,2000.0,0.9995002498750625
2018-07-15,2018-08-27,2000.0,2000.0,0.9995002498750625
2018-07-22,2018-09-03,2000.0,2000.0,0.9995002498750625
2018-07-29,2018-09-10,2000.0,2000.0,0.9995002498750625
2018-08-05,2018-09-17,2000.0,2000.0,0.9995002498750625
2018-08-12,2018-09-24,2000.0,2000.0,0.9995002498750625
2018-08-19,2018-10-01,2000.0,2000.0,0.9995002498750625
2018-08-26,2018-10-08,2000.0,2000.0,0.9995002498750625
2018-09-02,2018-10-15,2000.0,2000.0,0.9995002498750625
2018-09-09,2018-10-22,2000.0,2000.0,0.9995002498750625
2018-09-16,2018-10-29,2000.0,2000.0,0.9995002498750625
2018-09-23,2018-11-05,2000.0,2000.0,0.9995002498750625
2018-09-30,2018-11-12,2000.0,2000.0,0.9995002498750625
2018-10-07,2018-11-19,2000.0,2000.0,0.9995002498750625
2018-10-14,2018-11-26,2000.0,2000.0,0.9995002498750625
2018-10-21,2018-12-03,2000.0,2000.0,0.9995002498750625
2018-10-28,2018-12-10,2000.0,2000.0,0.9995002498750625
2018-11-04,2018-12-17,2000.0,2000.0,0.9995002498750625
2018-11-11,2018-12-24,2000.0,2000.0,0.9995002498750625
2018-11-18,2018-12-31,2000.0,2000.0,0.9995002498750625
2018-11-25,2019-01-07,2000.0,2000.0,0.9995002498750625
2018-12-02,2019-01-14,2000.0,1500.0,1.3324450366422385
2018-12-09,2019-01-21,2000.0,1500.0,1.3324450366422385
2018-12-16,2019-01-28,2000.0,1500.0,1.3324450366422385
2018-12-23,2019-02-04,2000.0,1500.0,1.3324450366422385
2018-12-30,2019-02-11,2000.0,1500.0,1.3324450366422385
2019-01-06,2019-02-18,2000.0,1500.0,1.3324450366422385
2019-01-13,2019-02-25,1619.8979605268635,1200.0,1.3487909746268638
2019-01-20,2019-03-04,1500.0,1200.0,1.2489592006661117
2019-01-27,2019-03-11,1500.0,1000.0,1.4985014985014986
2019-02-03,2019-03-18,1500.0,1000.0,1.4985014985014986
2019-02-10,2019-03-25,1500.0,1000.0,1.4985014985014986
2019-02-17,2019-04-01,1500.0,1000.0,1.4985014985014986
2019-02-24,2019-04-08,1200.0,1000.0,1.1988011988011988
2019-03-03,2019-04-15,1200.0,1000.0,1.1988011988011988
2019-03-10,2019-04-22,1200.0,1000.0,1.1988011988011988
2019-03-17,2019-04-29,1200.0,1000.0,1.1988011988011988
2019-03-24,2019-05-06,1200.0,1000.0,1.1988011988011988
2019-03-31,2019-05-13,1200.0,1000.0,1.1988011988011988
2019-04-07,2019-05-20,1200.0,1000.0,1.1988011988011988
2019-04-14,2019-05-27,1200.0,1000.0,1.1988011988011988
2019-04-21,2019-06-03,1200.0,1000.0,1.1988011988011988
2019-04-28,2019-06-10,1281.8181845299598,1000.0,1.2805376468830767
2019-05-05,2019-06-17,1300.0,1000.0,1.2987012987012987
2019-05-12,2019-06-24,1300.0,1000.0,1.2987012987012987
2019-05-19,2019-07-01,1300.0,1000.0,1.2987012987012987
2019-05-26,2019-07-08,1300.0,1200.0,1.0824313072439633
2019-06-02,2019-07-15,1300.0,1175.7575757344352,1.1047305127299878
2019-06-09,2019-07-22,1300.0,1175.7575757344352,1.1047305127299878
2019-06-16,2019-07-29,1300.0,1175.7575757344352,1.1047305127299878
2019-06-23,2019-08-05,1500.0,1175.7575757344352,1.274689053149986
2019-06-30,2019-08-12,1500.0,1175.7575757344352,1.274689053149986
2019-07-07,2019-08-19,1500.0,1175.7575757344352,1.274689053149986
2019-07-14,2019-08-26,1500.0,1200.0,1.2489592006661117
2019-07-21,2019-09-02,1500.0,1200.0,1.2489592006661117
2019-07-28,2019-09-09,1500.0,1200.0,1.2489592006661117
2019-08-04,2019-09-16,1500.0,1300.0,1.1529592621060722
2019-08-11,2019-09-23,1500.0,1300.0,1.1529592621060722
2019-08-18,2019-09-30,1500.0,1300.0,1.1529592621060722
2019-08-25,2019-10-07,1500.0,1300.0,1.1529592621060722
2019-09-01,2019-10-14,1500.0,1300.0,1.1529592621060722
2019-09-08,2019-10-21,1500.0,1300.0,1.1529592621060722
2019-09-15,2019-10-28,1545.7865168300716,1300.0,1.18815258787861
2019-09-22,2019-11-04,1545.7865168300716,1200.0,1.2870828616403593
2019-09-29,2019-11-11,1545.7865168300716,1200.0,1.2870828616403593
2019-10-06,2019-11-18,1545.7865168300716,1200.0,1.2870828616403593
2019-10-13,2019-11-25,1545.7865168300716,1200.0,1.2870828616403593
2019-10-20,2019-12-02,1545.7865168300716,1200.0,1.2870828616403593
2019-10-27,2019-12-09,1800.0,1200.0,1.4987510407993339
2019-11-03,2019-12-16,2000.0,1500.0,1.3324450366422385
2019-11-10,2019-12-23,2000.0,1500.0,1.3324450366422385
2019-11-17,2019-12-30,2000.0,1500.0,1.3324450366422385
2019-11-24,2020-01-06,2000.0,1500.0,1.3324450366422385
2019-12-01,2020-01-13,2000.0,1500.0,1.3324450366422385
2019-12-08,2020-01-20,2000.0,1500.0,1.3324450366422385
2019-12-15,2020-01-27,2000.0,1500.0,1.3324450366422385
2019-12-22,2020-02-03,2000.0,1500.0,1.3324450366422385
2019-12-29,2020-02-10,1750.0,1500.0,1.1658894070619588
2020-01-05,2020-02-17,1600.0,1500.0,1.0659560293137909
2020-01-12,2020-02-24,1600.0,1500.0,1.0659560293137909
2020-01-19,2020-03-02,1600.0,1500.0,1.0659560293137909
2020-01-26,2020-03-09,1600.0,1500.0,1.0659560293137909
2020-02-02,2020-03-16,1600.0,1500.0,1.0659560293137909
2020-02-09,2020-03-23,1818.46153896142,1500.0,1.2115000259569755
2020-02-16,2020-03-30,2000.0,1500.0,1.3324450366422385
2020-02-23,2020-04-06,2000.0,1500.0,1.3324450366422385
2020-03-01,2020-04-13,2000.0,1500.0,1.3324450366422385
2020-03-08,2020-04-20,2000.0,1500.0,1.3324450366422385
2020-03-15,2020-04-27,2000.0,1500.0,1.3324450366422385
2020-03-22,2020-05-04,2000.0,1500.0,1.3324450366422385
2020-03-29,2020-05-11,2000.0,1500.0,1.3324450366422385
2020-04-05,2020-05-18,1800.0,1500.0,1.1992005329780147
2020-04-12,2020-05-25,1800.0,1500.0,1.1992005329780147
2020-04-19,2020-06-01,1800.0,1500.0,1.1992005329780147
2020-04-26,2020-06-08,1800.0,1500.0,1.1992005329780147
2020-05-03,2020-06-15,2500.0,1500.0,1.665556295802798
2020-05-10,2020-06-22,2500.0,1500.0,1.665556295802798
2020-05-17,2020-06-29,2500.0,1500.0,1.665556295802798
2020-05-24,2020-07-06,2500.0,1500.0,1.665556295802798
2020-05-31,2020-07-13,3000.0,1500.0,1.9986675549633577
2020-06-07,2020-07-20,3000.0,1500.0,1.9986675549633577
2020-06-14,2020-07-27,3500.0,1600.0,2.1861336664584634
2020-06-21,2020-08-03,3500.0,1600.0,2.1861336664584634
2020-06-28,2020-08-10,3500.0,1700.0,2.05761316872428
2020-07-05,2020-08-17,3500.0,1700.0,2.05761316872428
2020-07-12,2020-08-24,3500.0,2000.0,1.7491254372813594
2020-07-19,2020-08-31,3500.0,2000.0,1.7491254372813594
2020-07-26,2020-09-07,3500.0,2000.0,1.7491254372813594
2020-08-02,2020-09-14,3500.0,2000.0,1.7491254372813594
2020-08-09,2020-09-21,3500.0,2000.0,1.7491254372813594
2020-08-16,2020-09-28,3500.0,2000.0,1.7491254372813594
2020-08-23,2020-10-05,4000.0,2000.0,1.999000499750125
2020-08-30,2020-10-12,4000.0,2000.0,1.999000499750125
2020-09-06,2020-10-19,4000.0,2000.0,1.999000499750125
2020-09-13,2020-10-26,4000.0,2722.222224691358,1.4688481768884463
2020-09-20,2020-11-02,4000.0,3000.0,1.3328890369876707
2020-09-27,2020-11-09,4000.0,3000.0,1.3328890369876707
2020-10-04,2020-11-16,4000.0,3500.0,1.1425307055127107
2020-10-11,2020-11-23,4300.242131257145,3500.0,1.228289669025177
2020-10-18,2020-11-30,4500.0,3500.0,1.2853470437017995
2020-10-25,2020-12-07,4500.0,3500.0,1.2853470437017995
2020-11-01,2020-12-14,4500.0,3500.0,1.2853470437017995
2020-11-08,2020-12-21,4500.0,3861.111113580247,1.1651658555800635
2020-11-15,2020-12-28,4500.0,3040.00000096,1.4797763888784659
2020-11-22,2021-01-04,4500.0,2500.0,1.799280287884846
2020-11-29,2021-01-11,4482.7272720072715,2000.0,2.2402435142465125
2020-12-06,2021-01-18,4056.363637323636,-266.0587987466149,-15.303636991131727
2020-12-13,2021-01-25,4000.0,-2507.1366562166604,-1.5960821570035693
2020-12-20,2021-02-01,4000.0,-4259.395369850869,-0.9393209536906109
2020-12-27,2021-02-08,3459.99999904,-5450.187415332246,-0.634957056038242
2021-01-03,2021-02-15,3000.0,-5991.7192638214865,-0.5007745928134674
2021-01-10,2021-02-22,3000.0,-6012.768941280956,-0.49902117484920766
2021-01-17,2021-03-01,90.33345278953787,-6012.768941280956,-0.015026101913073542
2021-01-24,2021-03-08,-2215.3785854753874,-6012.768941280956,0.3685069414865679
2021-01-31,2021-03-15,900.0,-6012.768941280956,-0.1497063524547623
2021-02-07,2021-03-22,1800.0,-6012.768941280956,-0.2994127049095246
2021-02-14,2021-03-29,1800.0,-6012.768941280956,-0.2994127049095246
2021-02-21,2021-04-05,1800.0,-5858.577571364568,-0.30729426594357095
2021-02-28,2021-04-12,1800.0,-4891.483937922184,-0.3680617343494976
2021-03-07,2021-04-19,1800.0,-2897.2206788281023,-0.62149960227766
2021-03-14,2021-04-26,1800.0,325.23985279451733,5.517412984898975
2021-03-21,2021-05-03,1900.0,1190.9090908842975,1.594081305806937
2021-03-28,2021-05-10,1900.0,1195.6521738960305,1.5877629619089957
2021-04-04,2021-05-17,1900.0,1588.524591027412,1.1953259551473234
