<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8ec4f38599ff2f4d5f44a94f3a580986c5be544bf930fe00b703759f1cc29ac4
size 17452
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,875.0,600.0,1.4559068219633944
2016-01-08,2016-02-20,775.0,600.0,1.2895174708818635
2016-01-15,2016-02-27,1000.0,600.0,1.663893510815308
2016-01-22,2016-03-05,1000.0,600.0,1.663893510815308
2016-01-29,2016-03-12,1000.0,600.0,1.663893510815308
2016-02-01,2016-03-15,1000.0,600.0,1.663893510815308
2016-02-08,2016-03-22,1000.0,625.0,1.597444089456869
2016-02-15,2016-03-29,1000.0,675.0,1.4792899408284024
2016-02-22,2016-04-05,1000.0,800.0,1.2484394506866416
2016-02-29,2016-04-12,1000.0,800.0,1.2484394506866416
2016-03-07,2016-04-19,1000.0,825.0,1.2106537530266344
2016-03-14,2016-04-26,1175.0,850.0,1.3807285546415982
2016-03-21,2016-05-03,1200.0,850.0,1.4101057579318448
2016-03-28,2016-05-10,1313.3819475354746,850.0,1.543339538819594
2016-04-04,2016-05-17,1508.1864695693173,850.0,1.7722520206454961
2016-04-11,2016-05-24,1525.0,875.0,1.7408675799086757
2016-04-18,2016-05-31,1525.0,1000.0,1.5234765234765235
2016-04-25,2016-06-07,1525.0,1125.0,1.3543516873889876
2016-05-02,2016-06-14,1525.0,1125.0,1.3543516873889876
2016-05-09,2016-06-21,1525.0,1250.0,1.2190247801758594
2016-05-16,2016-06-28,1575.0,1450.0,1.0854583046175053
2016-05-23,2016-07-05,1600.0,1450.0,1.1026878015161958
2016-05-30,2016-07-12,1625.0,1450.0,1.1199172984148862
2016-06-06,2016-07-19,1775.0,1450.0,1.2232942798070296
2016-06-13,2016-07-26,1775.0,1475.0,1.2025745257452574
2016-06-20,2016-08-02,1775.0,1475.0,1.2025745257452574
2016-06-27,2016-08-09,1775.0,1575.0,1.126269035532995
2016-07-04,2016-08-16,1775.0,1600.0,1.1086820737039351
2016-07-11,2016-08-23,1775.0,1425.0,1.2447405329593269
2016-07-18,2016-08-30,1775.0,1425.0,1.2447405329593269
2016-07-25,2016-09-06,1775.0,1425.0,1.2447405329593269
2016-08-01,2016-09-13,1775.0,1425.0,1.2447405329593269
2016-08-08,2016-09-20,1700.0,1425.0,1.1921458625525947
2016-08-15,2016-09-27,1675.0,1425.0,1.1746143057503506
2016-08-22,2016-10-04,1575.0,1425.0,1.1044880785413744
2016-08-29,2016-10-11,1575.0,1425.0,1.1044880785413744
2016-09-05,2016-10-18,1575.0,1425.0,1.1044880785413744
2016-09-12,2016-10-25,1575.0,1300.0,1.2106072252113758
2016-09-19,2016-11-01,1575.0,1300.0,1.2106072252113758
2016-09-26,2016-11-08,1500.0,1300.0,1.1529592621060722
2016-10-03,2016-11-15,1500.0,1200.0,1.2489592006661117
2016-10-10,2016-11-22,1500.0,950.0,1.5772870662460567
2016-10-17,2016-11-29,1500.0,950.0,1.5772870662460567
2016-10-24,2016-12-06,1400.0,620.0,2.254428341384863
2016-10-31,2016-12-13,1400.0,450.0,3.104212860310421
2016-11-07,2016-12-20,1320.0,420.0,3.1353919239904986
2016-11-14,2016-12-27,1250.0,420.0,2.969121140142518
2016-11-21,2017-01-03,1000.0,420.0,2.375296912114014
2016-11-28,2017-01-10,1000.0,420.0,2.375296912114014
2016-12-05,2017-01-17,800.0,420.0,1.9002375296912113
2016-12-12,2017-01-24,800.0,420.0,1.9002375296912113
2016-12-19,2017-01-31,800.0,420.0,1.9002375296912113
2016-12-26,2017-02-07,800.0,425.0,1.8779342723004695
2017-01-01,2017-02-13,725.0,350.0,2.0655270655270654
2017-01-08,2017-02-20,550.0,300.0,1.8272425249169435
2017-01-15,2017-02-27,525.0,300.0,1.744186046511628
2017-01-22,2017-03-06,525.0,300.0,1.744186046511628
2017-01-29,2017-03-13,450.0,300.0,1.495016611295681
2017-02-05,2017-03-20,425.0,300.0,1.4119601328903655
2017-02-12,2017-03-27,350.0,290.0,1.2027491408934707
2017-02-19,2017-04-03,350.0,290.0,1.2027491408934707
2017-02-26,2017-04-10,350.0,290.0,1.2027491408934707
2017-03-05,2017-04-17,450.0,290.0,1.5463917525773196
2017-03-12,2017-04-24,500.0,290.0,1.7182130584192439
2017-03-19,2017-05-01,500.0,290.0,1.7182130584192439
2017-03-26,2017-05-08,500.0,290.0,1.7182130584192439
2017-04-02,2017-05-15,500.0,320.0,1.557632398753894
2017-04-09,2017-05-22,500.0,320.0,1.557632398753894
2017-04-16,2017-05-29,500.0,350.0,1.4245014245014245
2017-04-23,2017-06-05,500.0,350.0,1.4245014245014245
2017-04-30,2017-06-12,525.0,350.0,1.4957264957264957
2017-05-07,2017-06-19,660.0,350.0,1.8803418803418803
2017-05-14,2017-06-26,730.0,370.0,1.9676549865229112
2017-05-21,2017-07-03,730.0,370.0,1.9676549865229112
2017-05-28,2017-07-10,730.0,400.0,1.8204488778054864
2017-06-04,2017-07-17,730.0,467.80645160166495,1.5571458061337982
2017-06-11,2017-07-24,730.0,525.0,1.3878326996197718
2017-06-18,2017-07-31,730.0,650.0,1.1213517665130568
2017-06-25,2017-08-07,730.0,700.0,1.0413694721825963
2017-07-02,2017-08-14,730.0,700.0,1.0413694721825963
2017-07-09,2017-08-21,750.0,700.0,1.0699001426533523
2017-07-16,2017-08-28,750.0,675.0,1.1094674556213018
2017-07-23,2017-09-04,750.0,650.0,1.152073732718894
2017-07-30,2017-09-11,750.0,625.0,1.1980830670926517
2017-08-06,2017-09-18,750.0,620.0,1.2077294685990339
2017-08-13,2017-09-25,750.0,600.0,1.2479201331114809
2017-08-20,2017-10-02,750.0,600.0,1.2479201331114809
2017-08-27,2017-10-09,675.0,600.0,1.1231281198003327
2017-09-03,2017-10-16,670.0,600.0,1.1148086522462561
2017-09-10,2017-10-23,650.0,575.0,1.1284722222222223
2017-09-17,2017-10-30,620.0,575.0,1.0763888888888888
2017-09-24,2017-11-06,620.0,575.0,1.0763888888888888
2017-10-01,2017-11-13,630.0,575.0,1.09375
2017-10-08,2017-11-20,630.0,575.0,1.09375
2017-10-15,2017-11-27,630.0,575.0,1.09375
2017-10-22,2017-12-04,630.0,575.0,1.09375
2017-10-29,2017-12-11,630.0,590.0,1.0659898477157361
2017-11-05,2017-12-18,630.0,580.0,1.0843373493975903
2017-11-12,2017-12-25,630.0,580.0,1.0843373493975903
2017-11-19,2018-01-01,600.0,560.0,1.0695187165775402
2017-11-26,2018-01-08,600.0,500.0,1.1976047904191616
2017-12-03,2018-01-15,600.0,500.0,1.1976047904191616
2017-12-10,2018-01-22,1000.0,500.0,1.996007984031936
2017-12-17,2018-01-29,1000.0,500.0,1.996007984031936
2017-12-24,2018-02-05,1000.0,500.0,1.996007984031936
2017-12-31,2018-02-12,1000.0,500.0,1.996007984031936
2018-01-07,2018-02-19,1000.0,500.0,1.996007984031936
2018-01-14,2018-02-26,1000.0,500.0,1.996007984031936
2018-01-21,2018-03-05,950.0,600.0,1.5806988352745424
2018-01-28,2018-03-12,900.0,600.0,1.497504159733777
2018-02-04,2018-03-19,900.0,600.0,1.497504159733777
2018-02-11,2018-03-26,900.0,600.0,1.497504159733777
2018-02-18,2018-04-02,900.0,600.0,1.497504159733777
2018-02-25,2018-04-09,900.0,600.0,1.497504159733777
2018-03-04,2018-04-16,1000.0,600.0,1.663893510815308
2018-03-11,2018-04-23,1200.0,800.0,1.4981273408239701
2018-03-18,2018-04-30,1200.0,800.0,1.4981273408239701
2018-03-25,2018-05-07,1300.0,820.0,1.5834348355663825
2018-04-01,2018-05-14,1300.0,850.0,1.527614571092832
2018-04-08,2018-05-21,1800.0,850.0,2.1151586368977675
2018-04-15,2018-05-28,1800.0,850.0,2.1151586368977675
2018-04-22,2018-06-04,1800.0,1200.0,1.4987510407993339
2018-04-29,2018-06-11,1800.0,1200.0,1.4987510407993339
2018-05-06,2018-06-18,1800.0,1300.0,1.3835511145272867
2018-05-13,2018-06-25,1800.0,1300.0,1.3835511145272867
2018-05-20,2018-07-02,1800.0,1600.0,1.1242973141786383
2018-05-27,2018-07-09,1800.0,1600.0,1.1242973141786383
2018-06-03,2018-07-16,1800.0,1600.0,1.1242973141786383
2018-06-10,2018-07-23,1600.0,1600.0,0.9993753903810119
2018-06-17,2018-07-30,1600.0,1595.8333321614587,1.0019830922706598
2018-06-24,2018-08-06,1600.0,1575.0,1.015228426395939
2018-07-01,2018-08-13,1600.0,1575.0,1.015228426395939
2018-07-08,2018-08-20,1600.0,1575.0,1.015228426395939
