<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:91d46a17910dd47210eb6005dd3e8dee9b18ec07eb2a7419b1e18297c7c3b833
size 167219
=======
DATE,AVG,STD
2010-01-01,8500.0,1469.6938456699068
2010-01-02,8500.0,1469.6938456699068
2010-01-03,8500.0,1469.6938456699068
2010-01-04,8500.0,1469.6938456699068
2010-01-05,8500.0,1469.6938456699068
2010-01-06,8500.0,1469.6938456699068
2010-01-07,8500.0,1469.6938456699068
2010-01-08,8500.0,1469.6938456699068
2010-01-09,8500.0,1469.6938456699068
2010-01-10,8500.0,1469.6938456699068
2010-01-11,8500.0,1469.6938456699068
2010-01-12,8525.0,1472.8798321655436
2010-01-13,8525.0,1472.8798321655436
2010-01-14,8525.0,1472.8798321655436
2010-01-15,8525.0,1472.8798321655436
2010-01-16,8525.0,1472.8798321655436
2010-01-17,8525.0,1472.8798321655436
2010-01-18,8525.0,1472.8798321655436
2010-01-19,8525.0,1472.8798321655436
2010-01-20,8525.0,1472.8798321655436
2010-01-21,8525.0,1472.8798321655436
2010-01-22,8525.0,1472.8798321655436
2010-01-23,8525.0,1472.8798321655436
2010-01-24,8525.0,1472.8798321655436
2010-01-25,8525.0,1472.8798321655436
2010-01-26,8525.0,1472.8798321655436
2010-01-27,8525.0,1472.8798321655436
2010-01-28,8525.0,1472.8798321655436
2010-01-29,8525.0,1472.8798321655436
2010-01-30,8525.0,1472.8798321655436
2010-01-31,8525.0,1472.8798321655436
2010-02-01,8525.0,1472.8798321655436
2010-02-02,8525.0,1472.8798321655436
2010-02-03,8525.0,1472.8798321655436
2010-02-04,8500.0,1469.6938456699068
2010-02-05,8475.0,1469.4812009685595
2010-02-06,8463.888888580248,1470.3420909066836
2010-02-07,8461.111111419752,1470.6490546248613
2010-02-08,8450.0,1472.2431864335456
2010-02-09,8387.5,1484.4506559667116
2010-02-10,8387.5,1484.4506559667116
2010-02-11,8387.5,1484.4506559667116
2010-02-12,8387.5,1484.4506559667116
2010-02-13,8387.5,1484.4506559667116
2010-02-14,8387.5,1484.4506559667116
2010-02-15,8387.5,1484.4506559667116
2010-02-16,8387.5,1484.4506559667116
2010-02-17,8337.5,1503.2776689620584
2010-02-18,8337.5,1503.2776689620584
2010-02-19,8337.5,1503.2776689620584
2010-02-20,8347.916666358025,1498.4120647165166
2010-02-21,8364.583333641975,1491.6535729204097
2010-02-22,8375.0,1488.0776189433132
2010-02-23,8337.5,1500.781046655374
2010-02-24,8337.5,1500.781046655374
2010-02-25,8300.0,1519.8684153570664
2010-02-26,8300.0,1519.8684153570664
2010-02-27,8306.562499707032,1516.0768335886469
2010-02-28,8318.75,1509.539975456099
2010-03-01,8330.937500292968,1503.6663200136188
2010-03-02,8337.5,1500.781046655374
2010-03-03,8325.0,1504.7840376612187
2010-03-04,8325.0,1504.7840376612187
2010-03-05,8325.0,1504.7840376612187
2010-03-06,8325.0,1504.7840376612187
2010-03-07,8325.0,1504.7840376612187
2010-03-08,8325.0,1504.7840376612187
2010-03-09,8300.0,1516.57508881031
2010-03-10,8300.0,1516.57508881031
2010-03-11,8275.0,1526.2290129597195
2010-03-12,8275.0,1526.2290129597195
2010-03-13,8271.474358645628,1527.8159662921184
2010-03-14,8266.071428854875,1530.355059038514
2010-03-15,8262.5,1532.1043534955443
2010-03-16,8258.85416640625,1533.9480730939433
2010-03-17,8253.571428911564,1536.7230904042644
2010-03-18,8250.0,1538.6682553429118
2010-03-19,8262.5,1532.9200076977272
2010-03-20,8262.5,1532.9200076977272
2010-03-21,8262.5,1532.9200076977272
2010-03-22,8237.5,1543.4842888737157
2010-03-23,8237.5,1543.4842888737157
2010-03-24,8256.25,1536.521538248
2010-03-25,8275.0,1531.135199778256
2010-03-26,8262.5,1534.55001547685
2010-03-27,8260.416666663541,1535.1876808002205
2010-03-28,8265.833333331333,1533.5704073977827
2010-03-29,8275.0,1531.135199778256
2010-03-30,8287.5,1528.4285230261833
2010-03-31,8362.5,1497.4457419218902
2010-04-01,8362.5,1497.4457419218902
2010-04-02,8366.999999759999,1496.4033547673166
2010-04-03,8375.99999988,1494.6009501081953
2010-04-04,8399.00000012,1485.902755886239
2010-04-05,8408.000000240001,1484.8393852302274
2010-04-06,8412.5,1484.4506559667116
2010-04-07,8412.5,1484.4506559667116
2010-04-08,8412.5,1484.4506559667116
2010-04-09,8412.5,1484.4506559667116
2010-04-10,8400.0,1491.6433890176297
2010-04-11,8400.0,1491.6433890176297
2010-04-12,8400.0,1491.6433890176297
2010-04-13,8400.0,1491.6433890176297
2010-04-14,8400.0,1491.6433890176297
2010-04-15,8400.0,1491.6433890176297
2010-04-16,8400.0,1491.6433890176297
2010-04-17,8406.944444135803,1494.0823341657879
2010-04-18,8418.055555864197,1498.4450532292312
2010-04-19,8425.0,1501.4576251096798
2010-04-20,8425.0,1501.4576251096798
2010-04-21,8425.0,1501.4576251096798
2010-04-22,8425.0,1501.4576251096798
2010-04-23,8425.0,1501.4576251096798
2010-04-24,8421.527777469135,1499.9239627022632
2010-04-25,8415.972222530865,1497.5840563316947
2010-04-26,8412.5,1496.1930858014282
2010-04-27,8400.0,1500.0
2010-04-28,8400.0,1500.0
2010-04-29,8400.0,1500.0
2010-04-30,8400.0,1500.0
2010-05-01,8410.416666358025,1496.7774992322927
2010-05-02,8427.083333641975,1492.6658082391257
2010-05-03,8437.5,1490.7527460984265
2010-05-04,8428.47222191358,1490.1462289772091
2010-05-05,8434.02777808642,1486.8571269561733
2010-05-06,8450.0,1489.966442575134
2010-05-07,8450.0,1489.966442575134
2010-05-08,8475.0,1477.1171246722447
2010-05-09,8500.0,1467.140075112121
2010-05-10,8500.0,1467.140075112121
2010-05-11,8500.0,1467.140075112121
2010-05-12,8475.0,1458.380951603524
2010-05-13,8475.0,1458.380951603524
2010-05-14,8475.0,1458.380951603524
2010-05-15,8475.0,1458.380951603524
2010-05-16,8475.0,1458.380951603524
2010-05-17,8475.0,1458.380951603524
2010-05-18,8475.0,1458.380951603524
2010-05-19,8462.5,1455.1095319597077
2010-05-20,8462.5,1455.1095319597077
2010-05-21,8462.5,1455.1095319597077
2010-05-22,8462.5,1455.1095319597077
2010-05-23,8462.5,1455.1095319597077
2010-05-24,8462.5,1455.1095319597077
2010-05-25,8462.5,1455.1095319597077
2010-05-26,8460.84183657851,1455.4152439554182
2010-05-27,8457.27040800708,1456.118376445806
2010-05-28,8452.551020345689,1457.14098140559
2010-05-29,8454.59183651372,1460.2139753996146
2010-05-30,8460.678310270368,1464.7660170320999
2010-05-31,8464.15816342149,1468.2742234939112
