<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c5ff7e3be7f152f4a52e15775820e88396b72c6811373a271933f3f203d07187
size 81751
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,18/06/2017,5,Tomato,975,985,980,
,19/06/2017,6,Tomato,1000,1025,1020,
,20/06/2017,6,Tomato,1005,1015,1010,
,21/06/2017,5,Tomato,1048,1052,1050,
,25/06/2017,3.5,Tomato,1740,1760,1750,
,26/06/2017,3,Tomato,1870,1900,1880,
,27/06/2017,2.5,Tomato,1990,2010,2000,
,28/06/2017,2,Tomato,2045,2055,2050,
,30/06/2017,2,Tomato,2755,2770,2760,
Agra,02/06/2017,120,Hybrid,700,850,725,
,03/06/2017,105,Hybrid,900,1180,980,
,05/06/2017,110,Hybrid,920,1200,965,
,06/06/2017,95,Hybrid,940,1180,995,
,07/06/2017,90,Hybrid,950,1200,1020,
,08/06/2017,80,Hybrid,1050,1350,1120,
,09/06/2017,60,Hybrid,1050,1350,1160,
,10/06/2017,73,Hybrid,1050,1220,1140,
,12/06/2017,66,Hybrid,1020,1250,1150,
,13/06/2017,55,Hybrid,1100,1300,1200,
,14/06/2017,49,Hybrid,1200,1350,1280,
,15/06/2017,68,Hybrid,1150,1300,1220,
,16/06/2017,85,Hybrid,1050,1250,1150,
,17/06/2017,78,Hybrid,1050,1300,1180,
,19/06/2017,81,Hybrid,1050,1250,1150,
,20/06/2017,70,Hybrid,1100,1250,1160,
,21/06/2017,63,Hybrid,1110,1250,1150,
,22/06/2017,60,Hybrid,1100,1250,1190,
,23/06/2017,66,Hybrid,1100,1250,1180,
,24/06/2017,60,Hybrid,1200,1400,1300,
,26/06/2017,51,Hybrid,1240,1400,1310,
,27/06/2017,52,Hybrid,1250,1400,1320,
,28/06/2017,57, ,NR,NR,NR,
,29/06/2017,50,Hybrid,1900,2250,2000,
,30/06/2017,37,Hybrid,2350,2600,2480,
Ajuha,16/06/2017,10,Deshi,1100,1300,1200,
,20/06/2017,2.2,Deshi,1100,1290,1200,
,21/06/2017,3,Deshi,1150,1240,1200,
,22/06/2017,5,Deshi,980,1150,1100,
,24/06/2017,4,Deshi,1100,1300,1200,
,25/06/2017,3.5,Deshi,1000,1200,1100,
,27/06/2017,3,Deshi,1000,1200,1150,
,28/06/2017,2,Deshi,1100,1300,1200,
,29/06/2017,1,Deshi,2100,2400,2200,
Akbarpur,03/06/2017,2.4,Tomato,630,685,650,
,04/06/2017,1.2,Tomato,650,710,680,
,07/06/2017,2.8,Tomato,640,710,680,
,09/06/2017,2.6,Tomato,685,740,715,
,10/06/2017,1.8,Tomato,700,745,725,
,11/06/2017,2.5,Tomato,700,750,725,
,12/06/2017,2,Tomato,700,750,725,
,14/06/2017,3,Tomato,715,770,740,
,15/06/2017,1.8,Tomato,700,750,725,
,16/06/2017,1.5,Tomato,925,975,950,
,17/06/2017,1.6,Tomato,1025,1075,1050,
,18/06/2017,1.8, ,NR,NR,NR,
,19/06/2017,1.2,Tomato,1150,1200,1175,
,21/06/2017,1.5,Tomato,1425,1475,1450,
,22/06/2017,1.2,Tomato,1625,1675,1650,
,23/06/2017,1.4,Tomato,1725,1775,1750,
,24/06/2017,1.6,Tomato,1750,1800,1775,
,25/06/2017,2,Tomato,1725,1775,1750,
,26/06/2017,1.2,Tomato,1975,2025,2000,
,28/06/2017,1.8,Tomato,2225,2275,2250,
,29/06/2017,1.4,Tomato,2625,2675,2650,
,30/06/2017,1.2,Tomato,2775,2825,2800,
Aligarh,02/06/2017,40,Deshi,900,1000,950,
,06/06/2017,40,Deshi,1150,1250,1200,
,08/06/2017,50,Deshi,1100,1200,1150,
,09/06/2017,40,Deshi,1150,1250,1200,
,12/06/2017,45,Deshi,1150,1250,1200,
,13/06/2017,50,Deshi,1100,1200,1150,
,14/06/2017,55,Deshi,1150,1250,1200,
,15/06/2017,50,Deshi,1100,1200,1150,
,16/06/2017,60,Deshi,1050,1150,1100,
,17/06/2017,55,Deshi,1100,1200,1150,
,19/06/2017,60,Deshi,1050,1150,1100,
,20/06/2017,50,Deshi,1150,1280,1200,
,21/06/2017,40,Deshi,1200,1300,1250,
,22/06/2017,50,Deshi,1150,1250,1200,
,23/06/2017,60,Deshi,1200,1300,1250,
,24/06/2017,50,Deshi,1150,1250,1200,
,27/06/2017,40,Deshi,1500,1600,1550,
,28/06/2017,30,Deshi,1750,1850,1800,
,29/06/2017,20,Deshi,2050,2150,2100,
Allahabad,01/06/2017,95,Deshi,500,600,550,
,03/06/2017,75,Deshi,500,600,565,
,05/06/2017,45,Deshi,500,615,575,
,06/06/2017,60,Deshi,500,630,580,
,07/06/2017,75,Deshi,520,640,575,
,08/06/2017,95,Deshi,600,800,700,
,09/06/2017,65,Deshi,600,800,725,
,10/06/2017,70,Deshi,600,800,730,
