<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:14484b050827645a695316c94f08e4a0c6da4409eb2ef739d4b7744946fbd56f
size 2628
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,20,13,14,42,65,55,58,60,32,25,90,82,62,66,79,55,,200,12,16,12,22
DELHI,23,15,17,37,76,69,78,60,43,22,112,70,57,56,66,NR,,157,12,9,23,15
SHIMLA,25,NR,17,35,82,64,73,NR,35,20,83,76,50,NR,NR,NR,,150,12,22,26,NR
SRINAGAR,18,NR,15,46,55,NR,NR,NR,25,20,NR,72,68,NR,NR,NR,,192,10,14,12,NR
JAMMU,24,14,16,32,74,NR,NR,NR,42,22,90,74,52,NR,NR,NR,,292,12,8,19,NR
AMRITSAR,17,13,17,30,68,60,82,60,44,26,86,NR,57,65,78,NR,,255,11,7,18,15
LUDHIANA,17,13,17,30,70,62,75,60,44,26,86,82,57,58,82,46,,255,11,7,18,15
LUCKNOW,16,13,15,36,85,80,80,65,44,28,93,72,45,NR,93,NR,,170,11,10,20,20
DEHRADUN,16,15,16,34,71,63,88,NR,44,24,80,57,48,59,NR,NR,,145,12,7,20,15
RAIPUR,19,20,22,36,75,55,75,53,42,22,85,65,51,55,61,NR,,180,10,8,20,NR
AHMEDABAD,17,16,16,28,62,63,81,45,40,26,74,52,46,NR,NR,NR,,180,12,10,18,13
BHOPAL,18,16,18,32,67,62,70,53,42,24,78,68,52,58,65,47,,125,11,8,13,10
MUMBAI,19,19,20,34,63,65,82,53,40,24,71,67,49,NR,NR,NR,,154,12,12,18,NR
JAIPUR,20,16,16,27,64,46,70,44,38,15,78,54,43,55,64,NR,,120,11,7,16,16
PATNA,14,13,16,30,65,58,78,50,42,22,NR,64,44,67,68,NR,,100,8,9,14,NR
RANCHI,14,14,17,31,75,NR,NR,NR,41,25,72,64,52,NR,NR,NR,,140,5,6,17,NR
BHUBANESHWAR,16,16,19,33,65,64,80,54,41,22,NR,64,44,NR,60,49,,180,11,5,18,NR
KOLKATA,18,NR,17,38,84,66,95,64,41,21,95,65,45,52,68,43,,100,8,4,20,NR
GUWAHATI,16,16,18,32,68,63,82,63,42,23,74,60,45,50,54,45,,160,8,6,20,NR
SHILLONG,16,NR,18,37,75,75,94,61,45,NR,57,69,50,67,64,53,,200,12,22,20,20
AIZAWL,21,NR,16,NR,56,65,58,65,35,28,NR,80,72,NR,28,NR,,188,10,18,28,NR
KOHIMA,17,14,18,47,67,58,60,65,32,NR,73,70,70,70,113,NR,,135,10,20,20,18
AGARTALA,18,NR,21,36,75,65,70,65,42,NR,NR,68,56,58,58,48,,180,8,12,25,20
BENGALURU,34,18,20,28,62,55,80,NR,38,16,67,NR,43,50,54,45,,240,12,20,16,8
T.PURAM,22,21,21,42,70,75,72,59,40,20,66,75,50,62,60,46,,141,8,28,28,27
CHENNAI,22,22,23,33,70,70,80,NR,42,21,75,72,54,NR,57,41,,340,12,12,16,8
HYDERABAD,17,18,20,31,55,65,76,52,39,26,68,72,42,NR,52,NR,,150,10,14,11,NR
Average Price,19.04,15.95,17.78,34.5,69.04,63.46,76.54,57.55,39.81,22.83,79.68,68.56,52,59.25,66.2,47.09,,178.85,10.41,11.89,18.74,16.13
Maximum Price,34,22,23,47,85,80,95,65,45,28,112,82,72,70,113,55,,340,12,28,28,27
Minimum Price,14,13,14,27,55,46,58,44,25,15,57,52,42,50,28,41,,100,5,4,11,8
Modal Price,16.5,14.5,16.5,32.6666666666667,75,65,80,62.5,42,22,82,72,51,58,61.5,45.5,,180,12,7,20,15
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
