<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6a97510c14e72460760b176e2c6b62b5e96ca6a337b07173d157ac8670d54b94
size 9423
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,18,17,20,60,130,130,84,68,34,48,121,94,67,76,97,64,29,300,18,5,20,20
ALLAHABAD,20,19,20,57,135,82,110,63,34,40,152,NR,70,85,104,64,32,200,15,10,20,28
AMRITSAR,32,18,22,65,147,132,102,92,36,44,135,102,75,86,100,NR,41,205,18,11,20,27
BATHINDA,26,18,22,68,150,130,110,105,37,42,159,116,72,NR,NR,NR,42,210,18,6,21,21
CHANDIGARH,28,18,22,60,138,120,94,68,32,44,122,100,72,86,100,NR,35,225,17,10,20,28
DEHRADUN,23,21,23,68,138,120,115,95,36,38,135,95,80,87,105,NR,38,230,17,10,16,30
DELHI,28,19,21,73,153,144,104,82,35,38,150,132,74,86,105,NR,43,202,17,13,24,33
DHARAMSHALA,24,NR,22,70,155,140,100,90,36,40,120,140,75,75,90,65,40,180,18,10,18,30
GORAKHPUR,18,18,21,60,130,90,120,65,35,40,NR,125,60,80,NR,68,34,280,20,7,20,15
GURGAON,28,18,21,63,160,140,107,NR,34,48,118,110,74,87,92,70,36,180,18,22,23,30
HALDWANI,21,21,21,70,136,120,110,98,36,38,135,90,78,87,110,NR,36,230,17,10,18,28
HARIDWAR,22,21,22,66,135,120,110,95,36,38,135,98,75,82,108,NR,36,210,17,12,18,30
HISAR,30,16,19,65,160,130,87,79,31,46,110,104,71,77,91,NR,34,180,15,8,20,30
JAMMU,30,18,20,66,162,152,98,80,40,40,NR,134,72,120,124,84,38,240,18,10,20,30
JHANSI,25,20,22,70,150,110,100,80,32,50,67,90,70,NR,NR,NR,38,NR,15,8,12,12
KANPUR,20,18,20,75,160,140,115,85,35,50,140,105,65,85,100,70,34,190,14,8,20,20
KARNAL,23,18,22,64,155,120,95,84,31,43,133,89,72,84,99,72,38,180,17,10,25,34
LUCKNOW,23,17,20,70,115,155,100,73,34,47,125,110,60,85,92,67,40,230,16,8,20,20
