<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:bba0ed95fed27b8bd9967a3ac8f56af6e544f85c8ed6eecf126e4c1a4f000906
size 13934
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,35,20,24,70,115,110,115,95,38,54,175,160,140,150,175,129,45,235,21,20,29,40
DELHI,31,NR,24,73,108,122,104,100,41,48,189,193,146,160,184,134,49,228,20,19,28,29
HISAR,30,21,23,70,100,90,95,95,41,50,180,170,140,155,180,130,40,240,20,18,25,18
KARNAL,28,23,25,75,100,100,95,96,45,60,175,160,142,150,168,140,45,260,20,20,35,30
PANCHKULA,34,22,26,75,105,100,100,95,40,54,192,187,154,165,192,143,50,258,20,16,27,27
GURGAON,31,22,27,66,97,90,98,88,40,56,176,173,138,155,153,134,41,247,16,15,25,40
SHIMLA,35,NR,26,73,106,105,100,80,44,50,183,174,146,151,NR,NR,48,300,21,25,30,25
MANDI,35,NR,25,74,113,101,93,99,43,42,185,195,143,148,176,141,42,254,21,21,30,36
DHARAMSHALA,27,NR,25,71,105,100,100,85,42,40,NR,180,145,145,190,NR,42,280,21,20,30,40
SOLAN,33,NR,24,72,107,109,91,91,41,40,182,175,145,157,163,NR,42,260,22,27,29,25
UNA,36,NR,26,74,100,110,93,97,42,59,180,185,145,161,172,139,50,248,22,15,30,30
BILASPUR-HP,40,NR,23,69,105,96,89,91,42,51,NR,174,145,151,NR,NR,40,340,19,21,29,26
CHAMBA,23,NR,23,68,112,103,88,85,43,55,193,198,170,150,NR,139,36,219,21,17,39,29
SRINAGAR,32,31,34,87,120,120,117,113,45,45,NR,203,177,193,207,NR,50,285,22,28,35,35
JAMMU,35,23,25,75,113,110,105,105,45,45,NR,202,152,165,172,142,45,280,22,20,30,32
POONCH,35,25,30,80,112,103,102,92,47,64,NR,177,152,178,210,NR,45,290,21,25,35,40
KUPWARA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,30,20,26,77,110,98,113,98,40,54,NR,165,148,145,192,NR,51,307,20,19,28,30
LUDHIANA,35,22,30,80,108,120,102,105,40,50,180,187,142,160,175,NR,52,280,26,18,30,28
BATHINDA,38,21,30,78,108,113,105,100,40,49,205,175,144,158,181,132,48,287,27,16,28,27
LUCKNOW,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KANPUR,28,17,24,68,105,103,84,85,40,56,150,180,104,154,156,105,42,155,20,18,20,28
VARANASI,37,29,32,79,108,113,111,96,48,59,216,189,135,169,190,135,60,250,25,17,30,30
AGRA,30,22,24,75,110,105,100,92,40,57,190,180,132,155,157,130,42,350,22,16,28,25
JHANSI,34,18,22,67,97,85,77,82,39,51,182,170,150,151,184,134,35,225,18,17,23,16
MEERUT,34,24,26,76,109,113,111,99,40,56,182,171,162,170,177,139,46,433,20,21,31,29
ALLAHABAD,26,23,26,71,101,103,100,71,45,54,192,170,139,154,175,128,46,269,20,22,34,33
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SAHARANPUR,50,31,35,71,101,98,93,96,43,60,182,186,168,164,195,140,47,422,31,24,30,29
BAREILLY,40,18,26,82,110,115,107,112,39,55,185,182,143,160,188,140,42,402,20,14,25,28
AYODHYA,28,21,27,72,102,92,92,95,43,57,190,184,125,160,185,135,49,233,22,17,31,25
MORADABAD,35,20,26,69,103,103,97,95,40,55,247,177,142,145,180,137,42,310,22,22,30,29
ALIGARH,32,20,22,66,102,84,76,85,40,56,180,178,140,140,170,130,40,230,20,20,35,30
MIRZAPUR (VINDHYANCHAL),NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DEHRADUN,31,21,26,80,104,105,106,86,40,52,170,165,134,145,160,NR,43,245,21,NR,NR,NR
HALDWANI,30,21,25,79,105,106,107,87,41,45,172,166,136,146,162,NR,44,250,21,17,31,30
RUDRAPUR,28,20,24,78,102,103,103,85,39,44,168,160,130,141,158,NR,41,244,20,15,29,28
HARIDWAR,32,22,28,82,107,110,107,92,42,56,172,168,139,148,165,NR,44,256,21,18,32,31
