<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0a84c5d8a16913fd42e5e71d4daa5cc20abe0ca100a146f7258f76c5481bdf23
size 5018
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,51,66,58,84,59,36,35,108,100,67,90,96,108,38,225,15,16,20,25
DELHI,28,18,21,50,75,65,80,64,36,36,168,103,84,96,106,NR,36,211,17,18,25,22
HISAR,23,16,20,35,58,53,67,NR,33,42,130,73,73,75,90,NR,32,160,16,12,20,20
KARNAL,24,19,23,41,67,64,87,NR,35,40,143,76,84,82,77,NR,30,150,16,12,20,15
SHIMLA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MANDI,28,NR,22,42,74,65,88,60,34,25,134,108,76,79,NR,NR,33,285,14,12,20,20
SRINAGAR,26,20,22,70,75,NR,NR,NR,40,30,NR,105,82,NR,NR,NR,NR,320,16,20,25,NR
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,35,19,21,45,69,51,70,60,34,38,144,91,66,92,96,NR,38,250,19,15,22,25
LUDHIANA,23,14,17,74,72,77,78,76,34,35,120,100,70,65,120,65,40,170,14,10,20,20
BATHINDA,33,19,21,44,77,79,87,65,37,38,138,98,62,87,96,61,37,210,17,11,17,17
LUCKNOW,21,18,20,55,74,94,86,67,33,44,144,102,72,NR,NR,NR,40,231,16,12,20,20
KANPUR,19,17,20,45,70,70,85,60,34,44,115,90,80,NR,NR,NR,32,190,14,10,20,20
VARANASI,20,16,22,45,74,65,80,55,38,40,125,105,69,NR,NR,NR,36,230,16,15,20,15
AGRA,26,17,20,42,70,60,66,56,33,38,95,90,68,NR,NR,NR,28,250,14,10,20,10
DEHRADUN,21,16,21,50,68,60,80,NR,35,36,127,83,78,83,NR,NR,35,240,17,15,22,28
RAIPUR,24,23,25,41,72,62,90,60,31,31,120,110,80,90,98,80,35,200,8,18,20,10
PANAJI,33,29,27,53,73,78,95,63,31,42,NR,139,102,96,113,72,48,165,16,18,18,11
AHMEDABAD,19,19,16,46,65,55,72,42,35,40,94,86,65,86,87,60,48,250,15,20,20,20
RAJKOT,24,22,20,40,70,64,89,56,31,44,87,78,68,80,86,63,43,260,15,10,9,9
BHOPAL,20,17,19,63,70,54,62,44,38,35,129,78,62,75,79,61,36,165,12,20,13,20
INDORE,26,20,22,45,70,58,78,60,32,36,112,93,78,88,105,NR,45,210,8,10,12,8
GWALIOR,28,15,17,57,62,50,63,45,35,35,162,85,80,80,110,60,32,185,15,20,30,20
JABALPUR,22,15,17,42,57,46,60,50,37,44,113,87,64,76,93,65,37,202,10,12,10,10
MUMBAI,30,28,29,62,86,83,84,63,34,39,128,98,102,92,86,64,53,233,16,24,23,19
NAGPUR,29,24,27,46,70,59,67,55,33,31,118,109,82,95,104,80,45,220,13,27,16,10
JAIPUR,24,19,19,36,67,55,76,53,33,30,101,77,58,85,96,NR,32,150,14,14,14,16
JODHPUR,39,16,17,38,66,59,69,57,34,30,98,86,74,94,95,NR,36,240,10,12,25,15
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PATNA,29,20,21,43,65,53,72,51,32,34,NR,89,67,87,88,77,NR,170,15,10,15,14
BHAGALPUR,27,19,22,44,65,63,72,56,35,32,NR,100,66,76,93,60,34,240,14,8,18,10
RANCHI,30,22,22,50,70,NR,NR,NR,34,NR,130,95,60,NR,NR,NR,NR,250,16,12,15,12
BHUBANESHWAR,24,NR,21,42,65,62,82,56,31,28,NR,89,72,90,88,72,34,180,16,16,16,10
CUTTACK,24,NR,22,42,70,60,80,58,31,28,NR,90,72,NR,97,72,34,160,16,13,16,16
SAMBALPUR,23,NR,23,37,67,61,83,56,32,28,NR,87,71,85,101,72,32,180,16,16,16,10
ROURKELA,24,21,22,41,68,64,84,57,32,28,176,94,73,84,90,72,34,160,16,17,16,10
KOLKATA,25,NR,21,50,72,64,105,58,34,30,120,96,72,82,92,62,NR,120,7,10,18,16
SILIGURI,27,19,22,37,68,62,74,65,34,30,184,98,71,82,112,NR,NR,120,8,10,15,20
PORT BLAIR,52,27,44,53,79,NR,NR,67,40,52,131,137,NR,NR,115,82,60,240,16,26,26,30
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,24,21,23,41,62,65,82,58,34,40,NR,80,65,80,NR,NR,NR,130,6,10,20,20
SHILLONG,21,25,24,50,66,61,95,63,39,NR,105,97,73,NR,NR,96,NR,200,17,15,40,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DIMAPUR,22,16,20,55,70,50,80,65,40,NR,90,98,95,NR,NR,NR,NR,180,10,20,30,30
AGARTALA,29,NR,25,47,56,65,72,76,36,38,NR,107,56,NR,NR,NR,34,140,16,15,25,38
VIJAYWADA,25,27,28,47,65,60,86,62,36,35,86,106,69,NR,83,68,42,183,12,17,14,7
VISAKHAPATNAM,25,24,26,52,65,60,86,54,39,34,109,97,60,NR,95,65,43,213,12,13,12,10
BENGALURU,31,27,28,45,72,74,78,NR,30,29,88,NR,64,66,85,67,38,300,14,19,16,9
DHARWAD,28,29,26,52,72,72,82,NR,34,37,115,NR,70,81,89,59,39,203,16,18,9,13
T.PURAM,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ERNAKULAM,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOZHIKODE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PUDUCHERRY,28,27,28,50,80,80,100,55,31,29,97,119,84,NR,79,64,45,230,16,20,16,8
CHENNAI,32,31,32,51,74,77,91,52,32,NR,104,NR,85,NR,96,69,51,NR,17,17,17,10
DINDIGUL,29,31,25,46,64,76,86,NR,32,32,104,NR,82,NR,97,75,40,220,14,20,20,5
THIRUCHIRAPALLI,30,29,NR,48,68,73,88,NR,31,28,100,NR,84,NR,93,68,45,220,13,18,15,5
HYDERABAD,27,28,30,69,80,72,84,60,38,37,94,103,80,81,86,67,50,194,11,16,14,8
Average Price,26.73,21.33,22.94,47.96,69.39,64.3,80.54,58.48,34.35,35.27,119.65,96.18,73.69,83.75,94.92,70.2,39.02,204.9,14.02,15.29,18.78,16.06
Maximum Price,52,31,44,74,86,94,105,76,40,52,184,139,102,96,120,108,60,320,19,27,40,38
Minimum Price,19,14,16,35,56,46,60,42,30,25,86,73,56,65,77,59,28,120,6,8,9,5
Modal Price,24,19,22,50,70,62.5,80,60,34,31,120,98,78.6666666666667,84,96,72,33,245,16,10,20,15
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
