<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:33868f326929827e9ca509f30f542047b4e5920bb8c3472b52b0f4b5389af1e9
size 13119
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,37,20,24,70,107,111,109,84,39,51,174,157,141,138,157,115,47,235,21,18,26,17
DELHI,32,NR,24,75,110,114,100,88,38,46,197,171,144,160,202,128,49,225,20,20,38,30
HISAR,30,21,23,70,100,95,90,85,38,50,180,150,138,140,180,130,40,240,20,20,25,15
KARNAL,32,23,25,69,99,99,98,83,38,55,190,167,144,155,183,146,40,253,20,17,32,15
PANCHKULA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,35,NR,26,78,109,113,108,78,40,50,179,169,142,148,NR,NR,45,300,21,20,35,18
MANDI,35,NR,25,76,111,103,104,82,39,40,185,182,143,139,184,136,42,245,21,16,31,35
DHARAMSHALA,27,NR,25,75,111,106,105,85,41,40,NR,180,150,150,190,NR,41,280,21,20,30,20
SOLAN,33,NR,24,76,115,113,97,83,39,40,180,172,142,147,150,NR,41,260,20,20,34,20
UNA,31,NR,24,78,106,96,94,85,37,50,165,132,136,145,170,131,42,250,21,15,35,22
BILASPUR-HP,40,NR,23,69,111,100,91,84,39,54,NR,167,142,149,NR,NR,40,340,20,22,35,23
SRINAGAR,30,29,35,85,120,113,113,103,45,43,NR,173,152,167,175,NR,52,300,21,33,40,38
JAMMU,35,22,25,75,115,110,107,90,44,45,NR,187,147,168,182,135,44,300,21,20,35,33
POONCH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,37,22,29,67,94,80,85,85,40,47,NR,NR,NR,NR,NR,NR,63,283,28,15,25,40
LUDHIANA,35,22,27,75,102,110,102,87,39,50,190,162,136,152,185,NR,50,280,26,18,33,22
BATHINDA,38,21,29,73,107,107,102,88,38,49,NR,142,142,149,176,124,45,287,27,17,32,22
LUCKNOW,33,22,23,73,105,145,100,80,38,52,227,200,189,178,200,177,48,418,18,18,30,35
KANPUR,30,18,24,74,110,98,90,75,40,56,142,157,102,149,152,105,45,155,20,20,25,30
VARANASI,36,29,32,84,114,116,115,92,44,56,207,179,127,171,176,119,55,250,25,22,27,27
AGRA,30,21,24,80,110,105,110,90,38,55,190,170,132,154,156,130,40,250,20,16,30,15
JHANSI,36,19,23,72,103,101,98,83,39,51,182,170,150,151,184,134,35,225,18,17,19,11
MEERUT,34,25,27,85,108,110,108,103,38,55,168,180,169,169,181,144,39,437,19,19,32,37
ALLAHABAD,27,22,26,75,106,144,104,74,43,53,196,173,142,156,180,133,45,267,20,21,35,25
GORAKHPUR,26,21,24,70,110,105,120,85,41,46,180,165,95,100,115,90,45,200,20,20,30,40
