<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a44f90b83bc229f8f59037f52c7d971b0c19459f74c39f4259454a0efdfa68a5
size 5049
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,20,51,66,58,84,59,36,36,108,100,67,90,96,108,38,225,15,28,70,40
DELHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HISAR,25,14,18,61,68,68,69,NR,34,42,145,87,85,80,95,NR,35,160,15,18,75,30
KARNAL,24,19,23,45,65,54,72,NR,36,35,143,74,68,81,97,NR,39,150,16,18,61,40
SHIMLA,32,NR,22,48,75,66,78,65,37,30,176,115,88,88,NR,NR,45,160,16,20,80,40
MANDI,25,NR,20,46,71,59,73,61,35,25,NR,108,75,77,NR,NR,38,285,14,18,65,30
SRINAGAR,25,20,20,65,70,NR,NR,NR,35,30,NR,101,77,NR,NR,NR,NR,NR,15,20,70,NR
JAMMU,37,18,22,47,76,68,75,67,39,38,148,115,76,93,115,77,44,220,16,20,90,40
AMRITSAR,35,17,19,44,69,51,70,60,38,38,142,90,65,93,97,NR,38,234,18,19,70,29
LUDHIANA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,32,17,19,50,74,81,83,59,37,36,145,101,76,93,105,NR,44,215,16,14,70,36
LUCKNOW,21,17,18,59,70,83,80,70,35,42,146,105,70,NR,NR,NR,46,230,16,16,75,40
KANPUR,19,16,19,50,70,65,80,58,38,44,115,90,80,NR,NR,NR,40,190,14,12,80,40
VARANASI,20,15,22,45,74,65,80,55,38,40,125,105,69,NR,NR,NR,36,230,16,15,80,50
AGRA,24,16,19,40,68,55,68,54,33,36,100,88,65,NR,NR,NR,34,250,14,12,50,35
DEHRADUN,21,16,20,48,66,54,80,NR,35,36,127,82,78,90,NR,NR,38,240,16,24,70,28
RAIPUR,22,23,24,50,75,50,70,60,32,31,130,90,77,85,100,80,45,200,8,20,58,25
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,19,19,16,46,65,55,72,42,35,40,100,86,65,86,87,60,48,250,15,20,55,32
RAJKOT,22,18,20,45,70,55,75,60,32,42,100,76,65,77,86,63,43,260,15,20,42,27
BHOPAL,20,17,19,63,70,54,62,44,38,35,129,78,62,75,79,61,36,165,12,14,45,15
INDORE,25,20,22,50,72,52,73,60,33,36,125,91,78,92,108,77,42,205,8,20,62,30
GWALIOR,28,15,17,57,62,50,63,45,35,35,162,85,80,80,110,60,32,185,15,20,68,27
JABALPUR,22,15,18,NR,NR,42,60,50,32,44,NR,NR,NR,NR,92,65,NR,200,10,20,60,30
MUMBAI,29,27,30,57,83,78,84,62,36,38,133,98,102,88,95,63,53,228,16,24,66,38
NAGPUR,29,26,27,47,71,59,66,55,NR,30,122,110,82,96,104,80,45,220,13,30,52,33
JAIPUR,24,18,18,38,65,48,65,53,33,30,110,76,58,82,96,NR,35,150,14,18,60,32
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,27,17,20,52,72,50,78,48,35,28,165,88,80,85,138,NR,45,200,7,27,45,30
PATNA,32,19,21,41,63,52,70,51,34,32,NR,85,66,89,88,70,NR,170,16,15,68,30
BHAGALPUR,28,19,21,47,54,57,67,52,36,32,NR,85,58,74,90,58,34,240,14,14,80,50
RANCHI,30,22,20,50,74,NR,NR,NR,37,NR,125,94,50,NR,NR,NR,NR,250,16,14,60,32
BHUBANESHWAR,24,NR,22,46,65,55,73,55,34,28,NR,88,70,96,98,72,42,150,15,16,52,40
CUTTACK,25,NR,21,49,71,49,73,58,35,28,NR,88,70,NR,96,72,42,160,15,15,60,40
SAMBALPUR,23,NR,23,43,68,53,72,52,34,28,NR,89,73,84,101,73,40,150,16,17,55,40
ROURKELA,24,21,22,45,68,54,72,56,34,28,176,86,74,85,96,74,46,160,16,18,55,40
KOLKATA,24,NR,20,55,72,55,92,56,35,28,140,95,68,80,94,61,NR,120,8,14,60,36
SILIGURI,24,18,20,43,68,68,74,65,35,30,NR,87,71,82,112,NR,NR,100,8,18,70,35
PORT BLAIR,53,27,41,57,77,NR,NR,67,42,50,132,137,105,NR,115,81,59,240,15,20,80,50
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,24,21,23,43,63,58,72,57,35,40,NR,84,65,80,NR,NR,NR,130,6,20,70,40
SHILLONG,21,25,24,50,66,61,79,61,39,NR,105,95,73,NR,NR,96,NR,200,16,15,75,35
AIZAWL,38,NR,27,NR,NR,80,75,70,45,NR,NR,NR,NR,NR,108,NR,NR,320,20,30,80,70
DIMAPUR,22,16,20,55,70,50,NR,65,40,NR,90,93,NR,NR,NR,NR,NR,180,10,15,80,30
AGARTALA,30,NR,25,48,56,61,63,71,38,38,NR,NR,56,NR,NR,NR,34,140,16,21,83,38
VIJAYWADA,25,26,27,47,65,55,77,63,37,35,93,104,63,NR,93,66,46,183,12,21,41,35
VISAKHAPATNAM,25,24,26,52,65,55,80,54,38,34,110,103,62,NR,96,60,43,187,12,18,50,38
BENGALURU,33,24,26,51,71,73,74,NR,34,29,88,NR,66,68,87,71,39,300,14,15,32,30
DHARWAD,28,29,26,52,72,72,82,NR,34,37,115,NR,70,81,89,59,39,203,16,26,40,17
T.PURAM,34,26,32,57,69,65,77,61,36,36,160,129,97,NR,101,75,49,183,12,27,74,40
ERNAKULAM,37,27,32,81,78,62,76,56,36,34,90,116,80,NR,97,65,54,149,14,27,69,44
KOZHIKODE,33,27,43,64,78,64,68,70,34,36,145,135,90,NR,108,65,44,158,10,20,59,24
PUDUCHERRY,30,30,32,55,80,75,85,55,33,29,108,119,81,NR,91,65,50,230,15,22,50,35
CHENNAI,30,28,30,50,73,72,78,61,34,27,108,NR,88,NR,99,67,55,260,16,24,60,56
