<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:34232501b4a6bb61223ee3b038db80e7f0ce7c5c6f8d0f476b7fd84ba74141be
size 9478
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,24,23,26,58,88,93,88,64,38,55,131,103,87,103,109,82,36,200,18,20,60,30
ALLAHABAD,28,24,26,60,85,120,100,65,40,40,142,105,85,97,105,100,40,170,19,20,65,25
AMRITSAR,32,23,29,60,85,90,95,75,36,45,145,110,120,110,100,NR,40,220,20,20,70,25
BATHINDA,32,22,24,62,88,96,90,65,38,45,153,105,90,98,109,85,35,210,18,20,62,30
CHANDIGARH,28,25,27,58,80,68,86,58,37,44,126,98,82,93,100,NR,33,220,16,20,55,40
DEHRADUN,26,27,30,63,96,104,102,85,40,43,140,112,90,112,112,NR,40,220,20,24,50,20
DELHI,34,25,27,73,95,110,105,72,40,46,167,136,101,122,122,105,58,241,19,28,52,35
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,26,22,24,62,80,98,110,65,40,44,153,120,69,92,126,81,38,180,18,20,60,30
GURGAON,40,19,21,60,75,70,70,55,34,42,150,98,93,98,104,82,40,220,17,30,80,20
HALDWANI,26,24,25,58,92,92,80,60,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,30,25,28,65,88,96,95,80,40,50,160,95,98,100,105,NR,35,270,20,20,80,35
HISAR,32,22,24,60,82,65,73,55,38,55,148,105,93,93,104,89,31,200,18,30,60,35
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JHANSI,30,22,25,70,95,80,80,60,40,50,90,110,85,NR,NR,NR,35,200,20,20,45,20
KANPUR,23,21,26,57,87,125,79,60,39,52,117,110,76,109,131,83,41,110,20,25,60,24
KARNAL,25,22,27,59,83,88,88,78,38,46,153,115,104,115,115,96,40,200,18,17,65,32
LUCKNOW,30,23,24,65,90,85,90,62,38,56,131,118,112,109,113,109,40,280,20,20,50,30
LUDHIANA,32,23,27,65,85,95,93,72,39,45,145,110,95,102,105,NR,40,210,20,20,70,40
MANDI,33,NR,27,66,100,114,96,68,40,50,140,130,100,88,NR,NR,36,320,20,25,75,40
MEERUT,36,25,27,74,98,80,88,80,38,52,NR,98,90,95,NR,89,45,200,20,20,65,30
PANCHKULA,35,20,25,60,75,70,68,70,40,46,160,100,90,95,90,75,45,210,19,20,50,25
RUDRAPUR,27,26,25,65,85,95,90,70,38,42,140,105,90,100,NR,NR,45,190,20,25,100,25
SHIMLA,34,NR,26,75,85,80,85,61,40,30,158,131,101,104,NR,NR,42,180,20,30,80,30
SOLAN,33,NR,27,65,93,95,100,60,40,39,NR,148,115,115,NR,NR,40,190,20,28,70,35
SRINAGAR,30,30,30,70,100,100,110,80,45,45,NR,140,100,110,145,NR,40,200,20,30,50,40
VARANASI,26,23,26,68,91,130,100,67,40,50,148,137,94,109,124,79,47,240,18,16,60,20
AHMEDABAD,25,23,24,60,72,90,85,70,37,52,130,95,74,87,89,75,45,220,10,30,80,20
AMBIKAPUR,25,20,35,70,85,60,95,55,38,40,190,98,65,90,109,NR,45,200,10,15,120,30
BHOPAL,27,24,26,65,90,70,90,60,36,48,105,98,68,90,85,72,40,250,16,20,50,15
BHUJ,23,21,22,58,86,60,68,55,35,50,102,85,72,86,87,70,43,220,15,20,60,20
BILASPUR,26,30,30,55,85,65,85,60,40,40,150,100,64,95,95,80,40,215,15,20,70,40
DURG,26,30,30,65,85,95,95,65,36,43,126,118,68,95,95,85,37,220,10,24,100,10
GWALIOR,30,26,28,60,88,82,84,60,40,45,135,105,80,88,105,76,40,200,18,24,42,20
INDORE,26,23,25,62,88,74,84,58,36,44,105,95,68,92,83,NR,40,220,15,27,45,28
JABALPUR,27,23,25,63,92,72,85,58,40,53,130,105,85,83,105,84,40,220,10,22,70,25
JAGDALPUR,26,27,30,56,90,56,65,55,40,55,137,109,79,93,98,82,34,180,10,25,120,25
JAIPUR,30,24,26,56,78,87,90,60,39,44,172,105,80,95,117,NR,36,160,17,20,35,20
JODHPUR,65,25,26,55,85,NR,90,60,37,40,138,126,NR,NR,NR,NR,40,200,NR,20,50,20
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,32,34,36,75,92,114,110,73,42,44,143,138,97,101,100,93,65,278,19,33,71,33
NAGPUR,32,30,28,60,88,69,79,60,40,45,122,100,73,102,100,90,45,201,18,24,62,18
NASHIK,38,33,31,75,73,76,75,58,39,37,116,102,76,74,89,73,45,248,11,32,44,31
PANAJI,42,33,32,80,90,155,120,75,39,50,175,148,117,106,117,106,57,250,20,35,65,35
PUNE,55,35,33,64,94,85,88,66,34,38,119,160,72,91,89,69,33,225,17,27,53,18
RAIPUR,24,30,28,65,90,90,80,60,36,42,138,115,70,98,102,80,40,180,12,25,55,20
RAJKOT,23,21,26,65,59,55,67,55,36,52,97,89,76,88,86,77,43,200,17,22,75,25
REWA,25,19,22,58,85,80,80,60,40,45,116,86,70,84,92,NR,42,210,12,24,70,18
SAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SURAT,28,27,26,64,82,87,88,57,37,52,119,122,82,110,100,97,45,210,10,34,72,24
UDAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BALASORE,28,35,28,62,82,100,96,64,40,38,NR,112,85,NR,105,106,48,200,20,30,50,25
BERHAMPUR,30,34,30,62,82,110,98,60,40,38,NR,115,88,NR,114,108,42,200,19,30,50,25
BHAGALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHUBANESHWAR,28,32,30,64,85,106,95,65,40,38,NR,120,92,NR,112,105,48,180,19,28,45,25
