<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:695f66786d567a42568bcf9f2ce03f870397619c2bf3d09762bc205a3ac18f6b
size 14052
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,35,20,24,70,115,110,115,95,38,54,175,160,140,150,175,129,45,235,21,20,43,35
DELHI,32,22,25,73,110,118,104,100,43,48,188,198,141,151,184,129,52,233,20,20,46,57
HISAR,30,21,24,70,100,100,90,100,42,50,180,185,140,155,180,130,45,240,20,16,25,18
KARNAL,28,22,24,72,104,104,95,96,45,58,174,173,139,149,166,135,45,258,20,18,43,35
PANCHKULA,34,22,26,75,105,100,100,95,40,54,192,187,154,165,192,143,50,258,20,21,31,31
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,35,NR,28,75,109,109,96,94,45,50,187,187,152,161,NR,NR,49,290,22,28,46,50
MANDI,34,NR,26,72,113,101,91,102,43,42,184,201,145,143,173,140,44,254,21,23,43,46
DHARAMSHALA,25,NR,25,73,110,100,99,90,43,40,NR,185,150,150,NR,NR,43,280,21,20,40,40
SOLAN,34,25,24,72,111,109,90,100,42,40,182,184,144,152,162,NR,47,260,22,28,42,35
UNA,36,NR,24,73,109,103,87,103,42,59,185,195,144,154,171,139,51,239,22,15,45,50
BILASPUR-HP,40,NR,24,72,108,99,92,99,43,51,NR,181,145,149,NR,NR,42,340,19,17,44,40
CHAMBA,24,NR,24,69,113,100,94,97,43,55,194,198,170,152,NR,139,43,301,21,14,31,34
SRINAGAR,33,30,36,85,120,120,113,110,47,45,NR,207,163,167,193,NR,52,300,22,30,43,60
JAMMU,35,24,26,75,113,112,105,105,48,45,NR,212,152,162,172,137,48,280,22,25,45,58
POONCH,36,25,29,87,115,115,103,90,47,64,NR,177,150,178,210,NR,50,290,21,28,50,70
KUPWARA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,30,20,26,85,123,107,113,105,42,54,NR,182,148,153,188,NR,55,307,20,19,28,30
LUDHIANA,35,22,27,78,108,110,108,105,43,50,185,192,140,162,180,NR,52,280,26,20,50,45
BATHINDA,40,21,26,78,109,118,107,100,42,50,195,171,141,152,180,131,50,280,26,16,48,52
LUCKNOW,32,22,24,81,100,110,95,91,43,56,235,NR,194,189,205,183,50,447,18,19,35,33
KANPUR,28,17,24,67,105,103,85,90,41,56,150,190,104,154,156,105,46,155,18,15,30,35
VARANASI,36,29,32,79,108,113,111,96,49,61,212,195,136,164,193,142,60,250,25,16,29,36
AGRA,30,22,24,75,105,100,98,95,41,57,190,180,132,156,157,130,42,350,22,18,30,45
JHANSI,34,18,22,67,97,91,80,82,39,51,175,183,150,151,153,134,35,225,18,17,31,39
MEERUT,34,24,26,73,109,111,111,99,42,56,182,171,162,170,180,139,47,433,20,21,37,66
ALLAHABAD,27,24,26,72,102,102,100,70,44,54,192,170,138,155,174,127,45,271,20,22,33,32
GORAKHPUR,24,20,22,71,94,88,96,93,44,47,198,188,100,98,103,92,39,187,19,18,42,44
SAHARANPUR,50,31,35,71,101,98,93,96,43,60,182,186,168,164,195,140,47,422,31,24,30,29
BAREILLY,40,19,26,83,110,114,107,112,41,55,185,184,143,158,188,140,43,402,20,14,33,48
AYODHYA,28,21,26,70,103,92,92,98,44,55,192,195,128,160,182,128,48,230,22,20,39,55
MORADABAD,27,21,27,81,110,108,103,93,44,55,249,183,145,143,181,136,42,277,23,26,38,55
ALIGARH,32,20,22,66,98,84,89,87,42,56,180,178,140,140,170,130,40,230,20,18,35,40
MIRZAPUR (VINDHYANCHAL),36,21,24,74,93,109,99,74,40,44,194,182,131,153,181,148,54,214,19,19,37,41
DEHRADUN,31,21,25,76,105,105,106,90,42,56,185,181,135,148,174,NR,45,265,21,19,30,43
HALDWANI,31,21,25,78,106,106,104,88,41,56,182,186,138,147,170,NR,46,262,21,20,30,45
RUDRAPUR,28,20,24,74,101,102,101,86,39,54,180,179,130,142,168,NR,43,260,20,18,28,38
HARIDWAR,34,22,27,79,108,110,106,91,43,58,187,190,140,150,178,NR,48,270,21,21,32,47
RAIPUR,33,31,36,76,99,101,104,92,42,50,167,148,98,135,155,135,50,440,20,NR,NR,NR
DURG,27,29,27,69,92,93,92,90,40,53,180,170,138,161,161,151,51,260,9,19,38,20
AMBIKAPUR,27,25,27,78,100,101,98,97,40,40,175,178,132,153,161,129,38,284,15,25,24,23
BILASPUR-CG,34,27,29,76,97,93,105,91,39,42,178,178,124,143,162,93,42,285,18,24,38,45
JAGDALPUR,27,25,33,68,69,88,88,88,39,62,175,192,108,141,144,125,32,308,19,18,42,45
DANTEWADA,41,32,37,82,108,111,104,100,44,66,221,200,124,149,164,135,61,298,20,23,42,42
PANAJI,39,36,34,79,110,115,115,105,43,48,185,175,165,155,165,132,58,307,20,28,38,58
AHMEDABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAJKOT,39,28,28,67,98,88,85,83,41,50,170,182,130,154,145,130,46,253,15,21,32,30
SURAT,32,29,28,68,107,104,91,84,38,54,165,160,92,124,138,104,49,338,16,20,40,40
BHUJ,28,27,27,72,120,110,100,95,43,53,178,160,140,155,175,135,52,275,15,21,37,23
