<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4d2d0302949c96d0f17093a8b8331f107bd6ac2253235ff13e1af5d40d3f030c
size 14019
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,35,20,24,70,115,110,115,95,38,54,175,160,140,150,175,129,45,235,21,20,29,40
DELHI,32,NR,25,74,108,122,104,100,43,48,191,196,146,158,186,134,49,227,20,18,28,29
HISAR,30,21,25,75,105,90,95,95,41,50,180,180,140,155,180,130,42,240,20,18,28,18
KARNAL,29,23,25,73,100,100,95,96,45,58,174,165,139,149,166,135,45,258,20,18,33,33
PANCHKULA,34,22,26,75,105,100,100,95,40,54,192,187,154,165,192,143,50,258,20,16,27,27
GURGAON,31,22,27,66,97,90,98,88,40,56,176,173,138,155,153,134,41,247,16,15,25,40
SHIMLA,35,NR,27,75,107,106,99,85,45,50,183,179,147,152,NR,NR,49,293,21,29,27,25
MANDI,35,NR,25,72,113,101,93,99,42,42,182,201,143,145,173,140,42,254,21,18,28,32
DHARAMSHALA,27,NR,25,75,110,100,100,90,42,40,NR,185,150,150,190,NR,42,280,21,20,25,40
SOLAN,33,NR,24,73,107,109,91,91,42,40,182,175,145,157,163,NR,42,260,22,27,29,25
UNA,36,NR,26,75,100,110,93,97,42,59,180,185,145,161,172,139,50,248,22,15,30,39
BILASPUR-HP,40,NR,23,71,106,97,90,99,42,51,NR,176,145,150,NR,NR,42,340,19,21,29,26
CHAMBA,23,NR,23,68,112,103,88,85,43,55,193,198,170,150,NR,139,36,219,21,17,39,29
SRINAGAR,32,30,36,87,120,120,117,110,47,45,NR,200,167,173,197,NR,50,300,22,32,38,40
JAMMU,35,23,25,75,113,110,105,105,45,45,NR,207,152,165,172,142,45,265,22,20,30,30
POONCH,35,25,29,80,113,108,103,92,47,64,NR,177,150,178,210,NR,45,290,21,25,40,40
KUPWARA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,30,20,26,85,123,107,113,105,42,54,NR,182,148,153,188,NR,55,307,20,19,28,30
LUDHIANA,35,22,30,80,108,120,110,105,40,50,185,187,142,160,175,NR,52,280,26,18,30,28
BATHINDA,38,21,30,78,107,115,105,100,41,49,207,174,143,158,181,131,48,287,27,16,28,28
LUCKNOW,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KANPUR,28,17,24,68,105,103,84,85,40,56,150,190,104,154,156,105,42,155,20,18,20,28
VARANASI,37,29,32,79,108,113,111,96,48,59,216,188,135,169,190,135,60,250,25,17,30,30
AGRA,30,22,24,75,110,105,100,95,40,57,190,180,132,155,157,130,42,350,22,15,25,25
JHANSI,34,18,22,67,97,85,80,82,39,51,182,170,150,151,184,134,35,225,18,17,23,16
MEERUT,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,26,23,26,72,102,103,101,71,44,54,193,171,139,155,174,127,45,271,20,22,36,34
GORAKHPUR,25,20,23,73,97,90,100,90,40,48,180,170,95,99,110,88,42,194,20,19,25,26
SAHARANPUR,50,31,35,71,101,98,93,96,43,60,182,186,168,164,195,140,47,422,31,24,30,29
BAREILLY,40,18,26,86,110,115,107,112,39,55,185,182,143,160,188,140,42,402,20,14,25,22
AYODHYA,28,21,25,70,102,92,92,95,41,55,183,193,125,160,185,135,48,232,22,16,31,31
MORADABAD,33,20,26,69,103,103,97,95,40,55,248,177,140,143,179,136,39,298,22,22,29,29
ALIGARH,32,20,22,66,102,84,84,85,40,56,180,190,140,140,170,130,40,230,20,20,35,30
MIRZAPUR (VINDHYANCHAL),35,20,24,75,96,114,103,77,41,43,198,185,131,156,185,153,51,209,19,19,31,39
DEHRADUN,31,21,26,80,104,105,106,90,40,54,174,169,134,145,162,NR,44,245,21,21,31,33
HALDWANI,30,21,25,80,105,106,107,88,41,52,173,169,137,147,163,NR,45,250,21,21,31,32
RUDRAPUR,28,20,24,79,102,103,103,86,39,50,169,164,130,141,159,NR,42,244,20,20,29,30
HARIDWAR,32,22,28,82,107,110,107,91,42,56,174,170,139,148,165,NR,46,256,21,21,32,34
RAIPUR,36,34,38,88,108,103,102,96,41,43,180,180,145,148,180,135,41,393,18,17,28,24
DURG,25,26,28,70,98,93,90,85,40,53,180,175,131,165,161,146,50,260,9,20,23,18
AMBIKAPUR,27,24,26,87,97,97,103,105,41,42,167,173,136,151,155,133,37,313,15,20,22,17
BILASPUR-CG,25,21,37,69,91,88,96,88,39,42,189,173,NR,140,161,NR,41,258,19,22,26,23
JAGDALPUR,33,26,33,69,74,89,89,87,39,62,175,168,108,138,144,120,32,308,19,18,26,28
DANTEWADA,39,32,34,92,112,112,109,103,42,62,176,200,131,162,173,152,52,562,20,20,30,28
PANAJI,39,36,32,82,110,115,115,102,43,48,188,175,165,155,165,139,58,307,20,28,32,22
AHMEDABAD,25,22,25,66,95,93,92,80,39,54,175,115,85,107,130,95,42,243,17,20,30,25
RAJKOT,35,26,28,68,98,87,86,83,41,52,172,176,113,152,153,129,44,253,15,19,28,23
SURAT,32,28,27,67,107,104,91,84,38,54,165,160,92,124,138,104,49,338,16,20,30,28
BHUJ,28,27,27,72,120,110,100,90,43,53,188,161,140,155,175,135,52,275,15,21,27,23
SELAMBA,53,26,28,72,83,82,88,85,39,43,167,167,113,147,147,127,50,257,15,35,45,34
WAGHAI,24,31,28,69,93,102,92,98,39,46,165,178,130,167,171,139,40,447,8,18,27,NR
BODELI,31,27,28,65,90,88,83,87,36,60,163,167,119,129,162,138,37,280,9,20,20,20
VAPI,35,28,35,85,110,110,120,80,30,29,160,170,140,160,160,130,50,470,21,18,26,15
BHOPAL,27,24,26,71,101,104,83,81,40,50,175,177,136,153,173,108,48,242,15,18,20,21
INDORE,37,24,27,80,101,99,101,79,40,55,170,172,128,151,170,105,45,270,18,19,21,19
GWALIOR,31,23,35,74,103,84,92,89,45,62,176,185,144,155,173,NR,45,255,21,16,20,22
JABALPUR,35,21,33,90,120,95,92,85,42,62,160,122,125,120,164,94,37,268,16,20,24,22
REWA,30,17,30,73,107,75,97,78,42,45,180,152,118,148,145,NR,50,387,15,15,22,20
SAGAR,34,19,24,64,99,93,73,96,40,64,157,146,131,147,150,124,39,239,17,15,18,17
JHABUA,30,22,26,80,109,98,99,98,40,46,178,187,149,151,178,NR,48,273,20,20,23,29
HOSHANGABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHAHDOL,25,26,22,73,96,91,95,81,38,66,175,177,132,168,172,NR,37,286,19,24,30,27
UJJAIN,38,24,28,85,101,101,105,85,40,55,171,171,131,153,173,105,45,278,20,22,25,21
MORENA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,34,38,42,88,117,135,131,110,41,49,187,197,155,144,159,127,65,312,22,20,29,18
NAGPUR,NR,NR,NR,NR,NR,NR,NR,NR,44,45,NR,NR,NR,NR,NR,NR,48,340,20,NR,NR,NR
PUNE,41,30,42,73,114,112,109,87,40,45,182,158,133,149,162,132,38,268,21,17,28,25
NASHIK,37,30,33,76,111,113,102,95,38,46,181,191,132,150,166,143,40,255,19,21,20,20
MANGAON-RAIGAD,55,NR,NR,NR,128,120,NR,NR,39,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,27,NR,NR
JAIPUR,38,24,28,72,100,100,91,94,43,44,209,200,130,170,187,NR,39,250,16,18,26,25
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,36,23,24,85,115,111,107,94,43,45,185,180,127,182,170,76,63,223,21,20,22,18
UDAIPUR,27,24,27,64,100,90,92,76,40,42,183,195,127,100,NR,116,62,246,21,15,25,20
BHARATPUR,31,20,25,75,105,120,102,88,42,58,190,180,130,150,NR,NR,42,280,22,18,30,25
AJMER,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BIKANER,40,33,30,66,121,110,103,104,39,40,185,183,135,171,227,143,42,247,24,32,35,30
PATNA,32,20,25,75,100,97,95,92,44,46,NR,185,132,160,190,150,45,300,18,22,35,30
BHAGALPUR,32,18,24,78,110,98,95,92,42,46,NR,188,130,178,186,150,44,265,10,18,36,38
PURNIA,26,20,24,65,98,94,92,89,42,46,NR,187,133,152,NR,129,40,403,12,12,22,43
DARBHANGA,28,21,24,68,103,108,98,94,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
