<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dbe4a696f9ce8566ca1c641c2367d300927d24b80dbdc9d8fea6fc1df08ba234
size 5238
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,24,27,15
DELHI,29,19,21,47,74,77,92,69,38,38,157,102,87,96,106,NR,40,198,17,26,26,19
HISAR,23,15,18,37,69,64,75,61,36,44,130,75,76,77,90,NR,32,160,16,20,18,8
KARNAL,24,17,20,42,70,65,100,64,38,41,143,79,87,98,98,NR,36,160,17,20,20,10
PANCHKULA,24,18,24,48,74,70,80,NR,37,46,125,90,75,90,106,NR,44,180,19,25,20,20
GURGAON,28,18,21,46,68,52,74,NR,34,46,143,91,74,87,92,NR,35,180,15,15,20,12
SHIMLA,32,NR,22,45,75,75,90,70,37,30,175,115,87,87,NR,NR,43,180,17,25,25,20
MANDI,29,NR,22,42,74,73,79,74,37,28,NR,112,82,86,NR,NR,33,295,14,23,23,10
SRINAGAR,26,20,22,65,70,NR,NR,NR,45,34,NR,105,82,NR,NR,NR,NR,320,17,25,20,NR
JAMMU,38,17,20,45,78,74,94,75,40,40,NR,107,86,107,119,82,44,220,17,30,25,20
AMRITSAR,35,18,21,55,72,63,70,62,38,40,144,94,69,92,99,NR,40,270,19,20,16,17
LUDHIANA,23,15,17,72,77,77,78,78,36,39,115,90,65,65,110,60,40,170,14,22,20,20
BATHINDA,35,17,20,46,77,77,97,72,40,40,147,102,90,94,122,NR,50,210,17,21,18,10
LUCKNOW,23,16,20,45,68,78,83,70,38,48,128,92,72,NR,NR,NR,44,225,16,25,20,15
KANPUR,19,16,20,48,70,76,86,70,36,48,115,90,82,NR,NR,NR,40,190,14,20,20,25
VARANASI,22,17,22,46,74,65,80,55,38,40,125,105,69,NR,NR,NR,37,230,16,24,24,20
AGRA,24,15,18,41,70,64,75,64,35,40,82,76,67,NR,NR,NR,32,250,15,14,15,15
DEHRADUN,21,16,20,50,70,65,107,77,35,36,132,82,80,83,126,NR,36,240,17,20,24,15
RAIPUR,25,22,27,40,65,60,85,60,35,36,110,100,80,85,90,80,40,190,10,22,24,23
PANAJI,34,29,27,53,73,83,105,73,35,42,NR,139,102,95,106,NR,43,165,16,29,38,28
AHMEDABAD,22,19,22,39,64,70,88,65,34,42,91,84,68,78,77,67,45,250,15,25,23,25
RAJKOT,24,20,20,35,70,70,90,70,34,44,83,70,65,76,74,64,40,260,15,22,23,25
BHOPAL,24,17,19,38,65,60,80,63,35,38,129,80,70,71,81,68,36,220,14,18,18,18
INDORE,26,17,20,40,68,68,74,70,35,37,110,91,75,86,95,NR,40,210,9,28,30,22
GWALIOR,27,16,17,55,62,53,64,48,36,35,155,81,78,77,105,60,32,190,15,20,20,20
JABALPUR,24,18,19,45,60,49,64,52,37,44,116,88,69,79,93,66,30,203,10,17,15,16
MUMBAI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
NAGPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAIPUR,26,17,21,34,63,66,75,63,35,32,NR,75,66,77,91,NR,33,150,15,20,15,12
JODHPUR,40,18,20,36,70,60,72,60,34,36,86,75,70,75,75,NR,33,200,14,15,17,13
KOTA,31,16,19,42,70,66,92,57,36,30,92,86,75,86,90,80,34,160,15,22,20,18
PATNA,30,19,20,38,60,62,76,63,35,34,NR,87,69,90,89,100,NR,170,16,18,22,17
BHAGALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
