<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4bdc954aeb0cfb76d8837773cc9ddfbf38da7ee5608225ca6f71ef0cb246b209
size 14053
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,35,20,24,70,115,110,115,95,38,54,175,160,140,150,175,129,45,235,21,20,29,40
DELHI,32,NR,25,73,110,123,102,100,43,48,189,201,145,155,187,132,50,227,20,19,33,40
HISAR,30,21,25,75,105,90,95,100,41,50,180,180,140,155,180,130,42,240,20,18,25,18
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,34,22,26,75,105,100,100,95,40,54,192,187,154,165,192,143,50,258,20,21,31,31
GURGAON,31,22,27,66,97,90,98,88,40,56,176,173,138,155,153,134,41,247,16,15,25,32
SHIMLA,35,NR,28,75,107,109,99,92,45,50,184,183,149,156,NR,NR,48,290,22,28,30,36
MANDI,34,NR,25,70,111,99,91,101,43,42,184,201,145,143,173,140,44,254,21,21,29,34
DHARAMSHALA,26,NR,25,73,110,100,100,90,43,40,NR,185,150,150,190,NR,43,280,21,20,25,40
SOLAN,33,NR,24,73,107,109,92,93,43,40,183,183,145,155,165,NR,44,260,22,27,29,25
UNA,36,NR,24,74,109,103,87,103,42,59,185,195,144,154,172,139,51,239,22,15,34,44
BILASPUR-HP,40,NR,23,71,106,99,93,99,43,51,NR,181,145,150,NR,NR,42,340,19,17,32,38
CHAMBA,23,NR,24,68,112,98,88,86,43,55,193,198,170,150,NR,139,36,219,20,17,21,29
SRINAGAR,33,30,35,90,117,117,110,110,47,45,NR,203,157,180,217,NR,51,293,22,32,40,47
JAMMU,35,23,25,75,113,110,105,105,46,45,NR,212,152,162,172,142,46,275,22,20,33,48
POONCH,35,25,29,80,113,110,103,90,47,64,NR,177,150,178,210,NR,50,290,21,25,40,58
KUPWARA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,30,20,26,85,123,107,113,105,42,54,NR,182,148,153,188,NR,55,307,20,19,28,30
LUDHIANA,35,22,30,78,108,110,108,105,42,50,185,187,140,157,175,NR,52,280,26,18,33,45
BATHINDA,38,21,30,78,108,117,107,102,42,50,200,174,141,156,181,131,48,287,26,15,33,48
LUCKNOW,32,22,25,79,100,115,95,91,45,56,246,213,200,194,211,185,50,450,18,18,32,36
KANPUR,28,17,24,68,105,103,84,85,40,56,150,190,104,154,156,105,44,155,20,18,20,35
VARANASI,36,29,32,78,107,114,113,95,49,59,214,191,135,166,193,139,60,250,25,16,27,27
AGRA,30,22,24,74,110,105,100,96,41,57,190,180,132,155,157,130,42,350,22,16,30,35
JHANSI,34,18,22,67,97,88,80,82,39,51,182,170,150,151,184,134,35,225,18,17,25,17
MEERUT,34,24,26,71,109,108,111,99,40,56,182,171,162,170,177,139,46,433,20,20,29,28
ALLAHABAD,26,23,26,72,102,103,101,71,44,54,193,171,139,155,174,127,45,271,20,21,33,32
GORAKHPUR,24,20,22,71,94,89,99,94,40,48,189,179,94,99,105,87,40,188,20,18,25,27
SAHARANPUR,50,31,35,71,101,98,93,96,43,60,182,186,168,164,195,140,47,422,31,24,30,29
BAREILLY,40,18,26,86,110,115,107,112,41,55,185,184,143,160,188,140,43,402,20,13,25,23
AYODHYA,26,21,25,72,102,92,92,95,41,53,182,193,125,155,180,135,40,232,22,16,31,31
MORADABAD,33,20,26,72,105,105,97,95,40,55,250,177,140,143,179,136,39,303,22,23,32,27
ALIGARH,32,20,22,66,98,84,89,87,41,56,180,190,140,140,170,130,40,230,20,20,35,30
MIRZAPUR (VINDHYANCHAL),37,20,23,74,94,109,97,75,41,44,195,184,133,154,183,151,49,211,19,18,33,39
DEHRADUN,31,21,26,80,104,105,106,90,40,54,180,178,134,145,170,NR,44,245,21,21,31,33
HALDWANI,30,21,25,80,105,106,107,88,41,54,178,180,137,147,168,NR,45,254,21,21,30,32
RUDRAPUR,28,20,24,79,102,103,103,86,39,50,175,172,130,141,162,NR,42,244,20,20,29,30
HARIDWAR,33,22,28,82,107,110,107,91,42,56,182,184,140,148,176,NR,46,256,21,21,32,34
RAIPUR,37,37,40,90,108,105,108,99,41,43,180,180,145,148,180,135,41,393,18,17,28,24
DURG,26,26,27,69,91,89,88,83,40,53,180,167,131,160,161,141,51,260,9,21,25,18
AMBIKAPUR,27,25,28,78,100,102,100,97,41,41,175,178,131,151,162,128,39,286,15,24,27,27
BILASPUR-CG,42,29,29,72,97,92,98,89,40,41,177,178,137,138,157,73,43,275,19,35,27,27
JAGDALPUR,27,25,32,68,69,88,88,88,39,62,175,168,108,138,144,120,32,308,19,18,26,28
DANTEWADA,41,32,37,82,108,111,104,100,44,66,221,200,124,149,164,135,61,NR,20,23,34,40
PANAJI,39,36,34,79,110,115,115,102,43,48,188,175,165,155,165,138,58,307,20,28,32,28
AHMEDABAD,25,22,25,66,95,93,92,80,39,54,176,115,85,107,130,95,42,243,17,20,30,25
RAJKOT,37,26,28,67,98,88,88,83,41,52,170,178,118,154,147,129,46,253,15,20,30,26
SURAT,32,28,27,67,107,104,91,84,38,54,165,160,92,124,138,104,49,338,16,19,30,40
BHUJ,28,27,27,72,120,110,100,90,43,53,188,161,140,155,175,135,52,275,15,21,27,23
