<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7ba4fccda5474f29ffbaaab7bebd741926fb9c1bd1840899a43893e92a44ba31
size 12843
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,37,23,24,67,108,105,109,88,39,51,170,150,130,140,140,115,47,235,20,12,24,18
DELHI,30,NR,25,75,120,122,103,90,38,46,200,186,142,164,200,134,50,233,20,20,25,18
HISAR,32,21,25,75,110,100,100,95,38,50,190,165,140,158,175,140,38,240,20,15,22,10
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,34,22,26,72,110,110,105,95,38,52,220,176,154,176,209,143,45,245,20,16,21,16
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,35,NR,26,78,110,114,111,78,40,50,179,164,140,148,NR,NR,45,300,21,19,28,15
MANDI,35,NR,25,77,108,105,108,80,41,40,185,174,140,148,177,129,38,245,21,18,24,20
DHARAMSHALA,27,NR,25,82,111,111,110,86,41,40,NR,178,150,150,190,NR,42,280,21,15,20,20
SOLAN,33,NR,24,76,112,111,104,80,38,40,178,170,135,144,148,NR,39,260,21,15,20,15
UNA,31,NR,24,76,110,102,100,90,37,50,178,165,144,155,178,144,42,235,21,15,25,16
BILASPUR-HP,39,NR,24,69,107,104,105,81,38,51,NR,168,137,142,NR,NR,35,330,19,16,27,14
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,35,22,25,80,120,115,112,90,44,45,NR,188,152,170,175,147,43,303,21,20,27,20
POONCH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,35,22,27,75,110,120,105,95,39,50,190,174,148,162,185,NR,50,247,25,14,23,13
BATHINDA,35,21,29,82,118,120,112,87,39,50,NR,155,145,159,173,131,44,287,25,18,27,18
LUCKNOW,34,23,24,77,110,158,105,78,38,52,187,182,172,167,178,167,45,413,18,20,25,21
KANPUR,30,18,24,72,115,105,89,77,40,56,140,140,97,139,145,98,43,155,20,20,25,15
VARANASI,36,29,32,81,118,115,115,94,44,62,209,179,129,163,171,119,53,250,25,18,22,22
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JHANSI,34,18,22,71,102,100,97,82,39,51,182,168,131,158,187,147,35,225,18,17,19,11
MEERUT,37,25,27,84,105,102,108,92,38,56,170,179,167,170,180,142,40,445,20,20,27,12
ALLAHABAD,29,23,29,74,105,146,103,73,42,53,196,171,143,156,181,135,45,260,20,22,30,21
GORAKHPUR,26,21,24,75,110,105,125,90,41,46,180,180,95,100,115,90,45,200,20,20,25,20
SAHARANPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BAREILLY,NR,NR,NR,NR,NR,NR,NR,NR,40,56,110,180,130,170,200,NR,50,360,20,12,30,25
AYODHYA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MORADABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALIGARH,29,20,21,80,110,108,99,99,37,54,176,176,154,176,176,154,40,225,19,10,25,10
MIRZAPUR (VINDHYANCHAL),NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
