<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:386bf87fe4efbaecef83356c61bef9f223ecb121925c6b7816b1be74cb616fde
size 4895
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,25,18,20,49,72,62,72,50,40,35,108,95,68,87,95,108,32,265,14,13,11,12
DELHI,26,19,20,72,81,72,75,62,40,30,160,105,77,94,106,NR,39,186,16,18,20,18
HISAR,24,15,17,61,68,68,70,NR,40,42,145,87,77,88,95,NR,33,150,15,20,18,20
KARNAL,21,15,17,56,62,55,NR,NR,38,37,129,89,72,88,90,NR,31,140,12,14,13,26
SHIMLA,30,NR,22,70,72,65,75,55,44,28,159,132,82,91,NR,NR,45,160,16,20,20,15
MANDI,25,NR,18,67,74,63,73,53,41,24,137,129,NR,75,NR,NR,38,255,14,13,12,18
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,28,16,18,68,84,70,70,60,42,34,154,127,78,101,103,77,44,220,16,20,24,16
AMRITSAR,29,15,19,61,69,47,72,59,42,35,128,101,74,89,90,NR,36,210,16,22,18,16
LUDHIANA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,26,15,17,65,66,69,75,54,42,32,113,114,76,91,95,NR,44,185,16,14,18,14
LUCKNOW,18,15,17,68,70,67,77,56,39,40,146,110,66,NR,NR,NR,45,228,16,20,15,24
KANPUR,15,16,17,65,65,60,70,65,40,38,115,100,70,NR,NR,NR,40,160,14,16,16,20
VARANASI,16,15,17,64,74,65,80,50,40,36,125,100,69,NR,NR,NR,36,200,16,15,20,19
AGRA,20,15,17,65,72,56,62,52,40,36,110,95,82,NR,NR,NR,34,230,12,15,12,20
DEHRADUN,16,15,20,70,70,68,76,NR,40,34,105,95,80,99,NR,NR,32,200,15,18,18,15
RAIPUR,21,20,20,68,72,54,66,50,40,30,140,100,87,86,95,80,40,180,8,18,15,12
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,20,15,16,58,62,58,64,43,36,38,137,89,62,78,82,57,48,250,14,17,12,21
RAJKOT,20,18,17,68,65,57,75,50,37,40,132,87,60,81,80,54,50,260,14,15,12,11
BHOPAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
INDORE,24,17,20,62,72,57,70,52,38,33,151,97,66,84,102,NR,43,190,8,15,12,12
GWALIOR,30,15,18,60,62,50,62,45,38,36,165,93,73,82,110,53,34,190,15,20,20,20
JABALPUR,18,14,20,50,65,45,60,50,38,40,140,95,65,72,80,60,29,190,10,15,10,15
MUMBAI,25,24,28,78,80,80,82,56,40,36,133,91,88,82,96,63,48,275,16,19,19,12
NAGPUR,30,24,27,64,71,58,63,54,40,30,163,130,92,102,114,80,41,220,13,21,20,16
JAIPUR,23,17,18,57,64,46,65,50,38,26,132,89,63,82,NR,NR,33,150,12,10,14,13
JODHPUR,34,16,17,58,58,46,57,NR,37,40,122,108,70,97,NR,NR,24,230,15,13,15,10
KOTA,24,16,18,60,75,65,65,52,38,28,165,100,80,80,NR,NR,44,200,7,10,11,10
PATNA,25,15,17,62,69,56,69,49,39,30,NR,101,59,92,86,65,NR,155,11,15,14,20
BHAGALPUR,24,19,21,58,71,62,69,61,42,31,NR,110,71,82,83,60,39,230,12,16,15,24
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHUBANESHWAR,21,18,20,63,62,54,70,54,38,26,NR,100,60,90,93,64,40,130,15,14,20,16
CUTTACK,20,NR,20,63,67,47,70,50,38,26,NR,100,61,NR,93,64,36,160,15,14,19,20
SAMBALPUR,20,17,20,63,63,50,68,44,38,26,NR,96,61,88,95,64,36,150,16,15,17,16
KOLKATA,21,NR,20,72,75,62,82,50,40,28,138,106,65,86,93,55,NR,120,8,14,22,28
SILIGURI,19,16,20,61,62,69,66,64,40,30,NR,102,77,91,103,NR,NR,100,8,16,18,25
PORT BLAIR,47,27,39,76,81,NR,NR,58,45,44,132,141,95,NR,102,76,53,318,14,22,26,30
ITANAGAR,20,NR,24,70,80,80,85,75,45,40,121,132,110,121,169,NR,45,NR,12,20,25,50
GUWAHATI,17,19,21,62,57,60,72,51,41,36,NR,95,82,NR,105,78,NR,140,NR,18,19,35
SHILLONG,18,NR,21,70,66,53,79,53,44,NR,97,101,84,NR,NR,96,NR,200,16,18,25,35
AIZAWL,30,NR,27,NR,NR,80,75,70,45,NR,NR,115,NR,NR,108,NR,NR,280,20,30,30,80
DIMAPUR,17,16,17,55,60,45,65,60,45,NR,100,99,75,NR,NR,NR,NR,160,10,25,25,35
AGARTALA,17,NR,19,64,58,54,69,69,44,29,NR,108,56,NR,NR,NR,34,140,13,22,23,39
VIJAYWADA,22,26,26,68,68,59,70,57,40,33,115,84,64,NR,84,59,41,183,8,18,19,16
BENGALURU,27,21,25,67,75,71,72,NR,39,24,81,NR,60,61,79,59,45,300,14,22,16,13
DHARWAD,26,28,29,73,81,82,72,NR,40,28,110,NR,72,83,86,66,36,190,12,20,13,10
T.PURAM,33,22,25,93,58,68,67,58,38,40,158,126,102,67,102,68,44,143,10,25,43,18
ERNAKULAM,32,23,22,72,56,64,74,55,44,34,89,111,78,NR,96,73,47,112,12,25,51,16
KOZHIKODE,33,30,36,72,79,68,72,65,40,34,142,131,95,NR,96,69,43,138,10,23,39,14
PUDUCHERRY,29,26,25,74,80,66,80,55,38,29,132,126,78,NR,86,59,55,190,15,20,18,12
