<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4a8e002f6ba2a9a978a9d16f8f1e894bc3ecbd0e4c9a76e81708c6ad73545104
size 13144
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,37,20,24,70,107,111,109,84,40,55,174,157,141,138,157,115,48,238,21,18,29,35
DELHI,32,NR,24,75,110,120,98,88,38,48,187,179,142,160,189,132,50,223,20,18,33,43
HISAR,28,21,23,65,100,90,90,85,38,50,180,150,138,145,180,130,40,240,20,20,25,20
KARNAL,27,21,23,67,99,99,100,87,37,50,167,149,137,147,162,131,40,253,20,22,32,41
PANCHKULA,34,22,26,75,105,95,100,90,40,54,203,187,154,181,192,143,50,258,20,16,27,42
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,35,NR,26,72,105,105,101,74,40,50,179,169,142,146,NR,NR,45,300,21,25,32,30
MANDI,35,NR,24,71,108,94,88,85,39,40,185,181,138,144,176,135,40,249,21,18,35,35
DHARAMSHALA,27,NR,25,71,111,101,105,85,41,40,NR,180,145,145,190,NR,41,280,21,20,30,60
SOLAN,32,NR,24,69,106,102,89,86,39,40,180,170,144,150,153,NR,41,260,20,22,32,25
UNA,34,NR,22,69,103,97,88,92,37,60,176,175,142,153,NR,130,43,245,20,17,29,39
BILASPUR-HP,40,NR,23,67,104,90,88,85,38,51,NR,161,140,147,NR,NR,39,340,19,21,34,33
SRINAGAR,31,29,35,92,117,107,100,90,44,43,NR,177,153,173,192,NR,50,293,20,30,37,43
JAMMU,35,22,25,73,112,110,103,90,43,45,NR,192,147,165,177,135,44,300,21,20,35,40
POONCH,36,25,30,85,113,113,100,95,45,64,NR,177,150,177,200,NR,41,300,21,23,40,50
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,35,22,27,75,102,115,100,87,38,50,195,172,140,157,180,NR,50,280,26,18,33,43
BATHINDA,38,21,30,75,108,110,107,88,38,49,NR,154,142,155,185,129,45,287,25,16,32,42
LUCKNOW,28,21,23,70,100,135,95,78,38,56,224,189,183,172,189,177,50,430,18,18,31,40
KANPUR,28,16,24,68,98,99,85,76,40,56,145,175,102,149,152,105,42,155,20,20,25,35
VARANASI,37,29,32,78,109,116,114,94,43,60,209,173,125,167,184,121,53,250,25,20,32,37
AGRA,30,21,24,70,105,100,NR,80,38,57,175,155,130,150,152,128,40,350,20,16,30,40
JHANSI,34,18,22,65,96,92,74,81,39,52,182,170,150,151,184,134,36,225,18,17,22,13
MEERUT,35,24,27,85,108,110,109,103,36,56,175,170,162,163,177,139,42,437,20,19,31,54
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,26,20,24,75,99,90,100,85,41,48,180,175,95,99,115,89,45,199,20,20,30,40
SAHARANPUR,52,35,37,70,100,103,90,75,36,53,177,179,160,147,195,122,33,270,19,16,23,22
BAREILLY,50,18,24,90,115,120,120,115,39,56,190,170,150,160,190,145,45,400,20,12,30,50
AYODHYA,30,22,25,75,105,100,95,90,40,60,200,180,125,160,180,140,45,250,20,20,35,40
MORADABAD,45,23,32,97,105,107,103,103,40,55,180,178,182,173,173,180,52,303,28,23,26,23
ALIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MIRZAPUR (VINDHYANCHAL),NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RUDRAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAIPUR,53,44,40,105,118,122,119,100,41,43,188,184,148,158,180,145,41,400,18,17,27,23
DURG,28,30,28,66,96,96,88,84,38,58,170,169,126,170,170,147,47,260,9,20,26,24
AMBIKAPUR,26,22,26,91,101,100,109,71,40,40,130,140,80,140,145,135,40,330,10,20,25,10
BILASPUR-CG,25,26,30,62,95,80,100,70,34,40,91,154,123,133,163,112,40,455,19,26,28,28
JAGDALPUR,32,25,32,63,63,88,93,77,39,62,175,168,108,138,138,118,32,282,19,18,26,28
PANAJI,39,36,30,82,108,115,115,92,38,48,188,175,165,155,165,132,52,307,18,28,32,28
