<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:463f55cbf34b92dee651155722b4f6fb2b9407b25c2782032691ab085d1605e6
size 5499
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,18,22,30
DELHI,30,19,21,49,81,83,89,80,36,38,146,106,83,88,105,NR,43,205,16,37,34,36
HISAR,24,16,19,37,66,65,72,58,37,44,130,77,85,77,92,NR,32,170,16,25,16,32
KARNAL,24,19,22,40,70,75,87,68,37,41,143,79,87,98,98,NR,39,160,17,25,27,43
PANCHKULA,25,19,24,48,74,70,80,NR,37,45,130,90,75,90,106,NR,48,180,20,25,25,40
GURGAON,28,18,21,46,68,52,74,NR,34,46,143,91,74,87,92,NR,35,180,15,30,30,35
SHIMLA,32,NR,22,46,85,75,90,70,35,NR,175,115,87,87,NR,NR,40,160,17,35,30,40
MANDI,30,NR,20,46,78,82,90,80,36,28,NR,112,79,81,NR,NR,35,NR,17,34,25,40
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,32,17,21,43,85,82,88,75,40,40,148,114,80,115,126,89,46,232,17,40,30,30
AMRITSAR,32,18,21,51,72,65,88,63,40,38,135,96,71,92,98,NR,42,245,18,40,20,40
LUDHIANA,23,16,18,45,75,75,95,80,35,42,125,90,70,80,100,60,40,175,15,25,25,30
BATHINDA,29,18,21,49,83,92,98,76,37,42,151,107,88,92,118,NR,56,210,17,26,30,37
