<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cbc70252fec1bb8516d27f4461f0d729eb07b47f6b8105d5f47d7ece3fe5e3eb
size 4897
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,25,18,20,49,72,62,72,50,40,35,108,95,68,87,95,108,32,265,14,14,11,12
DELHI,26,19,20,71,80,73,76,62,40,30,158,106,77,94,106,NR,40,188,16,16,20,18
HISAR,24,15,17,61,68,68,70,NR,40,42,145,87,77,88,95,NR,33,150,15,17,20,20
KARNAL,21,15,17,56,64,55,NR,NR,38,37,129,89,72,88,92,NR,31,140,12,13,13,26
SHIMLA,30,NR,22,70,72,65,75,55,42,28,159,132,82,91,NR,NR,40,160,16,16,20,20
MANDI,24,NR,20,67,74,61,74,50,41,24,137,129,63,75,NR,NR,34,255,14,15,15,15
SRINAGAR,20,19,20,60,65,NR,NR,NR,36,30,NR,116,84,NR,NR,NR,NR,320,15,20,20,NR
JAMMU,28,16,18,64,80,68,76,58,45,34,154,125,77,101,103,77,42,220,16,18,22,20
AMRITSAR,30,16,19,60,69,46,72,59,42,36,130,99,65,88,91,NR,36,230,16,20,18,14
LUDHIANA,24,14,19,62,71,70,78,73,40,35,130,115,75,90,116,76,45,180,14,20,20,15
BATHINDA,27,15,17,65,64,70,76,53,43,32,113,113,76,87,96,NR,44,185,16,13,18,17
LUCKNOW,18,15,17,69,70,67,77,56,39,40,146,110,67,NR,NR,NR,45,228,16,20,15,24
KANPUR,15,16,17,65,65,60,70,65,40,38,115,100,70,NR,NR,NR,40,160,14,16,16,25
VARANASI,16,15,17,64,74,65,80,50,40,36,125,100,69,NR,NR,NR,36,200,16,15,16,19
AGRA,20,14,16,66,70,56,64,52,38,36,110,91,80,NR,NR,NR,30,240,13,16,20,20
DEHRADUN,16,16,20,70,70,68,76,NR,40,34,105,95,78,99,NR,NR,30,200,15,18,18,15
