<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2c17aa69dda2ec7d172573dab0e4a7d16bec8878b7503c1644a53a984183a67c
size 4860
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,25,18,20,49,72,62,72,50,40,35,108,95,68,87,95,108,32,265,14,9,14,12
DELHI,26,19,20,72,80,71,80,61,38,30,160,108,76,97,108,NR,38,194,16,10,22,14
HISAR,24,15,17,61,68,68,70,NR,39,42,145,87,77,88,95,NR,33,150,15,9,20,15
KARNAL,21,17,20,54,64,52,NR,NR,38,37,131,95,68,86,98,NR,31,140,12,9,18,15
SHIMLA,30,NR,22,60,72,65,75,52,40,28,176,132,77,91,NR,NR,40,160,16,NR,22,15
MANDI,24,NR,20,63,74,58,77,53,38,24,140,126,71,75,NR,NR,32,255,14,16,17,15
SRINAGAR,20,19,20,60,65,NR,NR,NR,36,30,NR,116,84,NR,NR,NR,NR,340,15,20,20,NR
JAMMU,30,18,19,58,78,68,78,58,43,35,154,119,62,95,107,73,38,215,16,15,20,20
AMRITSAR,33,17,20,52,69,42,74,55,37,36,128,99,70,90,87,NR,32,235,17,10,22,12
LUDHIANA,24,14,19,63,72,71,78,74,38,35,NR,115,75,90,115,75,44,180,14,10,25,8
BATHINDA,29,16,19,69,70,68,81,57,40,33,158,111,76,90,107,NR,43,185,16,6,16,11
LUCKNOW,18,15,18,70,70,68,80,57,39,40,146,110,68,NR,NR,NR,42,228,16,10,18,23
KANPUR,15,16,17,65,65,60,70,65,40,38,115,100,70,NR,NR,NR,38,190,14,8,20,10
VARANASI,16,15,17,60,70,65,80,50,38,36,125,100,69,NR,NR,NR,36,200,16,10,20,12
AGRA,19,15,20,66,70,58,60,54,40,36,115,92,80,NR,NR,NR,30,240,14,8,12,12
DEHRADUN,16,17,20,60,66,58,74,NR,38,34,108,95,66,93,NR,NR,33,220,16,12,22,19
RAIPUR,21,22,22,70,70,55,65,50,36,30,132,100,79,85,94,78,40,180,8,16,15,10
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,20,15,16,55,60,55,67,41,36,38,150,89,60,83,85,57,48,250,14,18,12,10
RAJKOT,21,19,21,62,66,60,78,47,35,40,147,91,60,82,84,55,50,260,14,18,14,6
BHOPAL,20,14,16,63,70,54,62,44,38,35,125,74,58,74,75,58,36,165,12,15,12,12
INDORE,24,17,20,58,68,50,70,50,36,33,158,100,60,88,105,NR,40,180,8,15,14,10
GWALIOR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JABALPUR,16,13,17,54,70,42,60,45,38,40,146,97,76,82,90,65,30,180,10,14,18,7
MUMBAI,26,28,32,85,80,76,87,56,38,36,132,88,80,84,96,62,47,280,16,22,16,17
NAGPUR,30,25,27,63,71,59,64,55,40,30,162,130,92,102,112,84,41,218,13,17,18,8
JAIPUR,23,17,18,54,63,46,65,49,38,26,132,89,63,82,NR,NR,33,150,12,10,18,10
JODHPUR,35,17,18,50,58,44,59,NR,37,35,137,115,70,99,NR,NR,23,235,15,12,16,15
KOTA,24,16,18,55,75,52,65,53,37,28,167,100,85,85,NR,NR,40,200,7,7,8,4
PATNA,25,15,17,57,66,54,69,44,37,30,NR,100,50,93,88,60,NR,150,11,13,18,16
BHAGALPUR,23,18,20,60,68,60,64,52,NR,32,NR,98,64,80,90,62,NR,NR,NR,8,18,12
