<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e5a830bbd8737bb1f2688ee086a345a49f013b5a1e26266545e2e5d25d33047d
size 4637
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,25,18,20,49,72,62,72,50,40,35,108,95,68,87,95,108,32,265,14,16,12,15
DELHI,26,19,20,70,84,75,76,66,41,30,166,108,87,97,107,NR,42,180,16,19,15,20
HISAR,24,15,17,61,68,68,70,NR,38,42,145,87,77,88,95,NR,33,150,15,20,15,30
KARNAL,19,14,16,59,63,55,NR,NR,38,37,133,90,74,87,92,NR,31,140,12,16,13,30
SHIMLA,30,NR,20,70,72,65,75,55,41,28,159,137,88,93,NR,NR,42,160,16,20,15,20
MANDI,24,NR,17,69,76,63,74,57,41,24,140,126,81,82,NR,NR,38,275,14,15,14,25
SRINAGAR,20,19,20,60,65,NR,NR,NR,36,28,NR,119,82,NR,NR,NR,NR,320,15,20,15,NR
JAMMU,27,16,18,65,75,68,66,55,43,30,154,126,70,95,104,77,40,205,16,22,15,25
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,24,14,19,60,68,65,63,60,40,35,130,110,75,88,114,75,45,180,14,20,20,20
BATHINDA,27,15,17,69,67,76,82,59,43,32,126,114,87,96,107,NR,43,185,16,13,14,15
LUCKNOW,20,15,17,71,72,77,76,62,40,40,146,109,77,NR,NR,NR,43,228,16,20,12,25
KANPUR,15,16,17,65,65,60,70,55,40,38,115,100,70,NR,NR,NR,40,160,14,16,12,35
VARANASI,16,15,17,64,74,65,80,52,40,NR,130,105,69,NR,NR,NR,36,200,16,18,12,25
AGRA,19,15,17,65,72,55,62,52,40,34,100,94,80,NR,NR,NR,35,230,12,16,10,15
DEHRADUN,17,17,20,68,70,60,80,NR,40,36,91,95,72,96,NR,NR,42,150,15,20,14,20
RAIPUR,21,22,24,72,75,58,70,50,39,30,140,100,90,90,97,80,40,180,8,18,10,16
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,19,15,16,60,62,54,64,45,36,38,123,88,67,78,83,60,48,250,14,19,16,28
RAJKOT,21,19,17,70,72,65,74,55,37,40,121,90,65,83,83,62,48,260,14,15,10,10
BHOPAL,19,14,16,63,70,54,62,44,32,35,120,74,58,72,73,58,36,165,12,15,10,20
INDORE,24,17,20,65,70,55,65,53,38,33,150,93,74,83,98,NR,40,185,7,20,10,10
MUMBAI,25,25,29,82,86,83,84,58,40,36,129,95,88,90,95,63,48,260,16,17,13,17
NAGPUR,28,22,26,64,69,56,59,50,38,30,160,130,91,97,112,80,41,190,13,18,18,17
JAIPUR,23,17,16,55,67,47,65,50,38,26,136,91,65,84,NR,NR,33,150,12,14,12,24
JODHPUR,32,16,17,58,55,48,55,NR,38,36,130,113,67,98,NR,NR,24,230,15,14,10,15
KOTA,24,18,18,60,75,65,65,52,38,28,165,100,80,80,NR,NR,40,200,7,12,7,16
PATNA,25,15,17,62,69,56,64,50,40,30,NR,102,66,94,88,74,NR,155,11,14,12,33
BHAGALPUR,24,16,17,60,70,60,70,58,40,30,NR,110,70,80,83,57,34,230,12,15,12,24
RANCHI,28,20,20,68,74,NR,NR,NR,40,NR,160,105,65,NR,NR,NR,NR,230,16,16,12,20
BHUBANESHWAR,21,18,20,63,64,56,62,54,39,26,NR,99,65,90,93,66,38,130,15,14,12,16
CUTTACK,20,NR,20,64,66,50,63,53,40,26,NR,100,67,NR,93,66,36,160,15,15,12,20
SAMBALPUR,20,18,20,63,63,51,63,47,40,26,NR,96,65,94,96,67,36,150,16,14,12,16
KOLKATA,21,NR,19,68,74,60,80,50,41,28,138,105,74,86,93,67,NR,120,8,14,16,30
SILIGURI,19,17,19,65,62,72,66,64,41,30,NR,103,77,91,103,NR,NR,100,6,16,16,25
PORT BLAIR,41,25,37,81,84,NR,NR,59,45,44,132,141,100,NR,105,86,49,318,14,22,20,36
ITANAGAR,20,NR,24,70,80,70,75,65,42,40,99,121,NR,121,NR,NR,NR,NR,14,20,20,30
GUWAHATI,17,20,21,64,57,60,70,52,41,36,NR,97,82,NR,105,78,NR,140,NR,18,15,35
SHILLONG,18,NR,21,70,66,66,79,54,44,NR,97,100,90,NR,NR,96,NR,200,16,18,23,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DIMAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AGARTALA,16,NR,19,63,58,54,66,68,41,29,NR,108,55,NR,NR,NR,34,140,13,17,16,29
VIJAYWADA,22,26,26,68,68,59,70,57,42,33,114,84,69,NR,89,62,38,183,8,18,13,8
BENGALURU,27,21,23,68,76,77,71,NR,39,24,85,NR,63,64,83,68,37,300,14,19,12,9
DHARWAD,26,27,29,71,81,77,71,NR,39,28,110,NR,72,NR,88,65,35,190,12,21,13,11
T.PURAM,30,25,24,77,64,75,69,60,43,30,126,119,104,67,100,77,43,133,10,26,35,20
ERNAKULAM,30,25,22,71,64,62,69,55,39,30,92,119,75,74,95,NR,46,115,12,26,36,20
