<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c5741a3759074108bdd7a7c2298e107381d76f901e0caf8e0026d23698c6e9ed
size 5444
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,24,24,32
DELHI,31,19,21,49,81,83,90,80,36,38,147,106,84,88,105,NR,42,205,16,36,34,35
HISAR,24,16,19,37,66,65,72,58,37,44,130,77,85,77,92,NR,32,170,16,24,19,30
KARNAL,24,18,21,40,70,75,87,68,37,40,143,79,87,98,98,NR,39,160,17,25,27,43
PANCHKULA,25,19,24,48,74,70,80,NR,37,45,130,90,75,90,106,NR,48,180,20,25,25,35
GURGAON,28,18,21,46,68,52,74,NR,34,46,143,91,74,87,92,NR,35,180,15,30,30,30
SHIMLA,32,NR,22,46,85,75,90,70,35,30,173,115,87,87,NR,NR,40,180,17,30,30,30
MANDI,29,NR,20,44,80,79,90,78,36,28,NR,112,80,81,NR,NR,35,NR,17,34,28,36
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,32,18,21,51,72,65,88,64,40,38,135,96,71,92,98,NR,42,245,18,40,25,38
LUDHIANA,23,16,18,45,75,75,95,80,35,42,125,90,70,80,100,60,40,175,15,25,25,30
BATHINDA,29,18,20,47,83,103,98,75,37,42,149,102,87,89,116,NR,48,210,17,26,33,27
LUCKNOW,23,16,20,50,68,86,86,75,35,48,128,90,72,NR,NR,NR,45,225,16,25,20,50
KANPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AGRA,24,16,19,38,76,70,76,70,35,48,83,74,60,NR,NR,NR,30,260,16,30,28,30
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,22,20,22,36,69,72,90,65,34,42,92,84,68,78,77,67,46,250,15,22,25,38
RAJKOT,23,20,22,40,80,75,95,75,33,44,94,70,65,71,70,56,46,260,15,26,28,32
BHOPAL,25,18,20,37,70,70,80,66,35,NR,95,78,66,71,80,60,35,250,14,30,20,20
INDORE,26,17,22,39,79,70,86,78,33,37,105,85,65,80,88,NR,38,210,9,35,13,12
