<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:86498bfe470fe2ee7b237467ccf99e46e8638bf424ec62a8c2c60d81f07ac607
size 5609
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,18,30,30
DELHI,30,18,21,54,83,84,98,84,34,38,143,108,79,88,101,NR,40,200,16,16,32,36
HISAR,24,16,19,39,69,72,81,66,38,44,130,77,85,77,92,NR,35,170,16,10,23,18
KARNAL,25,19,21,41,75,74,93,71,36,42,143,79,87,98,98,NR,38,160,17,11,30,31
PANCHKULA,25,19,24,48,74,70,80,NR,33,45,130,90,75,90,106,NR,48,180,20,25,25,25
GURGAON,28,18,21,46,72,62,74,NR,34,48,143,91,74,87,92,90,36,180,17,30,25,20
SHIMLA,32,NR,22,46,85,80,95,70,34,30,142,117,83,82,NR,NR,38,180,17,14,30,40
MANDI,30,NR,20,44,84,79,103,80,34,28,NR,115,78,80,NR,NR,30,NR,17,10,30,35
SRINAGAR,26,20,23,60,NR,NR,NR,80,40,34,NR,109,87,96,136,NR,NR,200,17,40,30,40
JAMMU,30,18,20,45,86,80,100,80,38,40,148,116,76,109,118,87,36,234,17,12,25,40
AMRITSAR,30,18,21,48,72,65,90,66,38,40,134,97,70,92,100,NR,42,240,18,14,25,26
LUDHIANA,25,18,20,47,75,75,95,80,36,42,135,92,75,85,105,60,40,185,16,13,26,40
BATHINDA,27,18,21,47,80,83,108,78,33,42,142,100,78,87,109,NR,35,200,17,8,28,34
LUCKNOW,23,17,20,49,68,82,100,80,34,48,128,90,72,NR,NR,NR,36,225,16,10,25,20
KANPUR,22,17,20,50,84,90,110,78,35,48,115,95,80,NR,NR,NR,34,190,14,10,30,20
VARANASI,28,17,20,46,80,65,100,65,38,40,125,100,75,NR,NR,NR,40,235,16,13,28,30
AGRA,23,16,19,41,78,73,91,74,33,48,83,80,51,NR,NR,NR,28,260,16,10,20,10
DEHRADUN,20,16,21,50,73,74,105,76,33,36,130,85,79,85,128,NR,35,220,17,23,30,20
RAIPUR,26,22,27,40,65,70,103,60,30,38,110,100,80,75,90,75,40,180,10,22,22,18
