<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3d0ccb2684c0760f0d108230b6c423547948d91b1c2fade10937d6e911b4437c
size 13901
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,35,20,24,70,115,110,115,95,38,54,175,160,140,150,175,129,45,235,21,20,29,40
DELHI,31,NR,24,73,108,117,103,99,41,48,183,188,143,159,183,131,49,233,20,18,32,29
HISAR,32,22,25,75,105,100,105,NR,41,50,NR,NR,NR,NR,NR,NR,40,240,20,18,28,20
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,34,22,26,75,105,100,100,95,40,54,192,187,154,165,192,143,50,258,20,16,27,27
GURGAON,31,22,27,66,97,90,98,88,40,56,176,173,138,155,153,134,41,247,16,15,25,30
SHIMLA,35,NR,26,73,104,105,100,75,42,50,183,170,143,148,NR,NR,45,300,21,22,32,20
MANDI,35,NR,25,74,110,101,93,96,42,42,185,188,143,148,176,138,42,252,21,21,32,28
DHARAMSHALA,27,NR,25,71,105,105,105,85,41,40,NR,180,145,145,190,NR,41,280,21,20,30,40
SOLAN,32,NR,23,71,107,106,91,91,40,40,182,172,142,153,160,NR,42,260,21,23,32,25
UNA,36,NR,23,73,109,101,92,88,42,60,180,176,145,154,175,139,50,248,22,15,30,28
BILASPUR-HP,40,NR,23,68,104,94,88,89,41,51,NR,171,144,150,NR,NR,39,340,19,20,32,23
CHAMBA,23,NR,23,68,112,103,88,85,43,55,191,198,170,149,NR,139,36,219,21,17,29,29
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,35,22,25,75,113,110,105,100,45,45,NR,197,152,165,172,142,45,280,21,20,30,23
POONCH,36,25,30,85,112,103,100,92,45,64,NR,177,150,178,210,NR,43,290,21,27,35,35
KUPWARA,28,26,28,90,123,115,122,120,55,45,172,192,157,182,192,173,55,517,22,20,37,37
AMRITSAR,30,20,26,77,110,98,113,98,40,54,NR,165,148,145,192,NR,51,307,20,19,28,30
LUDHIANA,35,22,30,85,105,110,100,100,40,50,190,177,142,160,181,NR,52,280,26,18,33,28
BATHINDA,38,21,30,78,107,112,105,98,41,49,NR,162,144,158,181,132,48,287,27,16,29,27
LUCKNOW,32,22,24,72,104,140,100,88,42,56,246,208,200,189,202,183,49,435,18,18,35,30
KANPUR,28,17,24,67,102,103,84,85,40,56,145,175,102,149,152,105,40,155,20,18,20,28
VARANASI,37,29,32,79,108,113,111,96,48,59,216,187,135,169,190,135,59,250,25,18,32,34
AGRA,30,22,24,75,110,105,100,95,40,57,185,175,135,152,155,130,42,350,22,16,30,25
JHANSI,34,18,22,67,97,85,77,82,39,51,182,170,150,151,184,134,35,225,18,17,25,22
MEERUT,34,24,26,76,111,113,111,99,40,56,182,171,162,170,177,139,46,433,20,21,31,35
ALLAHABAD,26,23,26,71,101,103,100,71,45,54,192,170,139,154,175,128,46,269,20,22,34,33
GORAKHPUR,25,20,23,75,97,90,103,87,40,48,180,170,95,99,110,88,42,194,20,19,25,26
SAHARANPUR,50,31,35,71,101,98,93,96,43,60,182,186,168,164,195,140,47,422,31,24,30,29
BAREILLY,40,18,26,82,110,115,107,109,39,55,185,176,143,160,192,140,42,402,20,14,25,28
AYODHYA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MORADABAD,45,20,26,73,103,100,97,98,40,55,247,167,153,153,185,143,43,300,23,22,27,27
ALIGARH,32,20,22,66,102,84,76,85,38,56,180,178,140,140,170,130,40,230,20,20,40,40
MIRZAPUR (VINDHYANCHAL),35,19,21,73,98,103,93,94,41,45,191,164,134,147,179,154,49,194,19,18,30,40
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RUDRAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAIPUR,37,34,40,98,115,108,103,96,41,43,180,180,145,148,180,135,41,393,18,17,28,24
DURG,27,30,27,70,96,95,96,90,40,53,180,165,130,166,164,146,52,260,9,18,23,20
AMBIKAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BILASPUR-CG,28,30,28,70,97,88,87,87,41,42,NR,168,150,153,155,NR,39,445,19,22,28,28
JAGDALPUR,33,26,33,69,74,89,89,87,39,62,175,168,108,144,144,128,32,282,19,18,26,28
DANTEWADA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
