<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b5c3515e1491c1d31f4a1ae4245068825702b0cfb58793b27088c9762b640d0d
size 15040
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,36,20,24,69,114,109,114,94,37,55,175,190,140,150,175,129,47,232,21,25,48,73
DELHI,31,24,25,73,110,123,105,100,43,48,195,204,151,161,190,137,57,242,20,25,43,63
HISAR,30,21,24,70,100,95,85,95,42,50,175,180,140,155,175,130,42,240,20,18,30,32
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,33,23,27,77,93,94,97,84,41,55,197,200,153,166,186,142,49,255,20,28,38,58
GURGAON,31,22,27,66,97,90,98,88,40,56,176,173,138,155,153,134,41,247,16,25,35,70
SHIMLA,35,NR,28,75,108,112,100,98,45,50,186,187,152,156,NR,NR,50,295,22,29,43,65
MANDI,34,NR,26,72,105,97,96,101,43,42,182,199,142,147,173,140,42,256,21,22,41,53
DHARAMSHALA,25,NR,25,72,108,100,97,91,43,40,NR,185,150,150,NR,NR,43,280,21,25,44,45
SOLAN,34,25,25,72,108,107,94,95,43,40,182,190,144,140,162,NR,46,253,21,25,42,53
UNA,35,NR,24,69,103,99,88,101,42,59,175,172,148,147,168,134,49,216,20,24,38,55
BILASPUR-HP,40,NR,23,69,108,98,94,97,43,51,NR,185,143,141,NR,NR,39,340,20,20,32,67
CHAMBA,24,NR,25,69,113,100,94,98,43,55,195,200,170,153,NR,139,40,301,21,14,36,51
HAMIRPUR,27,NR,24,70,105,100,97,97,44,60,NR,184,144,NR,NR,NR,44,260,20,15,39,65
SRINAGAR,31,30,36,85,120,113,108,113,47,42,NR,203,153,173,197,NR,50,317,22,30,47,77
JAMMU,38,25,28,75,115,115,110,105,47,45,NR,212,152,162,172,137,47,290,22,28,43,77
POONCH,36,25,30,87,115,115,103,90,47,64,NR,193,155,187,210,NR,50,290,21,32,50,80
KUPWARA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
