<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dba34fba51897910c618d4232c09483f18ef7a2c4fe8001378566542f1f11e7f
size 5189
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,32,33,35
DELHI,30,20,22,49,74,77,91,74,36,38,155,106,86,96,106,NR,43,192,17,29,33,59
HISAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,32,NR,22,45,75,75,90,70,37,30,175,115,87,87,NR,NR,43,180,17,25,35,40
MANDI,30,NR,22,44,74,77,88,76,38,28,NR,112,80,81,NR,NR,33,NR,14,25,30,40
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,37,17,20,43,78,76,82,75,42,40,186,112,86,107,119,82,46,240,17,35,30,40
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,23,16,18,46,75,75,92,80,35,42,115,88,65,70,100,60,40,170,15,20,26,50
BATHINDA,33,18,21,43,78,76,104,64,37,42,142,104,87,89,122,NR,44,210,17,24,28,36
LUCKNOW,23,16,20,45,68,78,83,70,36,48,128,90,72,NR,NR,NR,44,225,16,25,30,70
KANPUR,22,16,20,50,68,85,90,70,36,48,115,90,82,NR,NR,NR,40,190,14,20,30,70
VARANASI,28,17,22,46,74,65,90,65,38,40,125,105,69,NR,NR,NR,37,230,16,22,28,60
AGRA,22,16,18,37,70,68,75,70,37,48,85,77,68,NR,NR,NR,37,260,16,25,30,45
DEHRADUN,21,16,20,50,70,70,106,76,36,36,132,84,80,84,128,NR,36,240,17,25,35,35
RAIPUR,26,22,27,40,65,60,85,60,32,38,110,100,80,85,90,80,40,180,10,24,30,65
PANAJI,34,29,27,53,73,91,105,76,35,44,NR,139,102,93,106,71,43,165,16,29,33,70
AHMEDABAD,22,20,22,38,65,70,90,65,34,42,92,84,68,78,77,67,46,250,15,25,30,62
RAJKOT,23,20,20,40,80,79,95,68,33,44,90,70,69,78,76,66,45,260,15,29,24,54
BHOPAL,25,18,20,35,65,62,80,62,35,38,120,80,75,71,75,68,36,250,14,20,22,50
INDORE,26,18,21,40,73,72,83,71,34,37,118,90,75,85,92,NR,39,210,9,27,25,80
GWALIOR,27,16,17,48,62,57,67,54,36,35,155,81,78,77,105,60,32,190,15,30,30,65
JABALPUR,24,18,20,45,59,48,66,54,36,43,117,88,71,79,93,65,31,203,10,28,28,48
MUMBAI,30,24,33,59,77,79,90,76,40,41,119,95,102,94,83,61,52,250,17,27,27,70
NAGPUR,28,22,23,38,70,63,85,59,34,31,114,101,78,90,100,76,45,220,13,20,18,50
JAIPUR,26,18,21,35,68,71,80,62,35,34,NR,77,64,79,NR,NR,33,150,15,18,22,65
JODHPUR,33,18,20,36,70,62,74,60,35,36,92,80,70,78,85,NR,34,200,15,20,25,35
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PATNA,30,19,20,38,60,62,75,62,35,34,NR,90,68,89,89,70,NR,170,16,20,27,72
BHAGALPUR,30,18,20,42,72,70,76,60,35,35,NR,90,70,84,90,65,32,250,14,20,30,60
RANCHI,29,20,20,44,72,66,90,64,38,38,120,NR,NR,82,140,65,42,250,17,18,25,80
BHUBANESHWAR,26,NR,21,40,66,77,84,67,34,30,NR,90,71,NR,84,71,40,180,16,19,28,50
CUTTACK,26,NR,21,40,70,74,82,65,35,30,NR,90,73,NR,95,70,40,160,16,20,28,45
SAMBALPUR,25,NR,21,39,67,77,81,66,36,30,NR,84,73,81,89,71,40,200,16,20,26,60
ROURKELA,25,21,24,42,70,75,84,68,36,30,NR,91,73,84,87,71,40,160,16,20,26,60
KOLKATA,28,NR,21,46,68,70,88,60,35,34,120,92,72,80,84,66,40,120,9,16,30,70
SILIGURI,27,18,21,39,68,70,92,66,36,30,189,112,71,82,101,NR,NR,120,10,20,30,35
PORT BLAIR,52,27,44,51,79,NR,NR,77,44,56,NR,NR,108,NR,NR,NR,53,240,16,28,44,100
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,26,22,23,38,62,79,87,67,37,40,NR,80,67,80,NR,NR,NR,130,6,20,24,30
SHILLONG,21,25,23,49,68,82,110,73,39,57,NR,92,73,90,122,96,NR,200,17,22,35,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DIMAPUR,21,18,22,55,75,70,85,68,40,NR,110,93,100,NR,NR,NR,NR,250,13,23,45,45
AGARTALA,30,NR,25,45,56,65,70,75,40,38,NR,103,70,94,NR,NR,34,140,16,27,36,34
VIJAYWADA,27,26,27,46,68,75,98,69,38,39,96,109,70,NR,81,67,45,183,12,26,26,48
VISAKHAPATNAM,25,25,26,50,66,72,95,58,39,36,98,98,64,NR,89,70,43,213,12,23,28,54
BENGALURU,31,29,28,46,76,92,100,NR,34,29,87,NR,64,69,85,67,45,300,14,28,28,55
DHARWAD,28,29,35,51,72,93,100,NR,33,41,108,NR,75,80,79,64,37,229,16,25,27,44
T.PURAM,36,29,29,72,75,82,91,55,35,36,160,132,93,NR,99,74,47,167,12,33,39,48
ERNAKULAM,36,28,28,68,82,76,87,65,36,38,109,127,80,NR,103,68,56,155,14,36,40,60
KOZHIKODE,34,30,43,66,77,90,94,63,35,36,145,135,92,NR,108,70,44,165,10,29,24,54
PUDUCHERRY,30,32,26,50,80,95,100,60,34,26,93,119,86,NR,76,63,48,230,16,32,30,54
CHENNAI,32,30,32,47,72,87,93,76,34,27,98,106,87,NR,87,65,52,220,17,24,32,59
DINDIGUL,30,31,25,45,64,90,90,NR,35,32,102,NR,85,NR,90,74,38,220,14,25,30,40
THIRUCHIRAPALLI,32,30,NR,44,68,90,88,NR,34,29,100,NR,83,NR,88,68,41,220,13,26,30,40
HYDERABAD,27,29,31,54,72,84,98,65,38,40,98,107,80,81,87,71,50,194,11,30,28,60
Average Price,28.36,22.07,23.94,45.96,70.62,74.67,88.1,66.87,36.16,37.39,120.62,97.68,77.92,83.7,95.13,69.44,41.47,203.18,14.28,24.68,29.56,53.72
Maximum Price,52,32,44,72,82,95,110,80,44,57,189,139,108,107,140,96,56,300,17,36,45,100
Minimum Price,21,16,17,35,56,48,66,54,32,26,85,70,64,69,75,60,31,120,6,16,18,30
Modal Price,30,18,20,46,68,70,90,67.75,35,38,109,90,80,81.6,91.5,71,40,250,16,20,30,60
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
