<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7b34a8f7202788407627b57624662f6b354c6aed277291b2c7bce3ed23b9aaa4
size 5189
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,14,18,9
DELHI,29,20,21,50,75,71,105,69,37,36,167,102,87,96,106,NR,39,215,17,24,24,20
HISAR,23,15,18,35,58,53,67,52,35,42,130,75,NR,77,90,NR,32,160,16,18,18,17
KARNAL,23,19,22,42,71,65,100,63,39,40,143,79,NR,98,98,NR,34,160,17,20,15,15
PANCHKULA,22,20,20,45,70,64,80,NR,34,38,125,90,NR,90,93,NR,46,180,16,17,20,20
GURGAON,28,18,21,46,68,52,74,NR,31,46,143,NR,NR,NR,92,NR,35,180,15,18,30,28
SHIMLA,32,NR,22,47,75,66,99,70,37,30,186,115,87,87,NR,NR,40,180,17,20,20,20
MANDI,29,NR,22,43,75,65,102,73,37,25,NR,108,81,86,NR,NR,32,295,14,17,19,20
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,35,18,21,55,69,57,69,56,36,40,146,94,69,94,97,NR,40,280,19,18,18,17
LUDHIANA,23,15,17,72,77,78,77,78,34,39,120,100,70,65,120,60,40,170,14,20,20,20
BATHINDA,36,18,20,49,79,84,120,86,39,40,149,107,84,96,128,NR,42,210,17,10,16,13
LUCKNOW,21,15,18,55,75,100,105,76,36,46,144,103,72,NR,NR,NR,40,225,16,20,20,20
KANPUR,19,16,20,50,72,80,100,70,37,46,115,90,82,NR,NR,NR,36,190,14,20,15,30
VARANASI,20,16,22,45,74,65,80,55,38,40,125,105,69,NR,NR,NR,36,230,16,15,20,15
AGRA,25,15,20,43,70,62,92,65,35,40,87,85,70,NR,NR,NR,29,250,15,20,20,20
DEHRADUN,21,16,20,50,68,65,107,77,36,36,132,83,80,83,126,NR,35,240,17,20,20,20
RAIPUR,24,23,25,41,72,62,90,60,30,31,120,110,80,90,98,80,35,200,8,20,15,15
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,21,19,22,42,65,61,78,50,33,42,88,86,69,83,84,63,48,250,15,20,19,18
RAJKOT,24,18,20,40,70,70,100,70,35,44,86,76,70,77,76,66,40,260,15,19,11,17
BHOPAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
INDORE,25,17,19,44,70,63,NR,69,36,37,110,90,78,87,98,NR,42,215,9,16,15,15
GWALIOR,27,15,17,55,64,53,65,48,36,35,158,81,78,77,105,60,32,190,15,20,20,25
JABALPUR,23,17,18,46,61,47,61,51,36,45,116,88,68,77,94,66,37,204,10,13,10,8
MUMBAI,30,26,31,64,86,82,102,73,38,41,128,93,102,95,86,64,52,250,17,31,26,23
NAGPUR,28,23,25,42,70,58,87,59,33,31,116,103,78,94,104,80,45,225,13,22,16,18
