<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9c14d34586fddec2b8eef732f19b50b400a5eeb71d7d220057f36e60fe194bac
size 9508
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,24,23,26,58,88,89,91,59,38,55,131,104,87,104,109,82,40,200,18,20,60,30
ALLAHABAD,28,24,26,60,85,110,100,65,40,40,142,105,85,97,105,100,40,170,19,20,70,25
AMRITSAR,32,23,27,56,85,90,95,75,36,45,145,110,120,110,100,NR,40,220,20,20,90,25
BATHINDA,32,21,23,60,85,99,85,65,38,45,153,105,90,98,109,85,37,210,18,18,72,30
CHANDIGARH,28,25,27,58,80,68,86,58,37,44,126,98,82,93,100,NR,33,220,16,20,70,42
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,34,25,27,73,95,110,105,72,40,46,167,132,101,119,122,105,58,241,19,28,70,38
DHARAMSHALA,28,NR,27,65,95,105,100,65,40,40,120,125,85,95,110,80,40,200,20,25,100,30
GORAKHPUR,26,22,24,62,85,68,85,60,40,42,153,120,69,92,126,81,38,180,18,20,75,40
GURGAON,40,19,21,60,75,70,70,55,34,42,150,98,93,98,104,82,40,220,17,30,80,40
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HISAR,32,22,24,65,82,65,73,55,38,55,148,105,93,93,104,89,36,200,18,25,70,35
JAMMU,35,25,28,66,98,116,102,70,44,45,NR,150,125,120,121,102,44,240,20,25,70,30
JHANSI,30,22,25,70,92,80,80,60,40,50,90,110,85,NR,NR,NR,38,200,20,20,45,20
KANPUR,24,22,26,55,90,125,78,59,39,52,117,110,76,109,131,83,41,120,NR,25,100,25
KARNAL,25,22,27,59,80,76,70,56,36,46,155,100,84,86,102,77,40,190,18,18,80,30
LUCKNOW,30,23,24,65,90,85,90,62,38,56,125,116,112,109,112,107,40,290,20,20,70,35
LUDHIANA,32,23,27,65,85,98,95,72,38,45,145,110,95,94,104,NR,40,220,19,20,90,35
MANDI,33,NR,27,66,100,114,92,62,41,50,140,125,90,88,NR,NR,36,320,20,25,100,30
MEERUT,36,25,27,70,96,84,88,80,38,52,NR,98,90,95,NR,89,45,200,20,20,80,25
PANCHKULA,35,20,25,60,75,70,68,70,40,46,160,100,90,95,90,75,45,210,19,20,80,30
RUDRAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,34,NR,26,75,85,80,85,61,40,30,158,131,101,104,NR,NR,42,180,20,30,110,30
SOLAN,34,NR,27,66,90,95,90,NR,40,39,NR,142,104,109,NR,NR,40,190,20,24,70,30
SRINAGAR,30,30,30,70,100,100,100,80,45,45,NR,140,100,110,145,NR,50,200,20,30,60,30
VARANASI,26,23,26,72,93,103,100,67,40,50,148,137,94,109,124,79,47,240,18,16,70,25
AHMEDABAD,25,23,24,60,72,90,85,70,37,52,130,95,74,87,89,75,45,220,10,30,80,20
AMBIKAPUR,25,20,35,70,85,60,95,55,38,40,NR,NR,NR,NR,NR,NR,45,200,10,15,120,30
BHOPAL,27,24,26,65,90,70,90,60,36,48,105,98,68,90,85,72,40,250,16,20,70,15
BHUJ,23,21,22,58,86,60,68,55,35,50,102,85,72,86,87,70,43,220,15,20,60,20
BILASPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DURG,26,30,30,65,85,95,95,65,36,43,126,118,68,95,95,85,37,220,10,24,100,10
GWALIOR,30,26,28,60,88,84,80,60,40,45,135,105,80,88,105,76,38,200,18,24,50,15
INDORE,26,23,25,62,88,74,84,58,36,44,105,95,68,92,83,NR,40,220,15,27,52,28
JABALPUR,27,23,25,63,92,72,85,58,40,53,130,105,85,83,105,84,40,220,10,20,70,25
JAGDALPUR,26,27,30,56,90,56,65,55,40,55,137,109,79,93,98,82,34,180,10,25,120,25
JAIPUR,30,24,26,56,77,87,87,60,39,44,172,105,80,95,117,NR,36,160,17,20,50,20
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,35,23,28,65,95,95,83,65,38,50,150,110,70,105,150,80,50,200,20,25,85,25
MUMBAI,31,33,35,77,95,109,106,73,42,44,151,137,95,101,102,91,64,278,19,37,82,32
NAGPUR,32,30,28,60,88,69,79,60,40,45,122,100,73,102,100,90,45,201,18,24,76,18
NASHIK,38,33,31,74,72,76,75,57,39,37,116,102,76,74,89,73,44,248,11,34,52,31
PANAJI,42,33,29,75,90,155,115,75,39,50,175,148,117,106,117,101,55,250,20,35,70,35
PUNE,57,35,33,65,94,83,87,66,34,38,119,160,72,91,89,69,33,225,17,25,80,18
RAIPUR,24,30,28,65,90,90,80,60,36,42,138,115,70,88,90,80,40,180,12,20,65,20
RAJKOT,23,21,26,65,59,55,67,55,36,52,97,89,76,88,86,77,43,200,17,22,75,25
REWA,25,19,22,58,85,80,80,60,40,45,116,86,70,84,92,NR,42,210,12,24,70,18
SAGAR,30,22,26,65,90,65,80,65,37,42,142,104,98,90,109,NR,48,210,15,20,45,20
SURAT,28,27,26,64,82,87,88,57,37,52,119,122,82,110,100,97,45,210,10,27,87,22
UDAIPUR,43,24,27,59,98,104,88,59,38,NR,120,102,81,97,100,81,38,NR,14,17,70,20
