<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0dc53a5ad655cd67f02fe5af1d93b8f6a698084c844a150a9164690faa821f90
size 9339
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,23,21,24,56,85,60,70,55,39,50,118,87,76,82,92,75,36,200,18,15,50,50
ALLAHABAD,25,21,25,58,84,70,73,58,42,40,142,100,80,94,96,70,43,170,19,15,40,35
AMRITSAR,32,22,24,65,90,70,85,68,38,45,138,94,80,92,102,NR,40,210,18,14,50,35
BATHINDA,32,21,23,65,86,70,80,68,39,48,137,98,93,98,109,87,35,210,17,10,48,38
CHANDIGARH,28,25,27,57,76,63,81,55,38,44,124,98,78,92,98,NR,36,220,16,18,46,58
DEHRADUN,28,25,29,56,78,79,87,65,42,42,135,90,84,90,105,NR,38,220,20,22,47,42
DELHI,34,24,27,74,97,87,89,72,40,44,162,120,92,105,116,79,56,240,19,25,55,54
DHARAMSHALA,28,NR,25,65,95,75,80,65,40,40,120,125,85,90,100,75,40,200,20,20,45,40
GORAKHPUR,26,22,24,62,85,68,85,60,40,42,153,120,69,92,126,76,38,180,18,18,50,40
GURGAON,40,19,21,60,75,70,70,55,34,42,150,98,93,98,104,82,40,220,17,20,50,45
HALDWANI,27,24,29,58,80,69,82,62,37,44,132,90,79,92,98,NR,42,230,21,25,48,45
HARIDWAR,28,23,26,70,90,85,90,67,40,50,140,92,87,92,105,NR,38,190,20,22,54,45
HISAR,32,22,24,60,82,65,73,55,38,42,148,104,90,107,104,89,31,200,18,20,50,45
JAMMU,40,24,28,68,100,90,88,64,44,45,NR,140,125,120,121,102,46,240,20,25,50,60
JHANSI,30,21,24,70,80,70,70,65,40,50,90,100,85,NR,NR,NR,38,200,20,15,30,30
KANPUR,24,21,25,54,88,71,69,50,41,52,115,110,76,101,142,82,43,120,14,18,38,60
KARNAL,25,20,25,58,80,75,72,55,36,46,156,96,85,85,103,76,40,190,18,18,48,30
LUCKNOW,34,22,23,65,88,78,80,62,38,54,145,115,87,96,101,86,42,275,19,16,50,50
LUDHIANA,32,22,24,65,85,72,82,68,38,45,135,95,80,94,102,NR,40,210,18,15,50,40
MANDI,32,NR,27,65,97,76,82,62,41,50,140,120,80,85,NR,NR,36,320,20,20,54,60
MEERUT,38,22,25,65,92,74,82,75,38,52,NR,96,85,95,NR,NR,38,200,20,12,55,35
PANCHKULA,30,20,24,65,70,70,68,66,40,46,160,100,90,95,90,75,45,210,19,20,45,30
RUDRAPUR,25,24,27,61,85,78,80,68,36,43,130,98,83,92,105,NR,39,225,19,20,50,40
SHIMLA,34,NR,26,67,80,75,80,61,40,30,158,131,97,101,NR,NR,42,180,18,25,50,30
SOLAN,39,NR,25,64,92,69,82,60,40,39,NR,131,93,94,NR,NR,43,190,20,20,50,40
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,28,22,26,75,93,89,98,72,40,50,142,131,91,105,121,79,49,230,18,14,45,45
AHMEDABAD,23,22,23,65,67,61,75,65,35,52,113,87,73,85,83,75,45,217,13,14,57,40
AMBIKAPUR,25,20,35,70,85,60,95,55,38,40,NR,98,65,90,109,NR,45,200,10,15,50,30
BHOPAL,27,24,26,65,90,70,85,55,36,48,105,98,68,90,85,72,40,250,16,15,50,25
BHUJ,23,21,22,58,86,60,68,55,35,50,102,85,72,86,87,70,43,220,15,16,55,40
BILASPUR,26,30,30,55,85,65,85,60,40,40,145,100,64,95,95,80,40,215,15,20,70,40
DURG,27,28,30,65,90,70,90,60,36,43,123,105,63,83,87,70,37,220,10,20,40,20
GWALIOR,30,23,26,58,86,62,72,58,39,45,135,86,80,88,105,75,38,200,18,20,45,45
INDORE,26,23,25,62,84,71,80,58,36,44,105,95,68,90,83,NR,40,220,15,20,52,30
JABALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAGDALPUR,26,27,30,56,90,56,65,55,40,55,137,109,79,93,98,82,34,180,10,20,50,20
JAIPUR,30,23,27,56,80,64,74,50,39,42,150,90,60,85,106,NR,40,160,17,12,40,30
JODHPUR,47,26,28,58,85,65,73,57,36,40,142,145,NR,NR,123,NR,27,172,10,15,30,40
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,30,34,36,70,88,79,96,64,41,42,140,120,84,85,89,67,62,274,19,22,59,53
NAGPUR,31,29,28,61,86,68,76,59,42,44,119,90,62,93,95,80,45,201,18,21,51,24
NASHIK,37,32,30,73,71,76,75,56,39,37,114,101,76,72,86,70,44,248,11,27,46,30
PANAJI,42,32,32,75,100,90,105,75,39,50,175,148,117,106,117,79,55,240,20,27,45,55
