<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e5094a212ccc1d9c3a7f1d8abbd68fe9ae27dedb68b2b1d3d10b82f9ca2be8b4
size 4387
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,22,15,17,48,65,62,70,50,32,35,107,94,64,80,90,107,30,265,13,10,10,30
DELHI,24,16,17,49,69,67,68,49,34,29,154,102,85,98,110,NR,37,163,14,14,15,35
HISAR,23,13,15,50,60,60,60,NR,33,36,119,85,69,79,90,NR,30,150,14,9,15,23
KARNAL,19,14,16,50,60,54,NR,NR,36,35,116,87,72,85,90,NR,27,140,12,10,11,20
SHIMLA,28,NR,18,55,65,62,63,50,35,26,143,112,76,85,NR,NR,37,130,14,12,12,40
MANDI,23,NR,16,53,60,61,63,45,33,20,118,114,76,77,NR,NR,30,245,13,10,12,40
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,26,14,15,54,66,64,65,51,36,28,136,119,80,96,103,82,35,195,14,12,12,30
AMRITSAR,20,14,16,51,64,47,66,45,33,32,114,98,78,92,100,NR,32,152,13,10,10,26
LUDHIANA,24,14,17,52,65,64,63,51,34,34,133,95,72,89,106,73,35,180,14,12,14,30
BATHINDA,24,13,16,49,67,55,62,49,35,32,137,120,88,98,114,NR,33,170,14,10,10,36
LUCKNOW,19,13,14,57,64,71,70,52,32,40,127,97,75,NR,NR,NR,34,184,14,12,10,25
KANPUR,14,12,14,45,52,55,62,42,32,38,115,88,72,NR,NR,NR,30,140,14,10,10,20
VARANASI,15,10,14,48,58,56,65,40,33,36,100,86,66,NR,NR,NR,30,200,14,12,10,8
AGRA,16,13,14,48,54,52,52,45,32,34,94,81,67,NR,NR,NR,26,200,12,10,10,26
DEHRADUN,16,13,15,52,60,58,72,NR,33,32,90,90,72,91,NR,NR,32,150,14,14,15,20
RAIPUR,19,17,19,52,60,46,55,38,31,28,110,88,75,77,90,NR,35,180,8,12,8,20
AHMEDABAD,18,17,17,49,57,57,58,42,32,36,142,75,70,82,82,70,40,240,14,10,9,12
