<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2b087aa12db899907e08bdf86de9950ddd0aa8604e71a8f0ea7a38c84d3cd5ac
size 13815
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,35,20,24,70,115,110,115,95,39,52,175,160,140,150,175,129,45,235,21,20,29,40
DELHI,32,NR,25,73,110,125,100,100,42,48,187,200,147,158,186,133,50,220,20,19,34,45
HISAR,30,21,25,75,105,90,95,100,41,50,180,180,140,155,180,130,42,240,20,16,25,18
KARNAL,28,22,24,72,101,101,95,96,44,56,172,166,137,145,162,130,45,257,20,17,32,28
PANCHKULA,35,23,27,78,108,103,103,98,40,54,192,187,154,165,192,143,50,258,20,21,31,31
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,35,NR,28,75,109,109,96,94,45,50,187,187,152,161,NR,NR,49,290,22,28,30,43
MANDI,34,NR,25,70,111,99,91,101,43,42,184,201,143,141,173,140,44,254,21,21,29,36
DHARAMSHALA,25,NR,25,73,110,100,99,90,43,40,NR,185,150,150,NR,NR,43,280,21,20,26,40
SOLAN,33,NR,24,72,110,104,90,98,43,40,182,182,144,152,162,NR,47,260,22,25,27,28
UNA,36,NR,24,73,109,103,87,103,42,59,185,195,144,154,172,139,51,239,22,15,34,44
BILASPUR-HP,40,NR,24,71,106,99,93,99,43,51,NR,181,145,150,NR,NR,42,340,19,19,34,44
CHAMBA,24,NR,24,69,113,100,88,89,43,55,194,202,174,152,NR,139,41,300,20,17,26,31
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
