<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:197532afce761254c86a4af230c1f24bd3f999beeed83ad795687863a5728ae2
size 14874
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,36,20,24,69,114,109,114,94,37,55,175,190,140,150,175,129,47,232,21,25,47,72
DELHI,31,24,25,73,110,123,105,100,42,48,193,204,152,158,192,137,55,242,20,23,36,72
HISAR,30,21,24,70,100,95,85,95,42,50,175,180,140,155,175,130,42,240,20,20,30,35
KARNAL,29,22,25,72,103,103,103,99,41,57,160,173,140,145,160,133,44,253,20,25,40,95
PANCHKULA,32,22,26,75,91,92,95,82,40,54,195,198,151,165,184,140,47,250,20,26,36,55
GURGAON,35,22,28,65,97,86,90,87,42,56,176,172,140,143,153,143,40,297,15,25,40,90
SHIMLA,35,NR,28,75,107,112,102,97,45,50,186,188,152,156,NR,NR,50,295,22,28,34,73
MANDI,34,NR,26,73,107,99,97,101,43,42,183,200,142,145,168,137,42,256,21,24,36,56
DHARAMSHALA,25,NR,25,72,108,101,97,92,43,40,NR,185,150,150,NR,NR,43,280,21,25,44,47
SOLAN,34,25,25,73,107,107,94,99,43,40,185,191,143,140,162,NR,46,253,21,25,33,57
UNA,35,NR,24,70,103,99,89,99,41,59,175,172,148,147,168,134,44,216,20,19,34,55
BILASPUR-HP,40,NR,23,69,107,98,94,97,42,51,NR,183,143,138,NR,NR,39,340,20,17,30,59
CHAMBA,24,NR,25,69,113,100,94,98,43,55,195,200,170,153,NR,139,40,301,21,14,40,60
HAMIRPUR,27,NR,24,70,105,100,97,97,44,60,NR,184,144,NR,NR,NR,44,260,20,11,30,80
SRINAGAR,32,32,38,85,120,117,107,107,47,43,NR,203,150,167,220,NR,52,310,22,33,47,87
JAMMU,38,25,28,75,110,110,110,105,45,45,NR,212,152,162,172,137,42,290,22,28,40,70
POONCH,36,25,33,80,113,117,110,100,47,64,NR,193,155,175,215,NR,50,290,21,32,40,80
KUPWARA,28,27,28,90,127,112,117,117,55,48,173,192,153,183,192,210,55,375,22,30,43,90
AMRITSAR,30,20,29,105,125,113,127,113,41,54,NR,188,145,153,190,NR,55,300,20,22,32,83
LUDHIANA,35,22,27,78,105,110,102,105,43,50,185,175,139,152,170,NR,50,280,26,30,35,80
BATHINDA,40,21,25,80,110,120,110,105,42,49,193,167,140,147,177,128,45,287,26,30,38,65
LUCKNOW,28,22,24,72,97,105,95,91,41,56,240,200,183,194,194,176,50,455,18,23,28,65
KANPUR,29,17,24,67,103,108,85,88,41,56,160,192,114,150,156,115,46,156,18,25,45,40
VARANASI,37,28,32,78,105,112,111,96,49,65,211,200,139,163,192,142,59,250,25,20,33,52
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,42,57,185,180,135,155,157,130,45,350,22,20,40,70
JHANSI,31,19,22,71,97,96,91,86,43,51,167,180,136,147,147,125,43,240,18,22,38,43
MEERUT,36,25,27,79,109,109,107,102,39,56,183,171,162,170,180,139,46,433,20,28,52,87
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,24,20,22,68,89,87,101,94,44,48,169,186,126,153,159,130,39,188,20,34,39,69
SAHARANPUR,50,31,34,72,102,98,93,96,43,60,182,187,170,165,198,140,47,422,31,26,35,52
BAREILLY,46,NR,28,93,113,117,113,117,41,55,182,183,142,155,188,138,43,402,20,23,37,62
AYODHYA,28,22,27,72,95,90,92,96,41,57,182,195,129,162,179,139,49,222,22,19,36,78
MORADABAD,31,21,27,64,97,98,88,93,42,55,253,190,150,143,180,135,40,253,21,28,40,62
ALIGARH,32,21,24,70,110,110,100,110,40,56,175,170,115,135,160,122,50,230,20,20,30,80
MIRZAPUR (VINDHYANCHAL),NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BANDA,36,19,25,72,91,100,101,87,44,59,202,189,152,151,218,131,55,240,20,18,37,50
AZAMGARH,24,22,26,71,101,111,111,111,45,60,165,191,122,151,155,124,55,305,21,29,39,77
GONDA (DEVIPATAN),NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RUDRAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAIPUR,32,31,34,75,91,98,99,91,39,40,166,150,100,135,155,135,37,360,13,18,32,41
DURG,29,31,30,72,96,95,98,95,42,55,186,170,135,155,160,140,48,253,9,24,40,68
AMBIKAPUR,28,25,29,99,101,102,103,100,42,41,173,177,132,155,152,129,39,275,15,36,42,45
BILASPUR-CG,37,25,28,69,97,92,105,101,38,42,172,175,118,131,134,121,40,280,18,31,41,47
JAGDALPUR,30,27,35,70,72,92,91,91,41,62,164,193,112,135,138,125,32,308,19,24,38,53
DANTEWADA,41,32,37,82,108,111,104,100,44,66,221,200,124,148,164,135,61,298,20,27,38,68
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAJKOT,35,30,30,71,98,87,86,83,41,50,157,186,130,146,142,122,45,253,15,35,39,43
SURAT,30,28,28,NR,115,110,100,90,38,NR,177,170,NR,NR,145,NR,55,465,21,25,35,50
BHUJ,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SELAMBA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
WAGHAI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BODELI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VAPI,32,30,30,100,120,120,110,90,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHOPAL,28,26,28,68,90,90,81,80,40,51,166,189,137,136,160,105,48,245,14,20,17,52
INDORE,44,25,29,83,111,105,105,96,46,60,174,190,142,148,170,125,55,300,20,28,36,60
GWALIOR,33,26,35,71,96,87,92,88,43,62,180,188,142,148,170,NR,44,250,22,22,29,37
JABALPUR,34,23,34,94,122,92,90,85,42,60,155,120,124,122,166,95,34,278,15,25,40,52
REWA,30,19,32,73,103,75,97,78,44,45,180,141,118,142,145,NR,49,387,15,20,37,53
SAGAR,41,21,24,61,94,89,85,90,39,63,169,166,122,132,139,114,38,243,17,18,21,51
JHABUA,30,22,26,78,108,99,98,98,40,47,178,187,149,144,171,NR,48,276,20,25,26,58
HOSHANGABAD,28,26,27,70,104,90,92,72,41,54,156,162,158,145,168,135,41,350,10,25,30,65
SHAHDOL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
UJJAIN,36,24,27,75,103,106,100,85,42,53,170,179,129,149,170,103,47,272,10,21,27,38
MORENA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,32,34,39,79,104,115,113,96,41,48,165,200,147,148,158,124,62,328,22,21,39,51
NAGPUR,35,28,29,75,107,106,106,104,40,46,175,185,144,143,152,127,51,327,20,26,26,65
PUNE,40,32,45,68,117,116,115,91,39,38,186,155,143,153,144,144,32,211,21,17,28,43
NASHIK,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MANGAON-RAIGAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
