<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ac21e1dcfe1e851a86f2cd067623d107fd3873fca721423ac1d8ddc89a858a47
size 4639
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,25,18,20,49,72,62,72,50,40,35,108,95,68,87,95,108,32,265,14,12,11,12
DELHI,27,18,19,72,82,72,74,65,41,30,163,105,83,94,106,NR,40,184,16,17,18,20
HISAR,24,15,17,61,68,68,70,NR,39,42,145,87,77,88,95,NR,33,150,15,20,15,20
KARNAL,20,14,16,55,61,55,NR,NR,38,37,129,87,72,87,88,NR,31,140,12,15,13,27
SHIMLA,30,NR,21,70,72,65,75,55,44,28,159,132,82,91,NR,NR,45,160,16,20,15,20
MANDI,24,NR,18,67,73,62,73,56,42,24,140,125,73,75,NR,NR,38,265,14,15,13,20
SRINAGAR,20,19,20,60,65,NR,NR,NR,36,28,NR,119,84,NR,NR,NR,NR,320,15,20,20,NR
JAMMU,28,16,18,63,83,68,74,60,44,32,154,132,65,95,103,77,40,215,15,20,15,20
AMRITSAR,29,15,18,63,64,47,74,63,43,36,128,100,80,89,91,NR,40,210,16,19,15,19
LUDHIANA,24,14,19,60,69,68,75,70,40,35,130,110,75,89,115,75,45,180,14,20,20,20
BATHINDA,27,15,17,67,67,75,81,59,43,32,122,114,79,93,101,NR,44,185,16,14,14,15
LUCKNOW,19,15,17,68,69,67,73,56,39,40,145,105,65,NR,NR,NR,43,228,16,17,12,24
KANPUR,15,16,17,65,65,60,70,55,40,38,115,100,70,NR,NR,NR,40,160,14,16,16,25
VARANASI,16,15,17,64,74,65,80,50,40,36,125,100,69,NR,NR,NR,36,200,16,15,12,20
AGRA,20,15,17,63,68,54,60,50,39,36,105,93,80,NR,NR,NR,34,230,12,20,10,20
