<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:755f501738180ff2aaec024a3dd4521b67fa3d2424cd4a29c95ab1e903a64b4d
size 5756
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Balarampur,02/04/2020,0.68,Other,10000,10400,10200,
,03/04/2020,0.67,Other,10200,10500,10400,
,04/04/2020,0.67,Other,10000,10400,10200,
,05/04/2020,0.68,Other,9900,10400,9950,
,07/04/2020,0.68,Other,9980,10400,10200,
,08/04/2020,0.68,Other,9980,10500,10300,
,09/04/2020,0.69,Other,9950,10500,10000,
,10/04/2020,0.68,Other,9960,10400,10000,
,15/04/2020,0.68,Other,10200,10500,10400,
,16/04/2020,0.69,Other,9900,10400,9950,
,17/04/2020,0.68,Other,9900,10500,10400,
,18/04/2020,0.69,Other,9980,10500,10400,
,19/04/2020,0.68,Other,10200,10500,10400,
,20/04/2020,0.68,Other,10200,10500,10400,
,21/04/2020,0.68,Other,9980,10500,10400,
,22/04/2020,0.68,Other,10000,10500,10400,
,23/04/2020,0.68,Other,10200,10600,10400,
,24/04/2020,0.68,Other,10500,10700,10600,
,25/04/2020,0.68,Other,10400,10800,10500,
,26/04/2020,0.67,Other,10000,10800,10400,
,27/04/2020,0.68,Other,10000,11000,10500,
Birbhum,01/04/2020,49,Mustard Oil,9800,9900,9850,
,06/04/2020,55,Mustard Oil,9800,9900,9850,
,08/04/2020,50,Mustard Oil,9850,9950,9900,
,09/04/2020,48,Mustard Oil,9850,9950,9900,
,15/04/2020,58, ,NR,NR,NR,
,16/04/2020,60, ,NR,NR,NR,
,17/04/2020,66, ,NR,NR,NR,
,18/04/2020,55,Mustard Oil,10100,10500,10300,
,19/04/2020,56,Mustard Oil,10000,10500,10300,
,20/04/2020,55,Mustard Oil,10300,10500,10400,
,22/04/2020,50,Mustard Oil,10300,10500,10400,
,23/04/2020,50,Mustard Oil,10400,10600,10500,
,24/04/2020,50,Mustard Oil,10400,10800,10500,
,25/04/2020,55,Mustard Oil,10400,10700,10500,
,26/04/2020,55,Mustard Oil,10400,10600,10500,
,27/04/2020,55,Mustard Oil,10500,10700,10600,
,28/04/2020,55,Mustard Oil,10600,10800,10700,
,29/04/2020,50,Mustard Oil,10300,10500,10400,
,30/04/2020,50,Mustard Oil,10200,10500,10300,
Durgapur,01/04/2020,8,Other,9750,9850,9800,
,02/04/2020,7.5,Other,9750,9850,9800,
,03/04/2020,7,Other,9700,9850,9800,
,04/04/2020,6.7,Other,9750,9850,9800,
,05/04/2020,7.4,Other,9750,9850,9800,
,06/04/2020,7,Other,9750,9850,9800,
,07/04/2020,6.5,Other,9750,9850,9800,
,08/04/2020,7,Other,9750,9850,9800,
,09/04/2020,7.5,Other,9800,9900,9850,
,10/04/2020,7,Other,9800,9900,9850,
,11/04/2020,7.4,Other,9800,9900,9850,
,12/04/2020,7.1,Other,9800,9900,9850,
,13/04/2020,7,Other,9800,9900,9850,
,14/04/2020,7.5,Other,9800,9900,9850,
,15/04/2020,8,Other,9800,9900,9850,
,16/04/2020,7.6,Other,9800,9900,9850,
,17/04/2020,8,Other,9800,9900,9850,
,18/04/2020,8.5,Other,9800,9900,9850,
,19/04/2020,8,Other,9800,9900,9850,
,20/04/2020,7.5,Other,9800,9900,9850,
,21/04/2020,7,Other,9800,9900,9850,
,22/04/2020,7.2,Other,9800,9900,9850,
,23/04/2020,7.49,Other,9800,9900,9850,
,24/04/2020,7.8,Other,9800,9900,9850,
,25/04/2020,7.4,Other,9800,9900,9850,
,26/04/2020,6.5,Other,9800,9900,9850,
,27/04/2020,7.2,Other,9800,9900,9850,
,28/04/2020,6.5,Other,10000,10100,10050,
,29/04/2020,6.95,Other,10000,10100,10050,
,30/04/2020,7.3,Other,10100,10200,10150,
Jhargram,01/04/2020,26,Mustard Oil,10000,10600,10400,
,02/04/2020,25,Mustard Oil,10000,11000,10500,
,03/04/2020,24,Mustard Oil,10000,10900,10500,
,04/04/2020,23,Mustard Oil,10000,10300,10200,
,07/04/2020,23,Mustard Oil,10000,10500,10200,
,08/04/2020,25,Mustard Oil,10000,10900,10500,
,09/04/2020,23,Mustard Oil,10000,10400,10300,
,10/04/2020,25,Mustard Oil,10000,10500,10200,
,19/04/2020,25,Mustard Oil,10000,10400,10100,
,20/04/2020,24,Mustard Oil,10000,10500,10200,
,21/04/2020,26,Mustard Oil,10100,10300,10200,
,22/04/2020,25,Mustard Oil,10000,10500,10400,
,23/04/2020,25,Mustard Oil,10000,10300,10200,
,26/04/2020,26,Mustard Oil,10000,10400,10200,
